QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,MJAPPL9_
20184,04035791,1,0,1,100,D,1,D,08,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04035851,1,0,1,180,D,1,D,09,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04035881,1,0,1,140,D,1,D,08,D,8000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04036111,1,0,1,140,D,1,D,08,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04036341,1,0,1,140,D,1,D,08,D,580,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04037241,1,0,1,195,D,1,D,09,D,1349,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04037751,1,0,1,140,D,1,D,09,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04037981,1,0,1,170,D,1,D,09,D,428,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04038013,1,0,1,140,D,1,D,08,D,2400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04038013,2,0,1,195,D,1,D,08,D,1000,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04038181,1,0,1,100,D,1,D,10,D,298,D,,A,75,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04038261,1,0,1,160,D,1,D,09,D,863,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04038511,1,0,1,195,D,1,D,09,D,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04038582,1,0,1,140,D,1,D,11,D,2200,D,,A,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04038881,1,0,1,120,D,1,D,09,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04038911,1,0,1,160,D,1,D,09,D,640,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04038981,1,0,1,100,D,1,D,09,D,297,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04038981,2,0,1,140,D,1,D,09,D,429,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04038981,3,0,1,195,D,1,D,11,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04039041,1,0,1,100,D,1,D,10,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04039041,2,0,1,140,D,1,D,09,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04039101,1,0,1,120,D,1,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04039171,1,0,1,220,D,1,D,09,D,,H,,A,,A,220,D,170,D,,A,,A,,A,,A,,A,,A,,A
20184,04039171,1,1,1,120,D,1,D,09,D,82,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04039171,1,2,1,180,D,1,D,09,D,248,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04039251,1,0,1,100,D,1,D,11,D,2000,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04039511,1,0,1,195,D,1,D,10,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04039711,1,0,1,195,D,1,D,09,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04040083,1,0,1,195,D,1,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04040101,1,0,1,120,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04040251,1,0,1,160,D,1,D,10,D,430,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04040511,1,0,1,220,D,1,D,10,D,,H,,A,,A,220,D,120,D,,A,,A,,A,,A,,A,,A,,A
20184,04040511,1,1,1,100,D,1,D,10,D,38,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04040511,1,2,1,120,D,1,D,10,D,62,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04040511,2,0,1,220,D,1,D,11,D,,H,,A,,A,220,D,100,D,,A,,A,,A,,A,,A,,A,,A
20184,04040511,2,1,1,100,D,1,D,11,D,79,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04040511,2,2,1,120,D,1,D,11,D,132,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04040511,2,3,1,160,D,1,D,11,D,585,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04041211,1,0,1,140,D,1,D,11,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04041951,1,0,1,140,D,1,D,09,D,880,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04041991,1,0,1,140,D,1,D,11,D,430,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04042034,1,0,1,140,D,1,D,09,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04042034,2,0,1,160,D,1,D,09,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04042034,3,0,1,100,D,1,D,09,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04042034,4,0,1,120,D,1,D,09,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04042034,5,0,1,195,D,1,D,09,D,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04042431,1,0,1,120,D,1,D,09,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04042431,2,0,1,160,D,1,D,09,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04042431,3,0,1,195,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04042511,1,0,1,220,D,1,D,09,D,,H,,A,,A,220,D,195,D,,A,,A,,A,,A,,A,,A,,A
20184,04042511,1,1,1,120,D,1,D,09,D,112,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04042511,1,2,1,140,D,1,D,09,D,166,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04042511,1,3,1,195,D,1,D,09,D,222,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04042531,1,0,1,140,D,1,D,09,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04044451,1,0,1,195,D,1,D,10,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04044701,1,0,1,100,D,1,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04044971,1,0,1,120,D,1,D,10,D,122,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04045043,1,0,1,120,D,1,D,11,D,550,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04045043,2,0,1,100,D,1,D,11,D,490,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04045043,3,0,1,140,D,1,D,11,D,1088,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04045043,4,0,1,195,D,1,D,11,D,2069,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04045111,1,0,1,160,D,1,D,11,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04045161,1,0,1,140,D,1,D,09,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04045441,1,0,1,195,D,1,D,10,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04045631,1,0,1,100,D,1,D,11,D,600,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04046111,1,0,1,195,D,1,D,10,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04046371,1,0,1,180,D,3,D,10,D,144,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04046371,2,0,1,195,D,1,D,09,D,1339,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04046491,1,0,1,140,D,1,D,11,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04046631,1,0,1,140,D,1,D,09,D,217,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04047071,1,0,1,120,D,1,D,09,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04047131,1,0,1,100,D,1,D,11,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04047161,1,0,1,140,D,1,D,10,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04047284,1,0,1,195,D,3,D,09,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04047501,1,0,1,120,D,1,D,09,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04047631,1,0,1,120,D,1,D,10,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04047651,1,0,1,195,D,1,D,09,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04047811,1,0,1,120,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04047891,1,0,1,195,D,1,D,10,D,720,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04048321,1,0,1,100,D,1,D,11,D,520,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04048641,1,0,1,195,D,1,D,11,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04048771,1,0,1,120,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891244,1,0,1,195,D,1,D,11,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891244,2,0,2,120,D,1,D,10,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891704,1,0,1,100,D,1,D,11,D,1495,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891704,2,0,1,180,D,1,D,12,D,379,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891864,1,0,1,195,D,1,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891864,2,0,1,195,D,1,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892024,1,0,1,100,D,1,D,10,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892084,1,0,1,120,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893054,1,0,1,195,D,1,D,12,D,1295,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893484,1,0,1,140,D,1,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894104,1,0,1,195,D,1,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894244,1,0,1,140,D,1,D,12,D,582,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894244,2,0,1,140,D,1,D,12,D,684,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894914,1,0,1,140,D,1,D,10,D,708,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03895324,1,0,2,100,D,1,D,10,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03895334,1,0,1,195,D,1,D,12,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03895944,1,0,1,195,D,1,D,10,D,4400,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03896234,1,0,2,180,D,1,D,10,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03896364,1,0,1,120,D,1,D,11,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03896844,1,0,1,120,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03896844,2,0,1,195,D,1,D,11,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03897524,1,0,1,220,D,1,D,12,D,,H,,A,,A,220,D,120,D,,A,,A,,A,,A,,A,,A,,A
20191,03897524,1,1,1,120,D,1,D,12,D,86,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03897584,1,0,1,220,D,3,D,10,D,,H,,A,,A,100,D,140,D,,A,,A,,A,,A,,A,,A,,A
20191,03897584,1,1,1,100,D,3,D,10,D,369,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03897584,1,2,1,140,D,3,D,10,D,656,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03897904,1,0,1,195,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03898384,1,0,1,140,D,1,D,11,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03898934,1,0,2,120,D,1,D,10,D,322,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899314,1,0,1,195,D,1,D,12,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899544,1,0,1,195,D,1,D,11,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900124,1,0,1,195,D,1,D,11,D,321,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900394,1,0,2,195,D,1,D,10,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900484,1,0,1,195,D,1,D,11,D,482,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900484,2,0,1,120,D,1,D,11,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900824,1,0,2,120,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901674,1,0,1,140,D,1,D,11,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901824,1,0,1,220,D,1,D,11,D,,H,,A,,H,100,D,140,D,160,D,120,D,,A,,A,,A,,A,,A
20191,03901824,1,1,1,100,D,1,D,11,D,602,E,,A,5,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901824,1,2,1,140,D,1,D,11,D,664,E,,A,5,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901824,1,3,1,160,D,1,D,11,D,662,E,,A,5,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901824,1,4,1,120,D,1,D,11,D,126,E,,A,5,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902544,1,0,1,140,D,1,D,12,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902564,1,0,1,140,D,1,D,11,D,435,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902814,1,0,1,100,D,1,D,01,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03902814,2,0,1,160,D,1,D,01,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03903154,1,0,1,100,D,1,D,01,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03903294,1,0,1,140,D,1,D,12,D,680,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03903424,1,0,2,100,D,1,D,11,D,865,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03903424,2,0,2,195,D,1,D,11,D,464,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03904964,1,0,1,140,D,1,D,01,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03905414,1,0,1,160,D,1,D,12,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03905414,2,0,2,100,D,1,D,11,D,319,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03905414,3,0,2,140,D,1,D,11,D,689,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03905744,1,0,1,195,D,1,D,01,D,600,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03906054,1,0,1,140,D,1,D,11,D,1000,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03906174,1,0,1,195,D,1,D,12,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03906334,1,0,1,195,D,1,D,01,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03906534,1,0,1,195,D,1,D,01,D,1977,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03906684,1,0,1,195,D,1,D,01,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03906944,1,0,2,140,D,1,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03907674,1,0,1,140,D,1,D,12,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03907704,1,0,2,220,D,1,D,11,D,,H,,A,,A,120,D,140,D,,A,,A,,A,,A,,A,,A,,A
20191,03907704,1,1,2,120,D,1,D,11,D,454,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03907704,1,2,2,140,D,1,D,11,D,1477,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03907824,1,0,1,120,D,1,D,12,D,104,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03908154,1,0,1,100,D,1,D,01,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03908154,2,0,1,160,D,1,D,01,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03908534,1,0,2,140,D,1,D,11,D,636,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03909104,1,0,1,195,D,1,D,11,D,2328,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03909104,2,0,1,195,D,1,D,11,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03909494,1,0,1,100,D,1,D,11,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03909974,1,0,1,195,D,1,D,12,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03910764,1,0,2,140,D,1,D,11,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03911164,1,0,2,120,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03912044,1,0,1,195,D,1,D,01,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03912054,1,0,1,195,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03912194,1,0,1,120,D,1,D,11,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03912294,1,0,2,120,D,1,D,11,D,139,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03912554,1,0,1,120,D,1,D,12,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03922844,1,0,1,195,D,1,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03923534,1,0,1,195,D,1,D,01,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03923934,1,0,1,195,D,1,D,01,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03923974,1,0,1,120,D,1,D,01,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03924004,1,0,1,140,D,1,D,12,D,540,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03924004,2,0,1,160,D,1,D,12,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03924444,1,0,1,140,D,1,D,02,D,1917,D,,A,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03925034,1,0,2,220,D,1,D,12,D,,H,,A,,A,100,D,140,D,160,D,120,D,,A,,A,,A,,A,,A
20191,03925034,1,1,2,100,D,1,D,12,D,5394,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03925034,1,2,2,140,D,1,D,12,D,376,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03925034,1,3,2,160,D,1,D,12,D,1003,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03925034,1,4,2,120,D,1,D,12,D,227,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03925834,1,0,1,120,D,1,D,02,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03928054,1,0,1,120,D,1,D,01,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03928424,1,0,2,120,D,1,D,12,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03928504,1,0,1,195,D,1,D,02,D,650,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03928934,1,0,1,160,D,1,D,01,D,800,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03929364,1,0,1,195,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03929364,2,0,1,140,D,1,D,02,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03929534,1,0,1,195,D,1,D,02,D,714,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03929544,1,0,2,120,D,1,D,12,D,95,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03930174,1,0,1,195,D,1,D,01,D,1744,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03930544,1,0,1,195,D,2,D,,A,,A,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03930954,1,0,2,195,D,1,D,12,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03930954,2,0,2,120,D,1,D,12,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03931114,1,0,2,100,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03931464,1,0,1,195,D,1,D,02,D,1754,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03932964,1,0,1,140,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933004,1,0,1,120,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944033,1,0,1,195,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944143,1,0,1,140,D,1,D,10,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944313,1,0,1,140,D,1,D,11,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945563,1,0,1,160,D,1,D,10,D,515,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945683,1,0,1,120,D,1,D,11,D,229,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946793,1,0,1,140,D,1,D,12,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946793,2,0,1,195,D,1,D,11,D,267,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946943,1,0,1,195,D,1,D,11,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947133,1,0,1,195,D,1,D,12,D,428,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947793,1,0,1,120,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947813,1,0,1,210,D,1,D,11,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03948343,1,0,1,220,D,1,D,11,D,,H,,A,,A,220,D,120,D,,A,,A,,A,,A,,A,,A,,A
20191,03948343,1,1,1,120,D,1,D,11,D,124,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03948343,1,2,1,180,D,1,D,11,D,76,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03948463,1,0,1,195,D,1,D,12,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03948513,1,0,1,195,D,1,D,12,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03949103,1,0,1,140,D,1,D,10,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03950203,1,0,1,100,D,1,D,12,D,632,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03950233,1,0,1,140,D,1,D,11,D,1949,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03950833,1,0,1,120,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03950953,1,0,1,160,D,3,D,11,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03951113,1,0,1,120,D,1,D,11,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03951293,1,0,1,120,D,1,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03951693,1,0,1,195,D,1,D,11,D,2175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03952023,1,0,1,195,D,1,D,10,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03952593,1,0,1,195,D,1,D,11,D,221,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03952653,1,0,1,100,D,1,D,11,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03952713,1,0,1,120,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
