QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPFLUDX,VOPF_UDX,VOPPARKX,VOPP_RKX,VOPTOWX,VOPTOWX_,VOPDOCKX,VOPD_CKX,VOPPLCYX,VOPP_CYX,TANKGASX,TANK_ASX,JGASOXQV,JGAS_XQV,JDIESXQV,JDIE_XQV,VOPCLUBX,VOPC_UBX,VOPTOLLX,VOPT_LLX,VOPOILX,VOPOILX_,JELEXQV,JELEXQV_,JETHXQV,JETHXQV_,MISPURCH,QADELEX,QADELEX_,QADETHX,QADETHX_,QELEDDZ,QELEDDZ_,VOPELBPR,VOPELBS,VOPELBS_,VOPELEC,VOPELECX,VOPELEC_,VOPETH,VOPETHX,VOPETHX_,VOPETH_,VOPE_BPR,VOPE_ECX
20182,03701574,23,0,1,,A,,A,,A,,A,,A,,A,960,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03701644,6,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03701664,66,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03701674,22,0,1,,A,,A,,A,,A,,A,,A,540,D,,A,80,D,25,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03701694,22,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,120,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03701724,56,0,1,,A,,A,,A,,A,,A,,A,456,D,,A,,A,40,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03701744,23,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03701754,27,0,1,,A,,A,,A,,A,,A,,A,480,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03701764,23,0,1,,A,,A,,A,,A,,A,,A,195,D,,A,134,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03701774,9,0,1,,A,,A,,A,,A,,A,,A,135,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03701784,34,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03701794,48,0,1,,A,,A,,A,,A,,A,,A,162,D,,A,130,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03701854,74,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,220,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03701894,16,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03701934,29,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03701944,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03701974,26,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03701984,37,0,1,,A,,A,,A,,A,,A,,A,780,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03701994,66,0,1,,A,40,D,,A,,A,,A,,A,300,D,,A,,A,20,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702004,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702094,29,0,1,,A,,A,,A,,A,,A,,A,525,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702144,50,0,1,,A,,A,,A,,A,,A,,A,720,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702194,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702234,16,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702244,42,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,4,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702264,37,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702314,23,0,1,,A,5,D,,A,,A,,A,,A,480,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702334,20,0,1,,A,,A,,A,,A,,A,20,D,240,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702344,50,0,1,,A,10,D,,A,,A,,A,,A,540,D,,A,,A,40,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702354,31,0,1,,A,,A,,A,,A,,A,,A,225,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702364,27,0,1,2,D,,A,,A,,A,,A,,A,240,D,,A,,A,30,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702404,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702424,58,0,1,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702454,28,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702484,24,0,1,,A,,A,,A,,A,,A,,A,720,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702544,16,0,1,,A,2,D,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702574,12,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702584,50,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702594,41,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,10,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702604,23,0,1,,A,125,D,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702614,17,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,25,D,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702624,20,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702674,42,0,1,,A,45,D,,A,,A,,A,,A,270,D,,A,,A,44,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702704,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03702714,45,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20182,03712944,28,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03712974,22,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03712984,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713034,30,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713044,26,0,1,17,D,,A,,A,,A,,A,,A,2160,D,,A,25,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713064,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713084,18,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713094,51,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A,55,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713104,50,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713124,46,0,1,,A,,A,,A,,A,,A,,A,225,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713134,47,0,1,,A,,A,,A,,A,,A,,A,225,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713144,49,0,1,,A,162,D,,A,,A,,A,,A,240,D,,A,72,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713154,33,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713164,55,0,1,15,D,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713174,52,0,1,,A,30,D,,A,,A,,A,,A,480,D,,A,,A,195,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713194,5,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713204,6,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713254,25,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713264,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713274,36,0,1,,A,,A,,A,,A,,A,,A,423,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713294,27,0,1,,A,,A,,A,,A,,A,,A,270,D,,A,,A,12,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713304,67,0,1,,A,6,D,25,D,,A,,A,,A,1020,D,,A,33,D,,A,10,D,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713344,13,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713364,40,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,50,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713384,26,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713394,36,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713404,21,0,1,,A,8,D,,A,,A,,A,,A,540,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713424,35,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713434,46,0,1,,A,,A,,A,,A,,A,,A,309,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713454,45,0,1,6,D,,A,,A,,A,,A,,A,171,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713464,53,0,1,,A,,A,,A,1000,D,35,D,,A,645,D,810,D,40,D,45,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713474,39,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,8,D,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713484,12,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713494,28,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713504,56,0,1,,A,,A,,A,,A,,A,,A,1050,D,,A,,A,45,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713514,20,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713554,43,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713594,26,0,1,,A,,A,,A,,A,,A,,A,195,D,,A,,A,5,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713624,40,0,1,5,D,,A,,A,,A,,A,,A,360,D,,A,,A,,A,10,D,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713684,31,0,1,,A,,A,,A,,A,,A,,A,390,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713694,58,0,1,,A,400,D,,A,,A,,A,,A,750,D,,A,,A,120,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713704,42,0,1,,A,,A,,A,,A,,A,,A,720,D,,A,203,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713714,38,0,1,,A,20,D,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713744,28,0,1,25,D,,A,,A,,A,,A,,A,300,D,,A,,A,,A,35,D,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713784,42,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713804,29,0,1,40,D,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713834,33,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713864,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713914,22,0,1,,A,,A,,A,,A,,A,,A,720,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713924,52,0,1,,A,,A,,A,,A,,A,,A,720,D,,A,110,D,87,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713954,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713964,23,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713974,33,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,26,D,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03713984,13,0,1,,A,90,D,,A,,A,,A,,A,270,D,,A,150,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714004,31,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714014,19,0,1,,A,,A,,A,,A,,A,,A,114,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714034,23,0,1,,A,,A,,A,,A,145,F,,A,750,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714134,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714144,14,0,1,,A,,A,,A,,A,,A,,A,225,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714154,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714164,31,0,1,,A,15,D,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714174,20,0,1,12,D,36,D,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714184,40,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714214,48,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,10,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714254,27,0,1,,A,,A,,A,,A,,A,,A,78,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714264,41,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714284,38,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714304,25,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,19,D,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714344,40,0,1,,A,20,D,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714354,30,0,1,,A,,A,,A,,A,,A,,A,138,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714364,18,0,1,,A,,A,,A,,A,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714374,47,0,1,7,D,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714384,20,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714424,46,0,1,,A,60,D,,A,,A,,A,,A,600,D,600,D,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714444,32,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714454,70,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714464,18,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714524,24,0,1,,A,,A,,A,,A,,A,,A,300,D,450,D,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714534,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714554,21,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714564,43,0,1,,A,252,D,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714574,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714594,39,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714614,27,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714634,39,0,1,,A,,A,,A,,A,,A,,A,2400,D,,A,,A,50,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714654,28,0,1,16,D,,A,,A,,A,,A,,A,600,D,,A,,A,90,D,20,D,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714674,32,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714694,17,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,30,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714704,26,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,120,D,70,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714724,19,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714734,22,0,1,,A,,A,,A,,A,,A,,A,210,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714744,45,0,1,,A,12,D,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714784,25,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,49,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714804,38,0,1,10,D,,A,,A,,A,,A,,A,240,D,,A,,A,60,D,120,D,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714814,14,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714844,31,0,1,,A,160,D,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714854,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714864,33,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,10,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714874,61,0,1,,A,150,D,,A,,A,2850,D,,A,900,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714884,43,0,1,,A,,A,,A,,A,,A,,A,285,D,,A,,A,7,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714894,20,0,1,,A,,A,,A,,A,,A,,A,225,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714904,16,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714914,27,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A,8,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714954,25,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,25,D,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03714974,35,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,127,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03715004,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03715024,39,0,1,,A,6,D,,A,,A,,A,,A,180,D,,A,,A,3,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03715044,16,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03715064,30,0,1,,A,,A,,A,,A,,A,,A,510,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03715084,23,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03715114,9,0,1,,A,,A,,A,,A,,A,,A,420,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03715124,52,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,99,D,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03715134,20,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03715144,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03715154,50,0,1,,A,,A,,A,,A,,A,,A,390,D,,A,,A,,A,30,D,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03715194,95,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03715214,24,0,1,,A,,A,,A,,A,,A,,A,270,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03715254,20,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20182,03715284,27,0,1,,A,,A,,A,,A,,A,,A,480,D,,A,,A,24,D,,A,,A,,A,,,A,,A,1,D,,,A,,,A,,,A,A,A,A
