QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPMOA,VOPMOA_,VOPEXPX,VOPEXPX_,VOPRMBXA,VOPR_BXA,QVOPEQPX,QVOP_QPX,VOPSERVY,VOPS_RVY,VOPLABOR,VOPL_BOR,VOPREIMB,VOPR_IMB,VPSRVY1,VPSRVY1_,VPSRVY2,VPSRVY2_,VPSRVY3,VPSRVY3_,VPSRVY4,VPSRVY4_,VPSRVY5,VPSRVY5_,VPSRVY6,VPSRVY6_,VPSRVY7,VPSRVY7_,VPSRVY8,VPSRVY8_,VPSRVY9,VPSRVY9_
20183,03946611,54,0,1,06,D,16,D,,A,16,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946611,55,0,1,05,D,16,D,,A,16,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946641,40,0,1,06,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946641,41,0,1,06,D,700,D,,A,700,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946661,21,0,1,05,D,663,D,,A,663,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946711,15,0,1,04,D,60,D,,A,60,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946711,16,0,1,05,D,60,D,,A,60,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946711,17,0,1,06,D,60,D,,A,60,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946751,33,0,1,06,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946771,17,0,1,04,D,,C,,A,65,F,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946771,18,0,1,04,D,,C,,A,100,F,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946781,46,0,1,04,D,75,D,,A,75,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946881,18,0,1,05,D,150,D,,A,150,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946921,35,0,1,06,D,500,D,,A,500,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946921,36,0,1,04,D,30,D,,A,30,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946921,37,0,1,05,D,30,D,,A,30,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946921,38,0,1,06,D,30,D,,A,30,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946971,42,0,1,06,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03946971,43,0,1,06,D,150,D,,A,150,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947011,33,0,1,05,D,116,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20183,03947011,33,1,1,05,D,,B,,A,97,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947011,33,2,1,05,D,,B,,A,19,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947021,68,0,1,04,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947021,69,0,1,06,D,1200,D,,A,1200,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947021,70,0,1,04,D,54,D,,A,54,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947021,71,0,1,05,D,54,D,,A,54,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947021,72,0,1,06,D,54,D,,A,54,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947051,66,0,1,05,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947051,67,0,1,05,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947051,68,0,1,05,D,700,D,,A,700,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947051,69,0,1,06,D,580,D,,A,580,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947051,70,0,1,05,D,80,D,,A,80,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947051,71,0,1,05,D,300,D,,A,300,D,330,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947081,41,0,1,06,D,214,D,,A,214,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947081,42,0,1,06,D,214,D,,A,214,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947141,35,0,1,05,D,37,D,,A,37,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947151,17,0,1,05,D,600,D,,A,,H,500,D,1,D,2,D,100,D,380,D,,A,,A,,A,,A,,A,,A,,A
20183,03947151,17,1,1,05,D,,B,,A,66,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947151,17,2,1,05,D,,B,,A,534,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947181,13,0,1,06,D,40,D,,A,40,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947191,38,0,1,05,D,200,D,,A,200,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947223,50,0,1,06,D,95,D,,A,95,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947223,51,0,1,04,D,25,D,,A,25,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947223,52,0,1,05,D,25,D,,A,25,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947223,53,0,1,06,D,25,D,,A,25,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947261,40,0,1,04,D,300,D,,A,300,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947261,41,0,1,05,D,300,D,,A,300,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947261,42,0,1,06,D,300,D,,A,300,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947271,46,0,1,06,D,20,D,,A,20,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947271,47,0,1,06,D,647,D,,A,647,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947281,34,0,1,04,D,50,D,,A,50,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947281,35,0,1,04,D,140,D,,A,140,D,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947281,36,0,1,04,D,14,D,,A,14,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947351,41,0,1,06,D,30,D,,A,30,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947501,62,0,1,04,D,11,D,,A,11,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947501,63,0,1,05,D,11,D,,A,11,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947501,64,0,1,06,D,11,D,,A,11,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947531,16,0,1,06,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947531,17,0,1,04,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947531,18,0,1,05,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947531,19,0,1,06,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947581,13,0,1,06,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947631,9,0,1,04,D,90,D,,A,90,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947663,60,0,1,04,D,28,D,,A,28,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947663,61,0,1,06,D,56,D,,A,56,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947663,62,0,1,06,D,400,D,,A,400,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947671,22,0,1,04,D,75,D,,A,,H,500,D,1,D,2,D,160,D,100,D,,A,,A,,A,,A,,A,,A,,A
20183,03947671,22,1,1,04,D,,B,,A,47,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947671,22,2,1,04,D,,B,,A,28,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947741,16,0,1,05,D,41,D,,A,41,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947761,22,0,1,04,D,20,D,,A,20,D,110,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947761,23,0,1,05,D,85,D,,A,85,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947791,31,0,1,04,D,600,D,,A,,H,500,D,1,D,2,D,380,D,370,D,110,D,,A,,A,,A,,A,,A,,A
20183,03947791,31,1,1,04,D,,B,,A,271,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947791,31,2,1,04,D,,B,,A,171,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947791,31,3,1,04,D,,B,,A,158,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947803,11,0,1,06,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947811,31,0,1,06,D,85,D,,A,85,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947841,62,0,1,05,D,44,D,,A,,H,500,D,1,D,2,D,160,D,100,D,,A,,A,,A,,A,,A,,A,,A
20183,03947841,62,1,1,05,D,,B,,A,28,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947841,62,2,1,05,D,,B,,A,16,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947871,46,0,1,05,D,25,D,,A,25,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947871,47,0,1,06,D,27,D,,A,27,D,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947891,42,0,1,04,D,500,D,,A,,H,500,D,1,D,2,D,100,D,380,D,,A,,A,,A,,A,,A,,A,,A
20183,03947891,42,1,1,04,D,,B,,A,55,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947891,42,2,1,04,D,,B,,A,445,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947891,43,0,1,05,D,270,D,,A,270,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947901,32,0,1,05,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947901,33,0,1,06,D,180,D,,A,180,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947901,34,0,1,04,D,36,D,,A,36,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947901,35,0,1,04,D,45,D,,A,45,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947901,36,0,1,06,D,30,D,,A,30,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947911,41,0,1,05,D,800,D,,A,800,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947911,42,0,1,05,D,100,D,,A,100,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03947911,43,0,1,05,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948041,33,0,1,06,D,11,D,,A,11,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948041,34,0,1,06,D,75,D,,A,,H,500,D,1,D,2,D,380,D,100,D,,A,,A,,A,,A,,A,,A,,A
20183,03948041,34,1,1,06,D,,B,,A,67,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948041,34,2,1,06,D,,B,,A,8,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948091,22,0,1,06,D,26,D,,A,26,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948091,23,0,1,06,D,60,D,,A,60,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948111,38,0,1,04,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948111,39,0,1,06,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948121,34,0,1,06,D,18,D,,A,18,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948131,27,0,1,06,D,26,D,,A,26,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948151,24,0,1,04,D,70,D,,A,,H,500,D,1,D,2,D,160,D,100,D,,A,,A,,A,,A,,A,,A,,A
20183,03948151,24,1,1,04,D,,B,,A,44,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948151,24,2,1,04,D,,B,,A,26,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948161,23,0,1,04,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948161,24,0,1,05,D,38,D,,A,38,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948211,39,0,1,05,D,200,D,,A,,H,500,D,1,D,2,D,380,D,100,D,,A,,A,,A,,A,,A,,A,,A
20183,03948211,39,1,1,05,D,,B,,A,178,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948211,39,2,1,05,D,,B,,A,22,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948231,41,0,1,06,D,850,D,,A,850,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948231,42,0,1,04,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948231,43,0,1,05,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948231,44,0,1,06,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948241,35,0,1,06,D,204,D,,A,,H,500,D,1,D,2,D,160,D,370,D,100,D,,A,,A,,A,,A,,A,,A
20183,03948241,35,1,1,06,D,,B,,A,45,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948241,35,2,1,06,D,,B,,A,133,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948241,35,3,1,06,D,,B,,A,26,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948251,47,0,1,05,D,250,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20183,03948251,47,1,1,05,D,,B,,A,208,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948251,47,2,1,05,D,,B,,A,42,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948251,48,0,1,04,D,500,D,,A,500,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948251,49,0,1,05,D,20,D,,A,20,D,150,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948321,17,0,1,06,D,70,D,,A,70,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948351,12,0,1,05,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948351,13,0,1,06,D,200,D,,A,200,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948391,19,0,1,05,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948441,29,0,1,06,D,7,D,,A,7,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948461,27,0,1,05,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948471,19,0,1,06,D,2500,D,,A,2500,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948471,20,0,1,06,D,107,D,,A,107,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948501,21,0,1,05,D,128,D,,A,128,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948511,47,0,1,04,D,140,D,,A,140,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948521,15,0,1,04,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948521,16,0,1,05,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948521,17,0,1,06,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948521,18,0,1,04,D,20,D,,A,20,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948521,19,0,1,05,D,20,D,,A,20,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948521,20,0,1,06,D,20,D,,A,20,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948541,40,0,1,04,D,125,D,,A,125,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948541,41,0,1,05,D,16,D,,A,16,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948541,42,0,1,04,D,25,D,,A,25,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948581,42,0,1,05,D,162,D,,A,162,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948681,21,0,1,05,D,150,D,,A,,H,500,D,1,D,2,D,140,D,100,D,,A,,A,,A,,A,,A,,A,,A
20183,03948681,21,1,1,05,D,,B,,A,150,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948691,48,0,1,06,D,64,D,,A,,H,500,D,1,D,2,D,160,D,100,D,,A,,A,,A,,A,,A,,A,,A
20183,03948691,48,1,1,06,D,,B,,A,41,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948691,48,2,1,06,D,,B,,A,23,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948701,28,0,1,05,D,350,D,,A,350,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948811,44,0,1,04,D,2110,D,,A,2110,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948811,45,0,1,05,D,439,D,,A,439,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948811,46,0,1,05,D,114,D,,A,114,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948811,47,0,1,05,D,29,D,,A,29,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948811,48,0,1,05,D,35,D,,A,35,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948841,32,0,1,05,D,43,D,,A,43,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948841,33,0,1,06,D,130,D,,A,130,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948841,34,0,1,06,D,216,D,,A,216,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948881,27,0,1,05,D,32,D,,A,32,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948941,36,0,1,06,D,37,D,,A,37,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948951,34,0,1,06,D,552,D,,A,552,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948951,35,0,1,05,D,56,D,,A,56,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948951,36,0,1,05,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948961,32,0,1,06,D,638,D,,A,,H,500,D,2,F,2,D,160,D,100,D,140,D,,A,,A,,A,,A,,A,,A
20183,03948961,32,1,1,06,D,,B,,A,510,E,160,D,2,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03948961,32,2,1,06,D,,B,,A,128,E,100,D,2,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949051,28,0,1,06,D,380,D,,A,,H,115,D,1,D,2,D,110,D,100,D,,A,,A,,A,,A,,A,,A,,A
20183,03949051,28,1,1,06,D,,B,,A,312,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949051,28,2,1,06,D,,B,,A,68,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949051,29,0,1,05,D,256,D,,A,,H,115,D,1,D,2,D,110,D,100,D,,A,,A,,A,,A,,A,,A,,A
20183,03949051,29,1,1,05,D,,B,,A,211,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949051,29,2,1,05,D,,B,,A,45,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949051,30,0,1,05,D,153,D,,A,153,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949051,31,0,1,06,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949071,43,0,1,05,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949141,26,0,1,06,D,89,D,,A,89,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949151,14,0,1,04,D,102,D,,A,102,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949151,15,0,1,05,D,12,D,,A,12,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949191,20,0,1,04,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949191,21,0,1,06,D,700,D,,A,700,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949261,31,0,1,04,D,960,D,,A,960,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949281,14,0,1,05,D,220,D,,A,,H,500,D,1,D,2,D,140,D,100,D,,A,,A,,A,,A,,A,,A,,A
20183,03949281,14,1,1,05,D,,B,,A,220,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949291,31,0,1,04,D,800,D,,A,800,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949304,78,0,1,04,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949304,79,0,1,06,D,49,D,,A,49,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949331,33,0,1,06,D,165,D,,A,165,D,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949331,34,0,1,06,D,250,D,,A,250,D,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949451,20,0,1,05,D,180,D,,A,,H,500,D,1,D,2,D,160,D,100,D,,A,,A,,A,,A,,A,,A,,A
20183,03949451,20,1,1,05,D,,B,,A,113,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949451,20,2,1,05,D,,B,,A,67,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949461,73,0,1,06,D,3000,D,,A,3000,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949511,27,0,1,05,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949561,35,0,1,06,D,135,D,,A,135,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949641,20,0,1,04,D,761,D,,A,761,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949701,54,0,1,05,D,56,D,,A,56,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949701,55,0,1,04,D,917,D,,A,917,D,320,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949701,56,0,1,04,D,37,D,,A,37,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949731,29,0,1,04,D,36,D,,A,36,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949731,30,0,1,04,D,1,D,,A,1,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949731,31,0,1,05,D,36,D,,A,36,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949731,32,0,1,06,D,36,D,,A,36,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03949731,33,0,1,04,D,160,D,,A,160,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
