QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,EDUC_AY,EDUC_AY_,EDUCGFTC,EDUC_FTC,EDSCHL_A,EDSC_L_A,EDMONTHA,EDMO_THA,EDREIMBX,EDRE_MBX,JEDUCNET,JEDU_NET,EDUC_A1,EDUC_A1_,EDUC_A2,EDUC_A2_,EDUC_A3,EDUC_A3_,EDUC_A4,EDUC_A4_,EDUC_A5,EDUC_A5_,EDUC_A6,EDUC_A6_,EDUC_A7,EDUC_A7_,EDUC_A8,EDUC_A8_,EDUC_A9,EDUC_A9_
20183,03764014,9,0,1,300,D,1,D,1,D,04,D,,A,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764314,2,0,1,300,D,1,D,2,D,05,D,,A,2100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764404,2,0,1,100,D,1,D,,A,13,D,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764494,3,0,1,100,D,1,D,,A,13,D,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764504,4,0,1,310,D,1,D,,A,13,D,,A,1650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764504,5,0,1,310,D,2,D,,A,13,D,,A,1279,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764674,2,0,1,100,D,1,D,,A,05,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764734,10,0,1,300,D,1,D,1,D,05,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764784,6,0,1,300,D,2,D,1,D,13,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03764844,1,0,1,360,D,1,D,,A,13,D,,A,194,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765144,4,0,1,100,D,1,D,,A,05,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765144,5,0,1,100,D,1,D,,A,06,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765234,8,0,1,360,D,1,D,,A,05,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765484,17,0,1,100,D,1,D,,A,13,D,,A,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765574,14,0,1,100,D,1,D,,A,04,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765574,15,0,1,100,D,1,D,,A,05,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765574,16,0,1,100,D,1,D,,A,13,D,,A,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765624,4,0,1,300,D,1,D,1,D,06,D,,A,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765664,6,0,1,100,D,1,D,,A,05,D,,A,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765664,7,0,1,100,D,1,D,,A,06,D,,A,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765664,8,0,2,100,D,1,D,,A,04,D,,A,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765814,14,0,1,360,D,1,D,,A,05,D,,A,201,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765814,15,0,1,360,D,1,D,,A,06,D,,A,201,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765854,5,0,1,100,D,1,D,,A,05,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03766064,9,0,1,300,D,1,D,4,D,13,D,,A,595,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03776534,21,0,1,345,D,1,D,,A,06,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03776534,22,0,1,345,D,1,D,,A,07,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03776534,23,0,1,350,D,1,D,5,D,07,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03776674,3,0,1,350,D,1,D,2,D,07,D,,A,163,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03777124,8,0,1,350,D,1,D,2,D,07,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03777354,2,0,1,300,D,1,D,1,D,07,D,,A,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03777484,16,0,2,350,D,1,D,1,D,05,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03777504,2,0,1,300,D,1,D,2,D,13,D,,A,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03777874,6,0,1,100,D,1,D,,A,07,D,,A,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03778014,7,0,1,350,D,1,D,2,D,07,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03778094,5,0,1,300,D,1,D,1,D,07,D,,A,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03778104,12,0,1,300,D,1,D,5,D,05,D,85,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03778144,6,0,1,200,D,1,D,,A,13,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03778264,4,0,1,370,D,1,D,1,D,07,D,,A,,H,350,D,300,D,,A,,A,,A,,A,,A,,A,,A
20183,03778264,4,1,1,350,D,1,D,1,D,07,D,,A,28,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03778264,4,2,1,300,D,1,D,1,D,07,D,,A,1172,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03778534,17,0,1,100,D,1,D,,A,13,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03778684,3,0,1,300,D,1,D,1,D,05,D,,A,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779074,7,0,1,200,D,1,D,,A,13,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779084,3,0,1,200,D,1,D,,A,13,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779264,14,0,1,350,D,1,D,2,D,07,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779264,15,0,1,350,D,1,D,1,D,07,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779344,5,0,1,350,D,1,D,2,D,07,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779354,8,0,1,100,D,1,D,,A,13,D,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779354,9,0,1,350,D,1,D,2,D,07,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779374,11,0,1,200,D,1,D,,A,05,D,,A,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779374,12,0,1,200,D,1,D,,A,06,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779374,13,0,1,100,D,1,D,,A,06,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779374,14,0,1,100,D,1,D,,A,07,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779374,15,0,1,100,D,1,D,,A,06,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779414,3,0,1,300,D,1,D,6,D,06,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779414,4,0,1,100,D,1,D,,A,06,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779574,10,0,1,350,D,1,D,1,D,06,D,,A,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779574,11,0,2,345,D,1,D,,A,05,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779694,16,0,1,380,D,1,D,1,D,07,D,,A,,H,320,D,300,D,,A,,A,,A,,A,,A,,A,,A
20183,03779694,16,1,1,300,D,1,D,1,D,07,D,,A,34000,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779694,17,0,1,350,D,1,D,1,D,07,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779694,18,0,1,360,D,1,D,,A,05,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03779954,21,0,1,200,D,1,D,,A,13,D,,A,1716,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03780244,8,0,1,300,D,1,D,2,D,13,D,,A,2800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03780414,3,0,1,350,D,1,D,2,D,06,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03780504,8,0,1,300,D,1,D,1,D,07,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03780504,9,0,1,350,D,1,D,1,D,07,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03780504,10,0,1,350,D,1,D,2,D,07,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03780624,9,0,1,300,D,2,D,1,D,07,D,,A,13500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03780924,4,0,1,100,D,1,D,,A,07,D,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03780934,10,0,1,310,D,2,D,,A,07,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03780934,11,0,1,360,D,2,D,,A,06,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03781134,8,0,1,350,D,1,D,2,D,07,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03781234,2,0,1,300,D,1,D,1,D,06,D,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03781394,10,0,1,300,D,1,D,2,D,13,D,,A,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03781644,12,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03781644,13,0,1,350,D,1,D,2,D,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03781734,6,0,1,200,D,1,D,,A,07,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03781784,11,0,1,200,D,1,D,,A,07,D,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03781784,12,0,1,200,D,1,D,,A,05,D,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03781824,1,0,1,100,D,1,D,,A,13,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03781934,11,0,1,100,D,1,D,,A,06,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03781934,12,0,1,100,D,1,D,,A,13,D,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03781934,13,0,1,300,D,1,D,2,D,07,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782014,1,0,1,200,D,2,D,,A,13,D,,A,1250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782074,3,0,2,350,D,1,D,1,D,05,D,,A,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782224,2,0,1,300,D,1,D,2,D,13,D,,A,3042,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782224,3,0,1,340,D,1,D,,A,13,D,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782224,4,0,1,100,D,1,D,,A,13,D,,A,169,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782234,6,0,1,300,D,1,D,1,D,05,D,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782234,7,0,1,350,D,1,D,1,D,05,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782564,21,0,1,300,D,2,D,1,D,07,D,,A,5200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782654,8,0,1,360,D,1,D,,A,05,D,,A,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782654,9,0,1,360,D,1,D,,A,06,D,,A,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782654,10,0,1,360,D,1,D,,A,07,D,,A,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782754,8,0,1,300,D,1,D,1,D,06,D,,A,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782754,9,0,1,350,D,1,D,1,D,13,D,,A,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782904,5,0,1,100,D,1,D,,A,13,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782964,10,0,1,360,D,1,D,,A,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782964,11,0,1,360,D,1,D,,A,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03782964,12,0,1,350,D,1,D,2,D,07,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03783004,5,0,1,300,D,1,D,1,D,13,D,800,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03783114,5,0,2,100,D,1,D,,A,05,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03783154,1,0,1,300,D,1,D,2,D,05,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03783164,7,0,2,350,D,1,D,2,D,05,D,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03783324,2,0,1,200,D,1,D,,A,13,D,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03783364,5,0,1,100,D,1,D,,A,13,D,,A,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03783394,7,0,1,345,D,1,D,,A,06,D,,A,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03783434,2,0,1,100,D,1,D,,A,05,D,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03783434,3,0,1,100,D,1,D,,A,13,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03783444,1,0,1,200,D,1,D,,A,13,D,,A,568,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03783744,6,0,1,200,D,1,D,,A,05,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03783754,21,0,1,350,D,1,D,2,D,07,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03783754,22,0,2,350,D,1,D,2,D,05,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03783974,5,0,1,360,D,1,D,,A,13,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784004,19,0,1,100,D,1,D,,A,13,D,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784004,20,0,1,350,D,1,D,2,D,06,D,,A,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784004,21,0,1,350,D,1,D,2,D,07,D,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784014,3,0,1,360,D,2,D,,A,07,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784104,6,0,1,345,D,1,D,,A,06,D,,A,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784104,7,0,1,345,D,1,D,,A,07,D,,A,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784134,23,0,1,100,D,1,D,,A,06,D,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784134,24,0,1,100,D,1,D,,A,07,D,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784134,25,0,1,100,D,1,D,,A,07,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784134,26,0,1,350,D,1,D,2,D,07,D,,A,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784134,27,0,1,360,D,1,D,,A,06,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784134,28,0,1,360,D,1,D,,A,07,D,,A,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784134,29,0,2,100,D,1,D,,A,05,D,,A,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784134,30,0,2,100,D,1,D,,A,05,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784134,31,0,2,360,D,1,D,,A,05,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784374,8,0,1,350,D,2,D,1,D,07,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784384,8,0,1,200,D,1,D,,A,13,D,,A,950,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784384,9,0,1,300,D,1,D,2,D,13,D,,A,284,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784544,6,0,1,300,D,2,D,2,D,13,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784604,2,0,1,100,D,1,D,,A,13,D,,A,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784794,9,0,1,300,D,1,D,1,D,13,D,,A,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03784964,8,0,1,100,D,1,D,,A,05,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03785374,3,0,1,100,D,1,D,,A,13,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03785374,4,0,1,100,D,1,D,,A,13,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03785374,5,0,1,200,D,1,D,,A,05,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03785574,6,0,1,350,D,1,D,2,D,06,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03785574,7,0,2,100,D,1,D,,A,05,D,,A,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03785854,7,0,1,100,D,1,D,,A,13,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03786024,5,0,1,360,D,1,D,,A,07,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03786744,6,0,1,100,D,1,D,,A,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03786754,6,0,1,300,D,1,D,1,D,13,D,,A,104,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03797524,4,0,1,300,D,1,D,1,D,06,D,,A,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03797524,5,0,1,300,D,1,D,1,D,08,D,,A,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03797524,6,0,1,350,D,1,D,1,D,08,D,,A,410,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03797524,7,0,2,360,D,1,D,,A,06,D,,A,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03797724,5,0,1,200,D,1,D,,A,13,D,,A,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03797724,6,0,1,300,D,1,D,1,D,08,D,,A,540,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03798014,2,0,2,100,D,2,D,,A,06,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03798124,3,0,1,350,D,1,D,2,D,08,D,,A,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03798204,5,0,1,300,D,1,D,1,D,08,D,,A,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03798204,6,0,1,200,D,1,D,,A,13,D,,A,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03798384,6,0,1,300,D,1,D,1,D,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03798504,2,0,1,350,D,1,D,2,D,07,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03798724,14,0,1,100,D,1,D,,A,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03798724,15,0,1,100,D,1,D,,A,06,D,,A,640,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03798724,16,0,1,100,D,1,D,,A,06,D,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03798724,17,0,1,350,D,1,D,2,D,08,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03798834,5,0,1,300,D,1,D,1,D,13,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03798834,6,0,1,350,D,1,D,1,D,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03798954,3,0,1,300,D,1,D,1,D,08,D,,A,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03798954,4,0,1,350,D,1,D,1,D,08,D,240,D,160,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03798974,1,0,1,200,D,1,D,,A,13,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799034,5,0,1,200,D,1,D,,A,13,D,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799044,7,0,1,345,D,1,D,,A,08,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799044,8,0,1,350,D,2,D,1,D,08,D,,A,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799204,27,0,1,100,D,1,D,,A,08,D,,A,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799204,28,0,1,360,D,1,D,,A,07,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799204,29,0,1,340,D,1,D,,A,08,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799204,30,0,1,350,D,1,D,2,D,08,D,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799284,8,0,1,200,D,1,D,,A,08,D,,A,383,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799284,9,0,1,350,D,1,D,2,D,08,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799314,5,0,1,300,D,1,D,2,D,06,D,,A,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799314,6,0,2,350,D,1,D,2,D,06,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799404,6,0,1,360,D,1,D,,A,08,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799454,5,0,1,350,D,1,D,2,D,08,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799584,6,0,1,350,D,1,D,2,D,08,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799624,4,0,1,300,D,1,D,1,D,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799644,8,0,1,345,D,1,D,,A,08,D,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799694,3,0,1,300,D,2,D,1,D,13,D,,A,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799964,7,0,1,100,D,1,D,,A,06,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799964,8,0,1,100,D,1,D,,A,13,D,,A,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03799964,9,0,1,200,D,1,D,,A,13,D,,A,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800004,12,0,1,100,D,1,D,,A,13,D,,A,144,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800004,13,0,1,300,D,2,D,1,D,08,D,,A,4700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800004,14,0,1,100,D,1,D,,A,07,D,,A,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800004,15,0,2,345,D,1,D,,A,06,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800044,8,0,1,350,D,1,D,2,D,08,D,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800084,5,0,1,350,D,1,D,2,D,08,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800164,9,0,1,350,D,1,D,2,D,08,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800284,7,0,1,100,D,1,D,,A,06,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800284,8,0,1,100,D,1,D,,A,07,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800354,10,0,1,100,D,1,D,,A,13,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800354,11,0,1,100,D,1,D,,A,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800364,2,0,1,350,D,1,D,2,D,08,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800414,4,0,1,350,D,1,D,2,D,08,D,,A,166,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800704,3,0,1,100,D,2,D,,A,08,D,,A,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800824,10,0,1,100,D,1,D,,A,08,D,,A,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800864,6,0,1,100,D,1,D,,A,13,D,,A,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03800864,7,0,1,350,D,1,D,2,D,08,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03801204,15,0,1,350,D,1,D,2,D,08,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03801204,16,0,2,345,D,1,D,,A,06,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03801214,5,0,1,300,D,2,D,1,D,08,D,,A,18000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03801284,8,0,2,360,D,1,D,,A,06,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03801394,2,0,1,100,D,1,D,,A,13,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03801394,3,0,1,100,D,1,D,,A,13,D,,A,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03801394,4,0,1,100,D,1,D,,A,13,D,,A,204,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03801394,5,0,1,345,D,1,D,,A,13,D,,A,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03801394,6,0,1,200,D,1,D,,A,13,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03801394,7,0,1,200,D,1,D,,A,13,D,,A,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03801524,6,0,1,360,D,1,D,,A,13,D,,A,156,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03801934,8,0,1,350,D,1,D,2,D,08,D,,A,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03802064,2,0,1,350,D,1,D,2,D,08,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03802084,4,0,1,200,D,1,D,,A,08,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
