QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPREGY,VOPREGY_,VOPMO_C,VOPMO_C_,VOPREGX,VOPREGX_,VOPRGY1,VOPRGY1_,VOPRGY2,VOPRGY2_,VOPRGY3,VOPRGY3_,VOPRGY4,VOPRGY4_
20181,03658954,51,0,1,420,D,11,D,156,D,,A,,A,,A,,A
20181,03659014,89,0,1,420,D,01,D,189,D,,A,,A,,A,,A
20181,03659064,57,0,1,420,D,12,D,85,D,,A,,A,,A,,A
20181,03659064,58,0,1,405,D,12,D,97,D,,A,,A,,A,,A
20181,03659084,34,0,2,430,D,11,D,,H,410,D,415,D,,A,,A
20181,03659084,34,1,2,410,D,11,D,75,E,,A,,A,,A,,A
20181,03659084,34,2,2,420,D,11,D,225,E,,A,,A,,A,,A
20181,03659184,22,0,1,410,D,11,D,35,D,,A,,A,,A,,A
20181,03659344,37,0,1,420,D,12,D,40,D,,A,,A,,A,,A
20181,03659454,44,0,1,420,D,01,D,76,D,,A,,A,,A,,A
20181,03659574,34,0,1,410,D,11,D,26,D,,A,,A,,A,,A
20181,03659574,35,0,1,410,D,11,D,26,D,,A,,A,,A,,A
20181,03659574,36,0,1,420,D,11,D,89,D,,A,,A,,A,,A
20181,03659574,37,0,1,420,D,11,D,79,D,,A,,A,,A,,A
20181,03659794,41,0,2,420,D,11,D,130,D,,A,,A,,A,,A
20181,03659924,39,0,1,420,D,12,D,100,D,,A,,A,,A,,A
20181,03660014,44,0,1,400,D,11,D,45,D,,A,,A,,A,,A
20181,03660014,45,0,1,405,D,11,D,172,D,,A,,A,,A,,A
20181,03660114,25,0,1,420,D,12,D,90,D,,A,,A,,A,,A
20181,03660144,61,0,1,420,D,01,D,64,D,,A,,A,,A,,A
20181,03660334,33,0,1,420,D,12,D,312,D,,A,,A,,A,,A
20181,03660474,40,0,2,430,D,11,D,,H,405,D,415,D,,A,,A
20181,03660474,40,1,2,405,D,11,D,2775,E,,A,,A,,A,,A
20181,03660474,40,2,2,420,D,11,D,725,E,,A,,A,,A,,A
20181,03660484,25,0,1,410,D,11,D,15,D,,A,,A,,A,,A
20181,03660554,23,0,1,410,D,01,D,240,D,,A,,A,,A,,A
20181,03660564,21,0,1,420,D,02,D,46,D,,A,,A,,A,,A
20181,03660954,36,0,2,400,D,12,D,60,D,,A,,A,,A,,A
20181,03660954,37,0,2,410,D,12,D,88,D,,A,,A,,A,,A
20181,03660974,31,0,1,400,D,01,D,25,D,,A,,A,,A,,A
20181,03660974,32,0,1,430,D,02,D,,H,410,D,415,D,,A,,A
20181,03660974,32,1,1,410,D,02,D,89,E,,A,,A,,A,,A
20181,03660974,32,2,1,420,D,02,D,123,E,,A,,A,,A,,A
20181,03661044,60,0,1,420,D,02,D,200,D,,A,,A,,A,,A
20181,03661124,55,0,1,400,D,02,D,40,D,,A,,A,,A,,A
20181,03661134,45,0,1,410,D,01,D,27,D,,A,,A,,A,,A
20181,03661134,46,0,1,420,D,01,D,70,D,,A,,A,,A,,A
20181,03661144,67,0,2,405,D,12,D,235,D,,A,,A,,A,,A
20181,03661184,26,0,1,420,D,02,D,52,D,,A,,A,,A,,A
20181,03661204,36,0,2,400,D,12,D,10,D,,A,,A,,A,,A
20181,03661214,72,0,1,420,D,01,D,124,D,,A,,A,,A,,A
20181,03661284,27,0,1,420,D,02,D,48,D,,A,,A,,A,,A
20181,03661284,28,0,1,420,D,02,D,120,D,,A,,A,,A,,A
20181,03661344,27,0,1,420,D,12,D,45,D,,A,,A,,A,,A
20181,03661344,28,0,1,420,D,12,D,45,D,,A,,A,,A,,A
20181,03661454,59,0,1,410,D,12,D,25,D,,A,,A,,A,,A
20181,03661454,60,0,1,420,D,12,D,170,D,,A,,A,,A,,A
20181,03661674,25,0,1,420,D,02,D,75,D,,A,,A,,A,,A
20181,03661674,26,0,1,420,D,02,D,75,D,,A,,A,,A,,A
20181,03661764,42,0,2,430,D,12,D,,H,415,D,405,D,410,D,,A
20181,03661764,42,1,2,420,D,12,D,71,E,,A,,A,,A,,A
20181,03661764,42,2,2,405,D,12,D,203,E,,A,,A,,A,,A
20181,03661764,42,3,2,410,D,12,D,26,E,,A,,A,,A,,A
20181,03661804,19,0,2,420,D,12,D,200,D,,A,,A,,A,,A
20181,03661974,86,0,1,400,D,02,D,47,D,,A,,A,,A,,A
20181,03662004,37,0,1,405,D,12,D,1200,D,,A,,A,,A,,A
20181,03662124,35,0,1,420,D,01,D,110,D,,A,,A,,A,,A
20181,03662124,36,0,1,420,D,02,D,250,D,,A,,A,,A,,A
20181,03662214,67,0,1,400,D,01,D,35,D,,A,,A,,A,,A
20181,03662234,31,0,1,420,D,12,D,108,D,,A,,A,,A,,A
20181,03662244,46,0,1,410,D,01,D,30,D,,A,,A,,A,,A
20181,03662244,47,0,1,420,D,01,D,120,D,,A,,A,,A,,A
20181,03662334,19,0,1,405,D,12,D,33,D,,A,,A,,A,,A
20181,03662354,84,0,1,410,D,01,D,35,D,,A,,A,,A,,A
20181,03662364,63,0,1,420,D,01,D,95,D,,A,,A,,A,,A
20181,03662364,64,0,2,420,D,12,D,246,D,,A,,A,,A,,A
20181,03662434,55,0,1,400,D,01,D,25,D,,A,,A,,A,,A
20181,03662434,56,0,1,420,D,01,D,85,D,,A,,A,,A,,A
20181,03662434,57,0,2,420,D,12,D,90,D,,A,,A,,A,,A
20181,03662514,28,0,2,410,D,12,D,25,D,,A,,A,,A,,A
20181,03662514,29,0,2,420,D,12,D,84,D,,A,,A,,A,,A
20181,03662554,30,0,1,420,D,02,D,40,D,,A,,A,,A,,A
20181,03662674,53,0,1,420,D,02,D,86,D,,A,,A,,A,,A
20181,03662694,97,0,1,420,D,01,D,29,D,,A,,A,,A,,A
20181,03662694,98,0,1,420,D,02,D,109,D,,A,,A,,A,,A
20181,03662754,40,0,1,410,D,01,D,35,D,,A,,A,,A,,A
20181,03662894,24,0,1,410,D,12,D,30,D,,A,,A,,A,,A
20181,03662964,48,0,1,420,D,02,D,110,D,,A,,A,,A,,A
20181,03662964,49,0,2,420,D,12,D,220,D,,A,,A,,A,,A
20181,03662984,69,0,1,400,D,02,D,30,D,,A,,A,,A,,A
20181,03662984,70,0,1,420,D,12,D,67,D,,A,,A,,A,,A
20181,03663084,27,0,1,420,D,12,D,210,D,,A,,A,,A,,A
20181,03663084,28,0,2,420,D,12,D,150,D,,A,,A,,A,,A
20181,03663104,18,0,1,420,D,12,D,350,D,,A,,A,,A,,A
20181,03663114,65,0,1,400,D,02,D,80,D,,A,,A,,A,,A
20181,03663194,45,0,1,420,D,12,D,111,D,,A,,A,,A,,A
20181,03663224,27,0,1,420,D,02,D,52,D,,A,,A,,A,,A
20181,03663284,42,0,2,420,D,12,D,42,D,,A,,A,,A,,A
20181,03663344,78,0,1,400,D,01,D,36,D,,A,,A,,A,,A
20181,03663344,79,0,1,420,D,12,D,150,D,,A,,A,,A,,A
20181,03663364,42,0,2,420,D,12,D,64,D,,A,,A,,A,,A
20181,03663504,36,0,1,420,D,01,D,106,D,,A,,A,,A,,A
20181,03663504,37,0,1,400,D,01,D,20,D,,A,,A,,A,,A
20181,03663594,33,0,1,420,D,01,D,200,D,,A,,A,,A,,A
20181,03663624,26,0,1,410,D,02,D,7,D,,A,,A,,A,,A
20181,03663624,27,0,1,420,D,02,D,85,D,,A,,A,,A,,A
20181,03663794,75,0,1,405,D,12,D,86,D,,A,,A,,A,,A
20181,03663794,76,0,1,420,D,02,D,39,D,,A,,A,,A,,A
20181,03663794,77,0,1,405,D,12,D,4,D,,A,,A,,A,,A
20181,03663974,43,0,2,420,D,12,D,582,D,,A,,A,,A,,A
20181,03664054,42,0,1,400,D,02,D,25,D,,A,,A,,A,,A
20181,03664434,51,0,1,405,D,01,D,620,D,,A,,A,,A,,A
20181,03664604,14,0,1,420,D,01,D,54,D,,A,,A,,A,,A
20181,03664694,73,0,1,410,D,02,D,80,D,,A,,A,,A,,A
20181,03664754,28,0,1,420,D,02,D,70,D,,A,,A,,A,,A
20181,03664794,68,0,1,420,D,01,D,350,D,,A,,A,,A,,A
20181,03664804,39,0,2,420,D,12,D,77,D,,A,,A,,A,,A
20181,03664834,39,0,1,420,D,02,D,30,D,,A,,A,,A,,A
20181,03664974,43,0,1,420,D,02,D,132,D,,A,,A,,A,,A
20181,03665054,22,0,1,420,D,02,D,350,D,,A,,A,,A,,A
20181,03665184,28,0,2,420,D,12,D,5,D,,A,,A,,A,,A
20181,03665284,34,0,1,420,D,02,D,100,D,,A,,A,,A,,A
20181,03665434,44,0,1,400,D,12,D,35,D,,A,,A,,A,,A
20181,03665434,45,0,2,420,D,12,D,87,D,,A,,A,,A,,A
20181,03665634,37,0,1,420,D,12,D,145,D,,A,,A,,A,,A
20181,03665744,46,0,1,420,D,02,D,471,D,,A,,A,,A,,A
20181,03665744,47,0,1,405,D,02,D,1792,D,,A,,A,,A,,A
20181,03665844,26,0,1,400,D,12,D,45,D,,A,,A,,A,,A
20181,03666324,45,0,1,405,D,12,D,412,D,,A,,A,,A,,A
20181,03666324,46,0,2,405,D,12,D,271,D,,A,,A,,A,,A
20181,03666334,47,0,1,420,D,02,D,37,D,,A,,A,,A,,A
20181,03666334,48,0,1,420,D,02,D,37,D,,A,,A,,A,,A
20181,03666334,49,0,2,400,D,12,D,33,D,,A,,A,,A,,A
20181,03666364,29,0,1,400,D,02,D,40,D,,A,,A,,A,,A
20181,03666464,20,0,2,430,D,12,D,,H,410,D,415,D,,A,,A
20181,03666464,20,1,2,410,D,12,D,17,E,,A,,A,,A,,A
20181,03666464,20,2,2,420,D,12,D,53,E,,A,,A,,A,,A
20181,03666484,25,0,1,410,D,02,D,16,D,,A,,A,,A,,A
20181,03666484,26,0,2,405,D,12,D,414,D,,A,,A,,A,,A
20181,03666514,19,0,1,400,D,02,D,35,D,,A,,A,,A,,A
20181,03666514,20,0,1,420,D,02,D,100,F,,A,,A,,A,,A
20181,03666554,42,0,1,405,D,02,D,105,D,,A,,A,,A,,A
20181,03666624,42,0,1,400,D,12,D,20,D,,A,,A,,A,,A
20181,03666624,43,0,1,420,D,12,D,60,D,,A,,A,,A,,A
20181,03666924,27,0,1,420,D,12,D,78,D,,A,,A,,A,,A
20181,03666994,20,0,1,405,D,02,D,81,D,,A,,A,,A,,A
20181,03667074,41,0,1,400,D,01,D,35,D,,A,,A,,A,,A
20181,03667214,20,0,1,420,D,02,D,20,D,,A,,A,,A,,A
20181,03667234,34,0,1,420,D,12,D,50,D,,A,,A,,A,,A
20181,03667314,33,0,1,420,D,02,D,75,D,,A,,A,,A,,A
20181,03667314,34,0,1,420,D,02,D,75,D,,A,,A,,A,,A
20181,03667374,28,0,1,405,D,12,D,147,D,,A,,A,,A,,A
20181,03667554,34,0,1,420,D,02,D,212,D,,A,,A,,A,,A
20181,03667614,111,0,2,420,D,12,D,126,D,,A,,A,,A,,A
20181,03667634,51,0,1,420,D,01,D,202,D,,A,,A,,A,,A
20181,03667654,25,0,1,420,D,12,D,390,D,,A,,A,,A,,A
20181,03667654,26,0,1,420,D,01,D,102,D,,A,,A,,A,,A
20181,03667714,30,0,1,410,D,02,D,21,D,,A,,A,,A,,A
20181,03667714,31,0,1,420,D,02,D,79,F,,A,,A,,A,,A
20181,03667764,29,0,2,400,D,12,D,60,D,,A,,A,,A,,A
20181,03667784,70,0,2,420,D,12,D,100,D,,A,,A,,A,,A
20181,03667884,38,0,1,430,D,01,D,,H,400,D,415,D,,A,,A
20181,03667884,38,1,1,400,D,01,D,67,E,,A,,A,,A,,A
20181,03667884,38,2,1,420,D,01,D,258,E,,A,,A,,A,,A
20181,03668044,24,0,1,420,D,01,D,92,D,,A,,A,,A,,A
20181,03668074,18,0,1,420,D,02,D,52,D,,A,,A,,A,,A
20181,03668274,43,0,1,420,D,12,D,84,D,,A,,A,,A,,A
20181,03668394,21,0,2,420,D,12,D,103,D,,A,,A,,A,,A
20181,03668434,37,0,1,420,D,02,D,150,D,,A,,A,,A,,A
20181,03668674,31,0,1,420,D,02,D,283,D,,A,,A,,A,,A
20181,03668814,11,0,2,420,D,12,D,315,F,,A,,A,,A,,A
20181,03668884,62,0,1,400,D,01,D,15,D,,A,,A,,A,,A
20181,03668984,44,0,1,400,D,02,D,36,D,,A,,A,,A,,A
20181,03669014,58,0,1,405,D,12,D,595,D,,A,,A,,A,,A
20181,03669054,35,0,1,420,D,02,D,76,D,,A,,A,,A,,A
20181,03669164,42,0,1,420,D,02,D,175,D,,A,,A,,A,,A
20181,03669374,26,0,2,420,D,12,D,300,D,,A,,A,,A,,A
20181,03669544,54,0,1,410,D,02,D,12,D,,A,,A,,A,,A
20181,03669544,55,0,1,420,D,02,D,35,D,,A,,A,,A,,A
20181,03669544,56,0,1,405,D,02,D,690,D,,A,,A,,A,,A
20181,03669704,28,0,1,420,D,12,D,180,D,,A,,A,,A,,A
20181,03669764,62,0,1,420,D,12,D,100,D,,A,,A,,A,,A
20181,03670094,38,0,1,420,D,12,D,123,D,,A,,A,,A,,A
20181,03670094,39,0,1,420,D,12,D,185,D,,A,,A,,A,,A
20181,03670194,47,0,1,420,D,01,D,42,D,,A,,A,,A,,A
20181,03670214,29,0,1,410,D,01,D,35,D,,A,,A,,A,,A
20181,03670224,45,0,1,430,D,01,D,,H,410,D,415,D,,A,,A
20181,03670224,45,1,1,410,D,01,D,40,E,,A,,A,,A,,A
20181,03670224,45,2,1,420,D,01,D,120,E,,A,,A,,A,,A
20181,03670334,22,0,1,420,D,12,D,202,D,,A,,A,,A,,A
20181,03670364,36,0,1,410,D,01,D,80,D,,A,,A,,A,,A
20181,03670364,37,0,2,430,D,12,D,,H,415,D,410,D,,A,,A
20181,03670364,37,1,2,420,D,12,D,58,E,,A,,A,,A,,A
20181,03670364,37,2,2,410,D,12,D,18,E,,A,,A,,A,,A
20181,03670384,32,0,2,410,D,12,D,30,D,,A,,A,,A,,A
20181,03670384,33,0,2,420,D,12,D,300,D,,A,,A,,A,,A
20181,03670484,32,0,1,420,D,01,D,42,D,,A,,A,,A,,A
20181,03670484,33,0,1,420,D,02,D,42,D,,A,,A,,A,,A
20181,03670704,22,0,1,420,D,02,D,70,D,,A,,A,,A,,A
20181,03670724,45,0,2,405,D,12,D,135,D,,A,,A,,A,,A
20181,03670724,46,0,2,400,D,12,D,32,D,,A,,A,,A,,A
20181,03670804,45,0,1,430,D,02,D,,H,410,D,415,D,,A,,A
20181,03670804,45,1,1,410,D,02,D,24,E,,A,,A,,A,,A
20181,03670804,45,2,1,420,D,02,D,74,E,,A,,A,,A,,A
20181,03670954,22,0,2,410,D,12,D,35,D,,A,,A,,A,,A
20181,03671044,67,0,1,420,D,12,D,300,D,,A,,A,,A,,A
20181,03671114,32,0,1,410,D,01,D,60,D,,A,,A,,A,,A
20181,03671114,33,0,1,405,D,01,D,370,D,,A,,A,,A,,A
20181,03671124,42,0,1,420,D,02,D,80,D,,A,,A,,A,,A
20181,03671274,35,0,1,405,D,01,D,800,D,,A,,A,,A,,A
20181,03692203,27,0,2,420,D,10,D,60,D,,A,,A,,A,,A
20181,03692203,28,0,2,410,D,10,D,70,D,,A,,A,,A,,A
20181,03692393,43,0,2,410,D,10,D,50,D,,A,,A,,A,,A
20181,03692423,31,0,1,430,D,11,D,,H,425,D,405,D,415,D,,A
20181,03692423,31,1,1,420,D,11,D,44,E,,A,,A,,A,,A
20181,03692423,31,2,1,405,D,11,D,298,E,,A,,A,,A,,A
20181,03692423,31,3,1,420,D,11,D,25,E,,A,,A,,A,,A
20181,03692423,32,0,2,430,D,10,D,,H,425,D,405,D,415,D,,A
20181,03692423,32,1,2,420,D,10,D,41,E,,A,,A,,A,,A
20181,03692423,32,2,2,405,D,10,D,286,E,,A,,A,,A,,A
20181,03692423,32,3,2,420,D,10,D,23,E,,A,,A,,A,,A
20181,03692533,23,0,1,420,D,11,D,10,D,,A,,A,,A,,A
20181,03692664,21,0,2,400,D,10,D,40,D,,A,,A,,A,,A
20181,03692664,22,0,2,405,D,10,D,95,D,,A,,A,,A,,A
20181,03692763,42,0,1,420,D,10,D,54,D,,A,,A,,A,,A
20181,03692813,36,0,1,420,D,12,D,41,D,,A,,A,,A,,A
20181,03692843,51,0,1,430,D,11,D,,H,415,D,410,D,425,D,405,D
20181,03692843,51,1,1,420,D,11,D,111,E,,A,,A,,A,,A
20181,03692843,51,2,1,410,D,11,D,37,E,,A,,A,,A,,A
20181,03692843,51,3,1,405,D,11,D,311,E,,A,,A,,A,,A
20181,03692883,70,0,1,420,D,12,D,92,D,,A,,A,,A,,A
20181,03692913,24,0,1,410,D,11,D,125,D,,A,,A,,A,,A
20181,03693023,31,0,1,420,D,10,D,180,D,,A,,A,,A,,A
20181,03693043,39,0,2,400,D,10,D,90,D,,A,,A,,A,,A
20181,03693043,40,0,2,420,D,10,D,180,D,,A,,A,,A,,A
20181,03693063,72,0,1,400,D,11,D,20,D,,A,,A,,A,,A
20181,03693063,73,0,1,420,D,11,D,290,D,,A,,A,,A,,A
20181,03693093,58,0,1,420,D,11,D,75,D,,A,,A,,A,,A
20181,03693133,39,0,1,410,D,12,D,75,D,,A,,A,,A,,A
20181,03693273,43,0,1,410,D,11,D,16,D,,A,,A,,A,,A
20181,03693273,44,0,1,405,D,10,D,10,D,,A,,A,,A,,A
20181,03693303,18,0,1,420,D,12,D,320,D,,A,,A,,A,,A
20181,03693363,44,0,1,420,D,10,D,107,D,,A,,A,,A,,A
20181,03693373,78,0,1,420,D,11,D,600,D,,A,,A,,A,,A
20181,03693373,79,0,2,420,D,10,D,300,D,,A,,A,,A,,A
20181,03693473,19,0,1,405,D,12,D,29,D,,A,,A,,A,,A
20181,03693513,44,0,2,420,D,10,D,193,D,,A,,A,,A,,A
20181,03693533,37,0,2,400,D,10,D,25,D,,A,,A,,A,,A
20181,03693563,22,0,1,420,D,11,D,47,D,,A,,A,,A,,A
20181,03693643,51,0,1,420,D,10,D,118,D,,A,,A,,A,,A
20181,03693763,23,0,1,410,D,12,D,25,D,,A,,A,,A,,A
20181,03693783,33,0,1,420,D,11,D,287,D,,A,,A,,A,,A
20181,03693793,27,0,1,420,D,12,D,106,D,,A,,A,,A,,A
20181,03693903,31,0,1,430,D,11,D,,H,405,D,415,D,,A,,A
20181,03693903,31,1,1,405,D,11,D,99,E,,A,,A,,A,,A
20181,03693903,31,2,1,420,D,11,D,201,E,,A,,A,,A,,A
20181,03694093,46,0,2,405,D,10,D,32,D,,A,,A,,A,,A
20181,03694133,18,0,1,400,D,10,D,30,D,,A,,A,,A,,A
20181,03694133,19,0,1,420,D,10,D,40,D,,A,,A,,A,,A
20181,03694183,19,0,1,400,D,12,D,32,D,,A,,A,,A,,A
20181,03694183,20,0,1,410,D,12,D,20,D,,A,,A,,A,,A
20181,03694183,21,0,1,420,D,12,D,53,D,,A,,A,,A,,A
20181,03694213,34,0,1,430,D,10,D,,H,410,D,415,D,,A,,A
20181,03694213,34,1,1,410,D,10,D,21,E,,A,,A,,A,,A
20181,03694213,34,2,1,420,D,10,D,66,E,,A,,A,,A,,A
20181,03694223,20,0,1,410,D,11,D,50,D,,A,,A,,A,,A
20181,03694373,31,0,1,420,D,11,D,315,D,,A,,A,,A,,A
20181,03694443,19,0,1,420,D,11,D,97,D,,A,,A,,A,,A
20181,03694443,20,0,1,410,D,11,D,57,D,,A,,A,,A,,A
20181,03694503,33,0,1,400,D,10,D,60,D,,A,,A,,A,,A
20181,03694503,34,0,2,400,D,10,D,120,D,,A,,A,,A,,A
20181,03694533,51,0,1,410,D,12,D,80,D,,A,,A,,A,,A
20181,03694533,52,0,1,420,D,12,D,72,D,,A,,A,,A,,A
20181,03694653,31,0,1,420,D,12,D,135,D,,A,,A,,A,,A
20181,03694683,30,0,1,420,D,12,D,126,D,,A,,A,,A,,A
20181,03694683,31,0,1,410,D,12,D,40,D,,A,,A,,A,,A
20181,03694813,45,0,1,410,D,12,D,20,D,,A,,A,,A,,A
20181,03694813,46,0,1,405,D,12,D,100,D,,A,,A,,A,,A
20181,03694933,47,0,1,420,D,10,D,40,D,,A,,A,,A,,A
20181,03694973,34,0,2,400,D,10,D,30,D,,A,,A,,A,,A
20181,03695003,38,0,1,410,D,11,D,33,D,,A,,A,,A,,A
20181,03695093,43,0,1,420,D,11,D,450,D,,A,,A,,A,,A
20181,03695223,63,0,1,400,D,11,D,38,D,,A,,A,,A,,A
20181,03695233,34,0,2,420,D,10,D,362,D,,A,,A,,A,,A
20181,03695243,46,0,1,420,D,11,D,363,D,,A,,A,,A,,A
20181,03695363,58,0,1,410,D,12,D,51,D,,A,,A,,A,,A
20181,03695363,59,0,1,405,D,12,D,496,D,,A,,A,,A,,A
20181,03695413,21,0,1,420,D,12,D,180,D,,A,,A,,A,,A
20181,03695413,22,0,1,420,D,12,D,60,D,,A,,A,,A,,A
20181,03695473,34,0,1,420,D,10,D,50,D,,A,,A,,A,,A
20181,03695633,25,0,1,420,D,10,D,145,D,,A,,A,,A,,A
20181,03695703,56,0,1,400,D,12,D,34,D,,A,,A,,A,,A
20181,03695703,57,0,1,420,D,12,D,75,D,,A,,A,,A,,A
20181,03695723,28,0,2,405,D,10,D,220,D,,A,,A,,A,,A
20181,03695773,16,0,1,420,D,12,D,20,D,,A,,A,,A,,A
20181,03695843,68,0,1,430,D,12,D,,H,405,D,415,D,,A,,A
20181,03695843,68,1,1,405,D,12,D,88,E,,A,,A,,A,,A
20181,03695843,68,2,1,420,D,12,D,1412,E,,A,,A,,A,,A
20181,03695863,14,0,1,420,D,11,D,37,D,,A,,A,,A,,A
20181,03695863,15,0,1,420,D,11,D,40,D,,A,,A,,A,,A
20181,03695873,46,0,1,430,D,12,D,,H,415,D,410,D,,A,,A
20181,03695873,46,1,1,420,D,12,D,76,E,,A,,A,,A,,A
20181,03695873,46,2,1,410,D,12,D,24,E,,A,,A,,A,,A
20181,03695973,49,0,1,420,D,11,D,800,D,,A,,A,,A,,A
20181,03696043,33,0,1,400,D,10,D,55,D,,A,,A,,A,,A
20181,03696043,34,0,1,410,D,10,D,35,D,,A,,A,,A,,A
20181,03696073,45,0,2,420,D,10,D,150,D,,A,,A,,A,,A
20181,03696173,42,0,2,410,D,10,D,40,D,,A,,A,,A,,A
20181,03696183,11,0,2,420,D,10,D,37,D,,A,,A,,A,,A
20181,03696233,21,0,1,410,D,12,D,20,D,,A,,A,,A,,A
20181,03696243,75,0,1,420,D,12,D,32,D,,A,,A,,A,,A
20181,03696633,25,0,1,410,D,11,D,80,D,,A,,A,,A,,A
20181,03696773,36,0,1,420,D,10,D,36,D,,A,,A,,A,,A
20181,03696793,75,0,1,400,D,12,D,20,D,,A,,A,,A,,A
20181,03696863,40,0,1,410,D,10,D,40,D,,A,,A,,A,,A
20181,03697063,41,0,1,420,D,12,D,115,D,,A,,A,,A,,A
20181,03697123,49,0,2,420,D,10,D,78,D,,A,,A,,A,,A
20181,03697153,44,0,1,400,D,11,D,80,D,,A,,A,,A,,A
20181,03697153,45,0,1,420,D,11,D,127,D,,A,,A,,A,,A
20181,03697153,46,0,1,410,D,11,D,37,D,,A,,A,,A,,A
20181,03697413,24,0,1,400,D,12,D,18,F,,A,,A,,A,,A
20181,03697523,36,0,1,420,D,12,D,155,D,,A,,A,,A,,A
20181,03697553,54,0,1,420,D,12,D,170,D,,A,,A,,A,,A
20181,03697623,96,0,2,400,D,10,D,18,D,,A,,A,,A,,A
20181,03697783,38,0,1,405,D,12,D,250,D,,A,,A,,A,,A
20181,03697803,43,0,1,410,D,12,D,25,D,,A,,A,,A,,A
20181,03698233,85,0,1,410,D,10,D,21,D,,A,,A,,A,,A
20181,03698233,86,0,2,410,D,10,D,25,D,,A,,A,,A,,A
20181,03698243,10,0,2,410,D,10,D,35,D,,A,,A,,A,,A
20181,03698243,11,0,2,420,D,10,D,25,D,,A,,A,,A,,A
20181,03698303,55,0,1,410,D,10,D,55,D,,A,,A,,A,,A
20181,03698383,35,0,1,400,D,10,D,33,D,,A,,A,,A,,A
20181,03698573,30,0,1,400,D,11,D,26,D,,A,,A,,A,,A
20181,03698633,41,0,1,430,D,11,D,,H,415,D,410,D,,A,,A
20181,03698633,41,1,1,420,D,11,D,165,E,,A,,A,,A,,A
20181,03698633,41,2,1,410,D,11,D,55,E,,A,,A,,A,,A
20181,03698653,20,0,1,420,D,11,D,176,D,,A,,A,,A,,A
20181,03698733,27,0,1,405,D,12,D,700,D,,A,,A,,A,,A
20181,03698733,28,0,1,410,D,12,D,20,D,,A,,A,,A,,A
20181,03698893,29,0,1,430,D,12,D,,H,400,D,415,D,,A,,A
20181,03698893,29,1,1,400,D,12,D,31,E,,A,,A,,A,,A
20181,03698893,29,2,1,420,D,12,D,69,E,,A,,A,,A,,A
20181,03698933,35,0,1,420,D,12,D,48,D,,A,,A,,A,,A
20181,03698933,36,0,1,405,D,12,D,95,D,,A,,A,,A,,A
20181,03698973,64,0,1,420,D,12,D,70,D,,A,,A,,A,,A
20181,03699003,31,0,2,420,D,10,D,100,D,,A,,A,,A,,A
20181,03699063,88,0,1,420,D,12,D,156,D,,A,,A,,A,,A
20181,03699313,45,0,1,420,D,10,D,170,D,,A,,A,,A,,A
20181,03699323,12,0,2,420,D,10,D,75,D,,A,,A,,A,,A
20181,03699333,26,0,1,420,D,12,D,72,D,,A,,A,,A,,A
20181,03699383,14,0,1,410,D,11,D,7,D,,A,,A,,A,,A
20181,03699383,15,0,1,420,D,11,D,78,D,,A,,A,,A,,A
20181,03699623,36,0,1,420,D,11,D,110,D,,A,,A,,A,,A
20181,03699664,22,0,1,400,D,12,D,20,D,,A,,A,,A,,A
20181,03699703,76,0,1,405,D,12,D,375,D,,A,,A,,A,,A
20181,03699713,22,0,2,405,D,10,D,185,D,,A,,A,,A,,A
20181,03699863,50,0,1,410,D,10,D,37,D,,A,,A,,A,,A
20181,03699863,51,0,1,420,D,10,D,240,D,,A,,A,,A,,A
20181,03699913,89,0,2,420,D,10,D,72,D,,A,,A,,A,,A
20181,03699953,27,0,2,405,D,10,D,350,D,,A,,A,,A,,A
20181,03699963,37,0,1,420,D,10,D,93,D,,A,,A,,A,,A
20181,03699983,60,0,1,420,D,12,D,150,D,,A,,A,,A,,A
20181,03700013,65,0,1,420,D,11,D,126,D,,A,,A,,A,,A
20181,03700033,55,0,1,420,D,12,D,300,D,,A,,A,,A,,A
20181,03700103,15,0,1,410,D,10,D,35,D,,A,,A,,A,,A
20181,03700363,35,0,1,400,D,12,D,100,D,,A,,A,,A,,A
20181,03700373,60,0,1,405,D,12,D,2000,D,,A,,A,,A,,A
20181,03700373,61,0,1,430,D,11,D,,H,415,D,410,D,,A,,A
20181,03700373,61,1,1,420,D,11,D,119,E,,A,,A,,A,,A
20181,03700373,61,2,1,410,D,11,D,31,E,,A,,A,,A,,A
20181,03700423,69,0,1,410,D,12,D,45,D,,A,,A,,A,,A
20181,03700423,70,0,1,420,D,12,D,447,D,,A,,A,,A,,A
20181,03700443,104,0,1,420,D,12,D,91,D,,A,,A,,A,,A
20181,03700443,105,0,1,410,D,12,D,9,D,,A,,A,,A,,A
20181,03700503,32,0,1,420,D,12,D,254,D,,A,,A,,A,,A
20181,03700813,63,0,1,420,D,11,D,51,D,,A,,A,,A,,A
20181,03700903,66,0,1,420,D,10,D,113,D,,A,,A,,A,,A
20181,03700983,26,0,2,420,D,10,D,180,D,,A,,A,,A,,A
20181,03701003,30,0,1,410,D,12,D,20,D,,A,,A,,A,,A
20181,03701003,31,0,1,405,D,12,D,70,D,,A,,A,,A,,A
20181,03701013,34,0,1,400,D,10,D,22,D,,A,,A,,A,,A
20181,03701013,35,0,1,410,D,11,D,7,D,,A,,A,,A,,A
20181,03701013,36,0,1,420,D,11,D,68,D,,A,,A,,A,,A
