QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRMISCX,TRMISCX_,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20183,03764644,48,0,1,1,D,6,D,2,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A
20183,03764714,48,0,1,1,D,1,D,1,D,05,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,375,D,,A,,A,,A,,A,,A,,A,400,D,,A
20183,03764714,49,0,1,1,D,2,D,1,D,06,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,539,D,,A,,A,1450,D,,A,,A,,A,75,D,75,D,,A,1000,D,,A
20183,03764734,67,0,2,1,D,4,D,1,D,04,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,100,D,20,D,,A,50,D,,A,,A,,A,90,D,,A
20183,03764824,27,0,1,1,D,2,D,1,D,06,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,15,D,,A,,A,50,D,,A,40,D,10,D,,A,20,D,20,D
20183,03764874,21,0,1,1,D,1,D,1,D,06,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,200,D,,A,,A,,A,,A,,A,,A,100,D,,A
20183,03765104,39,0,1,2,D,1,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,25,D,90,D,225,D,10,D
20183,03765144,39,0,1,1,D,3,D,1,D,05,D,10,D,1,D,1,D,2,D,2,D,01,D,02,D,03,D,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,1000,D,10,F,0,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,2391,G,309,G,,A,,A,,A,100,D,,A,900,G,20,D
20183,03765234,38,0,1,1,D,3,D,1,D,05,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,20,D,,A,,A,200,D,,A,,A,130,D,,A
20183,03765234,39,0,1,1,D,4,D,1,D,05,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,200,D,20,D,,A,,A,,A,,A,,A,130,D,,A
20183,03765234,40,0,1,1,D,5,D,1,D,06,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,200,D,20,D,,A,,A,,A,,A,,A,80,D,,A
20183,03765234,41,0,2,1,D,3,D,1,D,04,D,112,D,1,D,1,D,1,D,2,D,,A,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,,A,16,D,,A,314,G,1183,G,254,G,16,G,1002,G,,A,,A,,A,,A,,A,,A,,A,,A,1368,G,166,G,,A,,A,,A,,A,,A,297,G,,A
20183,03765484,50,0,2,1,D,1,D,1,D,04,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765544,58,0,1,2,D,2,D,1,D,05,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,60,D,160,D,,A,,A,,A,115,D,,A,,A,,A,,A,,A,,A,,A,520,D,55,D,,A,,A,35,D,85,D,35,D,170,D,25,D
20183,03765544,59,0,1,1,D,5,D,1,D,06,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,189,D,30,D,,A,,A,,A,,A,,A,150,D,,A
20183,03765544,60,0,2,1,D,1,D,1,D,04,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,180,D,8,D,,A,,A,38,D,,A,,A,192,D,,A
20183,03765564,12,0,1,1,D,1,D,1,D,05,D,9,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,25,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,900,D,300,D,,A,,A,1000,D,,A,,A,700,D,,A
20183,03765574,50,0,1,1,D,3,D,1,D,06,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,400,D,10,D,,A,,A,,A,,A,,A,90,D,,A
20183,03765574,51,0,1,1,D,4,D,2,D,05,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,10,D,20,D,,A
20183,03765574,52,0,2,1,D,3,D,1,D,04,D,70,D,,A,,A,,A,,A,,A,02,D,,A,,A,05,D,06,D,,A,,A,11,D,,A,13,D,,A,,A,,A,550,D,,A,,A,325,D,3000,D,,A,,A,2500,D,,A,850,D,,A,,A,1000,D,,A,50,D,,A,500,D,50,D,,A,2000,D,750,D
20183,03765624,31,0,1,1,D,1,D,1,D,06,D,6,D,1,D,1,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2981,G,359,G,,A,621,G,561,G,498,G,,A,1230,G,,A
20183,03765664,44,0,1,1,D,2,D,1,D,04,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,105,D,,A,,A,,A,,A,,A,,A,,A,50,D,182,D,30,D
20183,03765664,45,0,2,1,D,2,D,1,D,04,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,65,D,,A,280,D,72,D,,A,,A,,A,,A,52,D,448,D,31,D
20183,03765674,57,0,1,1,D,1,D,1,D,05,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,95,D,,A,,A,250,D,,A,,A,,A,540,D,20,D,,A,150,D,,A
20183,03765694,27,0,1,2,D,1,D,1,D,04,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,F,,A,1,F,70,F,,A,,A,50,D,,A,20,D,,A,6,F,,A
20183,03765724,18,0,1,1,D,1,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,450,D,,A,,A,,A,,A,,A,,A,100,D,60,D
20183,03765734,36,0,1,1,D,1,D,1,D,05,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,650,D,40,D,,A,,A,,A,,A,,A,335,D,,A
20183,03765734,37,0,1,1,D,2,D,1,D,06,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03765734,38,0,1,1,D,3,D,1,D,06,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,20,D,425,D,25,D,,A,,A,65,D,,A,,A,200,D,,A
20183,03765814,65,0,1,1,D,2,D,1,D,06,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,700,D,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,350,D
20183,03765814,66,0,1,1,D,3,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,225,D,25,D,,A,,A,,A,,A,,A,125,D,45,D
20183,03765854,37,0,1,1,D,1,D,1,D,05,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,1200,D,,A,,A,,A,400,D,,A,,A,,A,,A,60,D,,A,130,D,500,D,,A,,A,,A,,A,,A,,A,200,D,120,D
20183,03765854,38,0,1,1,D,2,D,1,D,05,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,12,D,150,D,1250,D,,A,,A,,A,,A,,A,,A,500,D,,A
20183,03765984,33,0,1,1,D,1,D,1,D,04,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,950,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,,A,,A,,A,,A,,A,185,D,130,D
20183,03776214,29,0,1,1,D,1,D,1,D,07,D,34,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,16,D,,A,,A,6000,D,,A,,A,,A,400,D,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,600,D,400,D,,A,1000,D,,A
20183,03776364,63,0,1,1,D,3,D,1,D,07,D,1,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,10000,D,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,1167,D,,A,,A,,A,,A,10,D,7794,D,467,D,7,D
20183,03776364,64,0,1,1,D,4,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,40,D,,A,,A,1167,D,,A,,A,,A,,A,10,D,1136,D,467,D,10,D
20183,03776364,65,0,1,1,D,5,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,40,D,,A,,A,1167,D,,A,,A,,A,,A,10,D,1136,D,467,D,10,D
20183,03776364,66,0,1,1,D,6,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,240,D,20,D,,A,,A,,A,,A,,A,120,D,,A
20183,03776364,67,0,2,1,D,2,D,1,D,05,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,20,D,,A,450,D,30,D,,A,,A,,A,,A,,A,470,D,,A
20183,03776454,47,0,1,1,D,1,D,1,D,07,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,15,D,85,D,,A,,A,,A,171,D,,A,,A,150,D,25,D
20183,03776454,48,0,1,1,D,2,D,1,D,05,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,80,D,,A,,A,,A,,A,,A,,A,25,D,,A
20183,03776564,43,0,1,1,D,1,D,1,D,06,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,180,D,40,D,,A,,A,300,D,,A,,A,,A,200,D,,A,,A,400,D,,A
20183,03776564,44,0,1,1,D,2,D,1,D,06,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,400,D,,A,,A,,A,,A,,A,,A,100,D,,A
20183,03776574,26,0,1,1,D,2,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,8,D,,A,,A,,A,,A,,A,22,D,,A
20183,03776714,16,0,1,1,D,1,D,1,D,05,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,40,D,,A,45,D,20,D
20183,03776714,17,0,1,1,D,2,D,1,D,06,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,14,D
20183,03776714,18,0,1,1,D,3,D,2,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,15,D
20183,03776774,46,0,1,2,D,1,D,1,D,06,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,5,D,,A,,A,20,D,,A,,A,95,D,5,D
20183,03776774,47,0,1,1,D,2,D,5,D,06,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A
20183,03776774,48,0,1,1,D,3,D,1,D,07,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A
20183,03776874,76,0,1,1,D,4,D,1,D,06,D,3,D,,A,,A,,A,,A,01,D,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,224,F,,A,1,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,941,D,60,D,,A,,A,,A,219,D,,A,147,D,,A
20183,03776874,77,0,1,1,D,5,D,1,D,06,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,66,D,,A,,A,,A,50,D,,A,,A,,A,,A,250,D,229,D,347,D
20183,03776874,78,0,1,1,D,6,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,24,D,,A,,A,,A,,A,65,D,30,D,124,D
20183,03776874,79,0,1,1,D,7,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,322,D,,A,,A,,A,,A,,A,161,D,48,D,,A
20183,03776884,38,0,1,1,D,1,D,1,D,06,D,5,D,1,D,1,D,1,D,2,D,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,406,G,1161,G,,A,125,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,674,G,75,G,,A,,A,,A,20,D,,A,259,G,,A
20183,03776894,28,0,1,1,D,2,D,1,D,07,D,4,D,2,D,1,D,2,D,2,D,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,125,D,,A,,A,,A,,A,60,D,4,D,,A,350,G,,A,,A,,A,225,D,,A,,A,250,D,50,D
20183,03777054,21,0,1,1,D,1,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03777084,46,0,1,1,D,3,D,1,D,06,D,8,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,16,D,,A,,A,622,D,,A,,A,,A,,A,,A,,A,,A,0,D,95,D,,A,,A,279,D,10,D,,A,,A,226,D,50,D,,A,455,D,10,D
20183,03777124,53,0,1,1,D,3,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,,A,,A,270,D,,A,15,D,,A,,A,,A,,A,300,D,85,D
20183,03777224,58,0,1,1,D,2,D,1,D,05,D,5,D,2,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,600,G,100,D,,A,,A,60,D,70,D,,A,200,D,70,D
20183,03777224,59,0,1,1,D,3,D,1,D,06,D,7,D,1,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,103,G,1388,G,340,G,124,G,170,G,,A,,A,,A,,A,,A,,A,,A,75,D,1098,G,117,G,,A,,A,,A,30,D,150,D,460,G,,A
20183,03777224,60,0,1,1,D,4,D,1,D,07,D,10,D,2,D,1,D,1,D,2,D,,A,02,D,,A,04,D,05,D,,A,,A,,A,,A,,A,13,D,,A,,A,224,G,3010,G,740,G,269,G,370,G,,A,,A,,A,,A,,A,,A,,A,,A,2387,G,,A,,A,,A,,A,500,D,,A,,A,,A
20183,03777224,61,0,1,1,D,5,D,1,D,07,D,5,D,2,D,1,D,1,D,1,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,255,G,747,G,183,G,67,G,91,G,,A,,A,,A,,A,,A,,A,,A,75,D,592,G,60,D,,A,117,G,236,G,172,G,60,D,340,D,30,D
20183,03777224,62,0,1,1,D,6,D,1,D,07,D,5,D,2,D,1,D,1,D,2,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,173,G,992,G,243,G,88,G,121,G,,A,,A,,A,,A,,A,,A,,A,75,D,783,G,100,D,30,D,,A,900,D,,A,200,D,500,D,30,D
20183,03777324,27,0,1,1,D,1,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,146,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,F,,A,,A,,A,,A,,A,195,F,,A
20183,03777334,53,0,1,1,D,2,D,1,D,06,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,200,D,,A
20183,03777334,54,0,1,1,D,3,D,1,D,07,D,7,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,700,D,70,D,,A,,A,,A,,A,,A,430,D,100,D
20183,03777334,55,0,2,1,D,3,D,1,D,05,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,250,D,50,D
20183,03777504,15,0,1,1,D,4,D,1,D,05,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,225,D,,A,100,D,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20183,03777804,31,0,1,1,D,1,D,1,D,07,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,20,D
20183,03777994,32,0,1,1,D,1,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,210,D,,A,,A,,A,,A,9,D,,A,250,D,,A
20183,03778014,30,0,1,1,D,2,D,1,D,07,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,20,D
20183,03778044,26,0,2,1,D,2,D,1,D,05,D,4,D,,A,,A,,A,,A,,A,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,700,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,46,D,500,D,60,D,,A,,A,,A,,A,,A,290,D,48,D
20183,03778094,26,0,1,2,D,3,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,36,D,,A,40,D,,A,,A,,A,,A,,A,110,D,,A
20183,03778094,27,0,2,1,D,4,D,1,D,05,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,,A,,A,,A,10,D,,A,60,D,,A,,A,,A,20,D,,A
20183,03778104,43,0,2,1,D,2,D,1,D,05,D,2,D,2,D,1,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,181,G,,A,30,D,71,G,53,G,32,G,,A,100,D,0,D
20183,03778124,12,0,1,1,D,1,D,1,D,05,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03778144,27,0,1,1,D,1,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,40,D,400,D,50,D,,A,,A,100,D,,A,,A,150,D,,A
20183,03778144,28,0,1,1,D,2,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,150,D,50,D,,A,,A,100,D,,A,,A,200,D,25,D
20183,03778164,15,0,1,1,D,1,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,127,D,,A,,A,,A,,A,,A,24,F,200,D,,A
20183,03778184,17,0,1,1,D,1,D,1,D,07,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,200,D,30,D
20183,03778264,36,0,1,2,D,1,D,1,D,06,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,2000,D,,A,,A,,A,,A,,A,,A,500,D,,A
20183,03778334,39,0,1,1,D,2,D,2,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,50,D,,A,,A,25,D,10,D,,A,,A,,A,150,D,275,D,40,D
