QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,NUMYUPD,NUMYUPD_,TOTYUPDX,TOTY_PDX,TOTYUPDY,TOTY_PDY
20183,03973013,33,10,1,,A,34,G,210,D
20183,03973013,33,11,1,,A,5,G,220,D
20183,03974093,40,0,1,1,D,,H,,A
20183,03974093,40,1,1,,A,601,E,100,D
20183,03974093,40,2,1,,A,183,E,110,D
20183,03974093,40,3,1,,A,226,E,120,D
20183,03974093,40,4,1,,A,1451,E,130,D
20183,03974093,40,5,1,,A,21,E,140,D
20183,03974093,40,6,1,,A,1412,E,150,D
20183,03974093,40,7,1,,A,4,E,160,D
20183,03974093,40,8,1,,A,193,E,180,D
20183,03974093,40,9,1,,A,223,E,190,D
20183,03974561,45,0,1,1,D,,H,,A
20183,03974561,45,1,1,,A,4,E,120,D
20183,03974561,45,2,1,,A,14,E,150,D
20183,03974561,45,3,1,,A,4,E,160,D
20183,03974652,7,0,1,1,D,,H,,A
20183,03974652,7,1,1,,A,194,E,100,D
20183,03974652,7,2,1,,A,106,E,110,D
20183,03974782,14,0,1,1,D,,H,,A
20183,03974782,14,1,1,,A,39,E,100,D
20183,03974782,14,2,1,,A,21,E,110,D
20183,03975281,9,0,1,1,D,,H,,A
20183,03975281,9,1,1,,A,1365,E,100,D
20183,03975281,9,2,1,,A,417,E,110,D
20183,03975281,9,3,1,,A,428,E,200,D
20183,03975281,9,4,1,,A,1373,E,210,D
20183,03975281,9,5,1,,A,217,E,220,D
20183,03986091,37,0,1,1,D,,H,,A
20183,03986091,37,1,1,,A,721,E,100,D
20183,03986091,37,2,1,,A,219,E,110,D
20183,03986091,37,3,1,,A,223,E,200,D
20183,03986091,37,4,1,,A,723,E,210,D
20183,03986091,37,5,1,,A,114,E,220,D
20183,03986321,6,0,1,1,D,,H,,A
20183,03986321,6,1,1,,A,16,E,100,D
20183,03986321,6,2,1,,A,9,E,110,D
20183,03986321,6,3,1,,A,21,E,120,D
20183,03986321,6,4,1,,A,249,E,150,D
20183,03986321,6,5,1,,A,3,E,160,D
20183,03986321,6,6,1,,A,2,E,190,D
20183,03987081,44,0,1,1,D,,H,,A
20183,03987081,44,1,1,,A,9,E,100,D
20183,03987081,44,2,1,,A,3,E,110,D
20183,03987171,29,0,1,2,D,,H,,A
20183,03987171,29,1,1,,A,561,E,100,D
20183,03987171,29,2,1,,A,170,E,110,D
20183,03987171,29,3,1,,A,205,E,120,D
20183,03987171,29,4,1,,A,1346,E,130,D
20183,03987171,29,5,1,,A,20,E,140,D
20183,03987171,29,6,1,,A,1309,E,150,D
20183,03987171,29,7,1,,A,4,E,160,D
20183,03987171,29,8,1,,A,178,E,180,D
20183,03987171,29,9,1,,A,207,E,190,D
20183,03987491,15,0,1,4,D,,H,,A
20183,03987491,15,1,1,,A,419,E,100,D
20183,03987491,15,2,1,,A,129,E,110,D
20183,03987491,15,3,1,,A,190,E,120,D
20183,03987491,15,4,1,,A,766,E,130,D
20183,03987491,15,5,1,,A,50,E,140,D
20183,03987491,15,6,1,,A,3213,E,150,D
20183,03987491,15,7,1,,A,161,E,170,D
20183,03987491,15,8,1,,A,82,E,190,D
20183,03987491,15,9,1,,A,77,E,200,D
20183,03987491,15,10,1,,A,808,E,210,D
20183,03987491,15,11,1,,A,105,E,220,D
20183,03987661,13,0,1,1,D,,H,,A
20183,03987661,13,1,1,,A,217,E,100,D
20183,03987661,13,2,1,,A,76,E,110,D
20183,03987661,13,3,1,,A,71,E,120,D
20183,03987661,13,4,1,,A,524,E,130,D
20183,03987661,13,5,1,,A,7,E,140,D
20183,03987661,13,6,1,,A,817,E,150,D
20183,03987661,13,7,1,,A,304,E,160,D
20183,03987661,13,8,1,,A,16,E,170,D
20183,03987661,13,9,1,,A,242,E,190,D
20183,03987661,13,10,1,,A,111,E,200,D
20183,03987661,13,11,1,,A,115,E,210,D
20183,03989031,25,0,1,1,D,,H,,A
20183,03989031,25,1,1,,A,10,E,100,D
20183,03989031,25,2,1,,A,2,E,110,D
20183,03989351,22,0,1,4,D,,H,,A
20183,03989351,22,1,1,,A,54,E,200,D
20183,03989351,22,2,1,,A,146,E,210,D
20183,03989441,17,0,1,1,D,,H,,A
20183,03989441,17,1,1,,A,32,E,120,D
20183,03989441,17,2,1,,A,3,E,140,D
20183,03989441,17,3,1,,A,232,E,150,D
20183,03989441,17,4,1,,A,69,E,160,D
20183,03989441,17,5,1,,A,3,E,170,D
20183,03989441,17,6,1,,A,11,E,190,D
20183,03989901,28,0,1,1,D,,H,,A
20183,03989901,28,1,1,,A,160,E,100,D
20183,03989901,28,2,1,,A,49,E,110,D
20183,03989901,28,3,1,,A,59,E,120,D
20183,03989901,28,4,1,,A,5,E,140,D
20183,03989901,28,5,1,,A,381,E,150,D
20183,03989901,28,6,1,,A,1,E,160,D
20183,03989901,28,7,1,,A,51,E,180,D
20183,03989901,28,8,1,,A,59,E,190,D
20183,03989901,28,9,1,,A,49,E,200,D
20183,03989901,28,10,1,,A,161,E,210,D
20183,03989901,28,11,1,,A,25,E,220,D
20183,03989991,40,0,1,3,D,,H,,A
20183,03989991,40,1,1,,A,919,E,100,D
20183,03989991,40,2,1,,A,281,E,110,D
20183,03991052,13,0,1,1,D,,H,,A
20183,03991052,13,1,1,,A,90,E,100,D
20183,03991052,13,2,1,,A,49,E,110,D
20183,03991052,13,3,1,,A,71,E,200,D
20183,03991052,13,4,1,,A,18,E,210,D
20183,03991052,13,5,1,,A,72,E,220,D
20183,03991231,28,0,1,1,D,,H,,A
20183,03991231,28,1,1,,A,236,E,100,D
20183,03991231,28,2,1,,A,64,E,110,D
20183,03991871,33,0,1,1,D,,H,,A
20183,03991871,33,1,1,,A,200,E,100,D
20183,03991871,33,2,1,,A,83,E,110,D
20183,03991871,33,3,1,,A,112,E,120,D
20183,03991871,33,4,1,,A,326,E,130,D
20183,03991871,33,5,1,,A,23,E,140,D
20183,03991871,33,6,1,,A,687,E,150,D
20183,03991871,33,7,1,,A,94,E,160,D
20183,03991871,33,8,1,,A,93,E,170,D
20183,03991871,33,9,1,,A,82,E,190,D
20183,03992481,30,0,1,1,D,,H,,A
20183,03992481,30,1,1,,A,74,E,100,D
20183,03992481,30,2,1,,A,27,E,110,D
20183,03992481,30,3,1,,A,38,E,120,D
20183,03992481,30,4,1,,A,7,E,140,D
20183,03992481,30,5,1,,A,236,E,150,D
20183,03992481,30,6,1,,A,32,E,160,D
20183,03992481,30,7,1,,A,32,E,170,D
20183,03992481,30,8,1,,A,28,E,190,D
20183,03992481,30,9,1,,A,52,E,200,D
20183,03992481,30,10,1,,A,59,E,210,D
20183,03992481,30,11,1,,A,115,E,220,D
20183,03992721,24,0,1,1,D,,H,,A
20183,03992721,24,1,1,,A,223,E,120,D
20183,03992721,24,2,1,,A,22,E,140,D
20183,03992721,24,3,1,,A,1674,E,150,D
20183,03992721,24,4,1,,A,504,E,160,D
20183,03992721,24,5,1,,A,23,E,170,D
20183,03992721,24,6,1,,A,80,E,190,D
20183,03992721,24,7,1,,A,130,E,200,D
20183,03992721,24,8,1,,A,344,E,210,D
20183,03992781,13,0,1,1,D,,H,,A
20183,03992781,13,1,1,,A,36,E,100,D
20183,03992781,13,2,1,,A,18,E,110,D
20183,03992781,13,3,1,,A,96,E,130,D
20183,03993001,16,0,1,1,D,,H,,A
20183,03993001,16,1,1,,A,7,E,100,D
20183,03993001,16,2,1,,A,3,E,110,D
20183,03993001,16,3,1,,A,6,E,120,D
20183,03993001,16,4,1,,A,83,E,150,D
20183,03993001,16,5,1,,A,1,E,160,D
20183,03993071,26,0,1,2,D,,H,,A
20183,03993071,26,1,1,,A,30,E,100,D
20183,03993071,26,2,1,,A,8,E,110,D
20183,03993071,26,3,1,,A,14,E,120,D
20183,03993071,26,4,1,,A,1,E,140,D
20183,03993071,26,5,1,,A,109,E,150,D
20183,03993071,26,6,1,,A,32,E,160,D
20183,03993071,26,7,1,,A,1,E,170,D
20183,03993071,26,8,1,,A,5,E,190,D
20183,03993411,15,0,1,1,D,,H,,A
20183,03993411,15,1,1,,A,679,E,100,D
20183,03993411,15,2,1,,A,266,E,110,D
20183,03993411,15,3,1,,A,386,E,120,D
20183,03993411,15,4,1,,A,1106,E,130,D
20183,03993411,15,5,1,,A,78,E,140,D
20183,03993411,15,6,1,,A,2330,E,150,D
20183,03993411,15,7,1,,A,319,E,160,D
20183,03993411,15,8,1,,A,317,E,170,D
20183,03993411,15,9,1,,A,280,E,190,D
20183,03993411,15,10,1,,A,520,E,200,D
20183,03993411,15,11,1,,A,581,E,210,D
20183,03993411,15,12,1,,A,1138,E,220,D
20183,03993581,69,0,1,1,D,,H,,A
20183,03993581,69,1,1,,A,27,E,200,D
20183,03993581,69,2,1,,A,87,E,210,D
20183,03993581,69,3,1,,A,15,E,220,D
20183,03993811,67,0,1,1,D,,H,,A
20183,03993811,67,1,1,,A,77,E,100,D
20183,03993811,67,2,1,,A,23,E,110,D
20183,03994471,14,0,1,1,D,,H,,A
20183,03994471,14,1,1,,A,84,E,100,D
20183,03994471,14,2,1,,A,30,E,110,D
20183,03994471,14,3,1,,A,35,E,120,D
20183,03994471,14,4,1,,A,209,E,130,D
20183,03994471,14,5,1,,A,2,E,140,D
20183,03994471,14,6,1,,A,326,E,150,D
20183,03994471,14,7,1,,A,121,E,160,D
20183,03994471,14,8,1,,A,6,E,170,D
20183,03994471,14,9,1,,A,97,E,190,D
20183,03994471,14,10,1,,A,44,E,200,D
20183,03994471,14,11,1,,A,46,E,210,D
20183,03995061,23,0,1,3,D,,H,,A
20183,03995061,23,1,1,,A,424,E,100,D
20183,03995061,23,2,1,,A,153,E,110,D
20183,03995061,23,3,1,,A,142,E,120,D
20183,03995061,23,4,1,,A,1049,E,130,D
20183,03995061,23,5,1,,A,19,E,140,D
20183,03995061,23,6,1,,A,1634,E,150,D
20183,03995061,23,7,1,,A,608,E,160,D
20183,03995061,23,8,1,,A,32,E,170,D
20183,03995061,23,9,1,,A,485,E,190,D
20183,03995061,23,10,1,,A,223,E,200,D
20183,03995061,23,11,1,,A,231,E,210,D
20183,03995231,38,0,1,1,D,,H,,A
20183,03995231,38,1,1,,A,72,E,100,D
20183,03995231,38,2,1,,A,19,E,110,D
20183,03995231,38,3,1,,A,209,E,130,D
20183,03996071,23,0,1,1,D,,H,,A
20183,03996071,23,1,1,,A,29,G,100,D
20183,03996071,23,2,1,,A,11,G,110,D
20183,03996071,23,3,1,,A,19,G,120,D
20183,03996071,23,4,1,,A,3,G,140,D
20183,03996071,23,5,1,,A,100,G,150,D
20183,03996071,23,6,1,,A,13,G,160,D
20183,03996071,23,7,1,,A,13,G,170,D
20183,03996071,23,8,1,,A,12,G,190,D
20183,03996191,35,0,1,1,D,,H,,A
20183,03996191,35,1,1,,A,18,E,100,D
20183,03996191,35,2,1,,A,5,E,110,D
20183,03996191,35,3,1,,A,8,E,120,D
20183,03996191,35,4,1,,A,1,E,140,D
20183,03996191,35,5,1,,A,50,E,150,D
20183,03996191,35,6,1,,A,6,E,160,D
20183,03996191,35,7,1,,A,6,E,170,D
20183,03996191,35,8,1,,A,6,E,190,D
20184,03818604,21,0,1,1,D,,H,,A
20184,03818604,21,1,1,,A,23,E,100,D
20184,03818604,21,2,1,,A,7,E,110,D
20184,03819354,44,0,1,1,D,,H,,A
20184,03819354,44,1,1,,A,125,E,100,D
20184,03819354,44,2,1,,A,56,E,110,D
20184,03819354,44,3,1,,A,38,E,120,D
20184,03819354,44,4,1,,A,9,E,140,D
20184,03819354,44,5,1,,A,385,E,150,D
20184,03819354,44,6,1,,A,12,E,160,D
20184,03819354,44,7,1,,A,75,E,190,D
20184,03820474,28,0,1,3,D,,H,,A
20184,03820474,28,1,1,,A,512,E,100,D
20184,03820474,28,2,1,,A,231,E,110,D
20184,03820474,28,3,1,,A,155,E,120,D
20184,03820474,28,4,1,,A,1311,E,130,D
20184,03820474,28,5,1,,A,26,E,140,D
20184,03820474,28,6,1,,A,1567,E,150,D
20184,03820474,28,7,1,,A,49,E,160,D
20184,03820474,28,8,1,,A,307,E,190,D
20184,03820514,32,0,1,1,D,,H,,A
20184,03820514,32,1,1,,A,108,E,100,D
20184,03820514,32,2,1,,A,40,E,110,D
20184,03820514,32,3,1,,A,49,E,120,D
20184,03820514,32,4,1,,A,143,E,130,D
20184,03820514,32,5,1,,A,11,E,140,D
20184,03820514,32,6,1,,A,329,E,150,D
20184,03820514,32,7,1,,A,3,E,160,D
20184,03820514,32,8,1,,A,17,E,190,D
20184,03820834,37,0,1,2,D,,H,,A
20184,03820834,37,1,1,,A,396,E,100,D
20184,03820834,37,2,1,,A,306,E,120,D
20184,03820834,37,3,1,,A,1073,E,130,D
20184,03820834,37,4,1,,A,35,E,140,D
20184,03820834,37,5,1,,A,4828,E,150,D
20184,03820834,37,6,1,,A,371,E,190,D
20184,03820834,37,7,1,,A,397,E,200,D
20184,03820834,37,8,1,,A,1880,E,210,D
20184,03820834,37,9,1,,A,214,E,220,D
20184,03823044,22,0,1,1,D,,H,,A
20184,03823044,22,1,1,,A,212,E,120,D
20184,03823044,22,2,1,,A,27,E,140,D
20184,03823044,22,3,1,,A,370,E,160,D
20184,03823044,22,4,1,,A,43,E,170,D
20184,03823044,22,5,1,,A,48,E,190,D
20184,03823244,42,0,1,3,D,,H,,A
20184,03823244,42,1,1,,A,176,E,100,D
20184,03823244,42,2,1,,A,77,E,110,D
20184,03823244,42,3,1,,A,52,E,120,D
20184,03823244,42,4,1,,A,441,E,130,D
20184,03823244,42,5,1,,A,8,E,140,D
20184,03823244,42,6,1,,A,527,E,150,D
20184,03823244,42,7,1,,A,16,E,160,D
20184,03823244,42,8,1,,A,103,E,190,D
20184,03825344,56,0,1,1,D,,H,,A
20184,03825344,56,1,1,,A,195,E,100,D
20184,03825344,56,2,1,,A,82,E,110,D
20184,03825344,56,3,1,,A,78,E,120,D
20184,03825344,56,4,1,,A,7,E,140,D
20184,03825344,56,5,1,,A,511,E,150,D
20184,03825344,56,6,1,,A,88,E,170,D
20184,03825344,56,7,1,,A,39,E,190,D
20184,03825864,44,0,1,1,D,,H,,A
20184,03825864,44,1,1,,A,364,E,100,D
20184,03825864,44,2,1,,A,136,E,110,D
20184,03825884,25,0,1,3,D,,H,,A
20184,03825884,25,1,1,,A,9,E,200,D
20184,03825884,25,2,1,,A,19,E,210,D
20184,03825884,25,3,1,,A,22,E,220,D
20184,03825904,73,0,1,3,D,,H,,A
20184,03825904,73,1,1,,A,34,E,100,D
20184,03825904,73,2,1,,A,14,E,110,D
20184,03825904,73,3,1,,A,82,E,130,D
20184,03825904,73,4,1,,A,19,E,200,D
20184,03825904,73,5,1,,A,30,E,210,D
20184,03825904,73,6,1,,A,21,E,220,D
20184,03826414,10,0,1,1,D,,H,,A
20184,03826414,10,1,1,,A,112,E,100,D
20184,03826414,10,2,1,,A,38,E,110,D
20184,03826674,32,0,1,2,D,,H,,A
20184,03826674,32,1,1,,A,89,E,100,D
20184,03826674,32,2,1,,A,40,E,110,D
20184,03826674,32,3,1,,A,27,E,120,D
20184,03826674,32,4,1,,A,4,E,140,D
20184,03826674,32,5,1,,A,279,E,150,D
20184,03826674,32,6,1,,A,8,E,160,D
20184,03826674,32,7,1,,A,53,E,190,D
20184,03827814,24,0,1,1,D,,H,,A
20184,03827814,24,1,1,,A,148,E,100,D
20184,03827814,24,2,1,,A,60,E,110,D
20184,03827814,24,3,1,,A,64,E,120,D
20184,03827814,24,4,1,,A,438,E,130,D
20184,03827814,24,5,1,,A,5,E,140,D
20184,03827814,24,6,1,,A,389,E,150,D
20184,03827814,24,7,1,,A,67,E,170,D
20184,03827814,24,8,1,,A,29,E,190,D
20184,03828584,44,0,1,1,D,,H,,A
20184,03828584,44,1,1,,A,36,E,100,D
20184,03828584,44,2,1,,A,18,E,110,D
20184,03828584,44,3,1,,A,14,E,120,D
20184,03828584,44,4,1,,A,1,E,140,D
20184,03828584,44,5,1,,A,94,E,150,D
20184,03828584,44,6,1,,A,16,E,170,D
20184,03828584,44,7,1,,A,7,E,190,D
20184,03828584,44,8,1,,A,9,E,200,D
20184,03828584,44,9,1,,A,26,E,210,D
20184,03828584,44,10,1,,A,29,E,220,D
20184,03828804,29,0,1,1,D,,H,,A
20184,03828804,29,1,1,,A,30,E,100,D
20184,03828804,29,2,1,,A,8,E,110,D
20184,03828804,29,3,1,,A,30,E,120,D
20184,03828804,29,4,1,,A,4,E,140,D
20184,03828804,29,5,1,,A,171,E,150,D
20184,03828804,29,6,1,,A,19,E,160,D
20184,03828804,29,7,1,,A,17,E,170,D
20184,03828804,29,8,1,,A,21,E,190,D
20184,03841174,38,0,1,1,D,,H,,A
20184,03841174,38,1,1,,A,147,E,100,D
20184,03841174,38,2,1,,A,66,E,110,D
20184,03841174,38,3,1,,A,44,E,120,D
20184,03841174,38,4,1,,A,378,E,130,D
20184,03841174,38,5,1,,A,7,E,140,D
20184,03841174,38,6,1,,A,452,E,150,D
20184,03841174,38,7,1,,A,14,E,160,D
20184,03841174,38,8,1,,A,92,E,190,D
20184,03841214,30,0,1,1,D,,H,,A
20184,03841214,30,1,1,,A,347,E,100,D
20184,03841214,30,2,1,,A,99,E,110,D
20184,03841214,30,3,1,,A,288,E,120,D
20184,03841214,30,4,1,,A,1170,E,130,D
20184,03841214,30,5,1,,A,47,E,140,D
20184,03841214,30,6,1,,A,1899,E,150,D
20184,03841214,30,7,1,,A,215,E,160,D
20184,03841214,30,8,1,,A,194,E,170,D
20184,03841214,30,9,1,,A,241,E,190,D
20184,03841904,35,0,1,1,D,,H,,A
20184,03841904,35,1,1,,A,71,E,100,D
20184,03841904,35,2,1,,A,32,E,110,D
20184,03841904,35,3,1,,A,21,E,120,D
20184,03841904,35,4,1,,A,3,E,140,D
20184,03841904,35,5,1,,A,220,E,150,D
20184,03841904,35,6,1,,A,6,E,160,D
20184,03841904,35,7,1,,A,47,E,190,D
20184,03842244,65,0,1,4,D,,H,,A
20184,03842244,65,1,1,,A,55,E,100,D
20184,03842244,65,2,1,,A,25,E,110,D
20184,03842784,36,0,1,1,D,,H,,A
20184,03842784,36,1,1,,A,14,E,200,D
20184,03842784,36,2,1,,A,41,E,210,D
20184,03842784,36,3,1,,A,45,E,220,D
20184,03842884,33,0,1,1,D,,H,,A
20184,03842884,33,1,1,,A,345,E,100,D
20184,03842884,33,2,1,,A,133,E,110,D
20184,03842884,33,3,1,,A,157,E,120,D
20184,03842884,33,4,1,,A,456,E,130,D
20184,03842884,33,5,1,,A,37,E,140,D
20184,03842884,33,6,1,,A,1033,E,150,D
20184,03842884,33,7,1,,A,10,E,160,D
20184,03842884,33,8,1,,A,54,E,190,D
20184,03843254,24,0,1,1,D,,H,,A
20184,03843254,24,1,1,,A,123,E,100,D
20184,03843254,24,2,1,,A,96,E,120,D
20184,03843254,24,3,1,,A,339,E,130,D
20184,03843254,24,4,1,,A,16,E,140,D
20184,03843254,24,5,1,,A,1524,E,150,D
20184,03843254,24,6,1,,A,117,E,190,D
20184,03843254,24,7,1,,A,125,E,200,D
20184,03843254,24,8,1,,A,593,E,210,D
20184,03843254,24,9,1,,A,67,E,220,D
20184,03844144,28,0,1,1,D,,H,,A
20184,03844144,28,1,1,,A,8,E,100,D
20184,03844144,28,2,1,,A,2,E,110,D
20184,03844254,28,0,1,1,D,,H,,A
20184,03844254,28,1,1,,A,72,E,100,D
20184,03844254,28,2,1,,A,17,E,110,D
20184,03844254,28,3,1,,A,57,E,120,D
20184,03844254,28,4,1,,A,351,E,130,D
20184,03844254,28,5,1,,A,5,E,140,D
20184,03844254,28,6,1,,A,401,E,150,D
20184,03844254,28,7,1,,A,7,E,160,D
20184,03844254,28,8,1,,A,24,E,170,D
20184,03844254,28,9,1,,A,66,E,190,D
20184,03845264,40,0,1,1,D,,H,,A
20184,03845264,40,1,1,,A,122,E,100,D
20184,03845264,40,2,1,,A,54,E,110,D
20184,03845264,40,3,1,,A,37,E,120,D
20184,03845264,40,4,1,,A,6,E,140,D
20184,03845264,40,5,1,,A,374,E,150,D
20184,03845264,40,6,1,,A,11,E,160,D
20184,03845264,40,7,1,,A,76,E,190,D
20184,03845564,18,0,1,1,D,,H,,A
20184,03845564,18,1,1,,A,41,E,100,D
20184,03845564,18,2,1,,A,32,E,120,D
20184,03845564,18,3,1,,A,5,E,140,D
20184,03845564,18,4,1,,A,508,E,150,D
20184,03845564,18,5,1,,A,39,E,190,D
20184,03845714,37,0,1,1,D,,H,,A
20184,03845714,37,1,1,,A,30,E,100,D
20184,03845714,37,2,1,,A,10,E,110,D
20184,03846624,29,0,1,2,D,,H,,A
20184,03846624,29,1,1,,A,113,G,100,D
20184,03846624,29,2,1,,A,37,G,110,D
20184,03850054,34,0,1,1,D,,H,,A
20184,03850054,34,1,1,,A,14,E,100,D
20184,03850054,34,2,1,,A,6,E,110,D
20184,03850084,40,0,1,1,D,,H,,A
20184,03850084,40,1,1,,A,33,E,100,D
20184,03850084,40,2,1,,A,10,E,110,D
20184,03850084,40,3,1,,A,44,E,200,D
20184,03850084,40,4,1,,A,8,E,210,D
20184,03850084,40,5,1,,A,5,E,220,D
20184,03850994,30,0,1,1,D,,H,,A
20184,03850994,30,1,1,,A,86,E,100,D
20184,03850994,30,2,1,,A,35,E,110,D
20184,03850994,30,3,1,,A,34,E,120,D
20184,03850994,30,4,1,,A,3,E,140,D
20184,03850994,30,5,1,,A,226,E,150,D
20184,03850994,30,6,1,,A,39,E,170,D
20184,03850994,30,7,1,,A,17,E,190,D
20184,03850994,30,8,1,,A,23,E,200,D
20184,03850994,30,9,1,,A,62,E,210,D
20184,03850994,30,10,1,,A,75,E,220,D
20184,03851744,42,0,1,2,D,,H,,A
20184,03851744,42,1,1,,A,539,E,100,D
20184,03851744,42,2,1,,A,241,E,110,D
20184,03851744,42,3,1,,A,168,E,120,D
20184,03851744,42,4,1,,A,27,E,140,D
20184,03851744,42,5,1,,A,1651,E,150,D
20184,03851744,42,6,1,,A,51,E,160,D
20184,03851744,42,7,1,,A,323,E,190,D
20184,03852034,34,0,1,1,D,,H,,A
20184,03852034,34,1,1,,A,131,E,100,D
20184,03852034,34,2,1,,A,57,E,110,D
20184,03852034,34,3,1,,A,39,E,120,D
20184,03852034,34,4,1,,A,6,E,140,D
20184,03852034,34,5,1,,A,393,E,150,D
20184,03852034,34,6,1,,A,12,E,160,D
20184,03852034,34,7,1,,A,77,E,190,D
20184,03852674,19,0,1,1,D,,H,,A
20184,03852674,19,1,1,,A,257,E,130,D
20184,03854754,25,0,1,1,D,,H,,A
20184,03854754,25,1,1,,A,214,E,100,D
20184,03854754,25,2,1,,A,86,E,110,D
20184,03856154,30,0,1,2,D,,H,,A
20184,03856154,30,1,1,,A,97,E,100,D
20184,03856154,30,2,1,,A,39,E,110,D
20184,03856154,30,3,1,,A,39,E,120,D
20184,03856154,30,4,1,,A,7,E,140,D
20184,03856154,30,5,1,,A,255,E,150,D
20184,03856154,30,6,1,,A,44,E,170,D
20184,03856154,30,7,1,,A,19,E,190,D
20184,03856934,56,0,1,1,D,,H,,A
20184,03856934,56,1,1,,A,2,E,120,D
20184,03856934,56,2,1,,A,24,E,150,D
20184,03856934,56,3,1,,A,4,E,190,D
20184,03856934,56,4,1,,A,4,E,200,D
20184,03856934,56,5,1,,A,11,E,210,D
20184,03856934,56,6,1,,A,5,E,220,D
20184,03857654,38,0,1,1,D,,H,,A
20184,03857654,38,1,1,,A,81,E,100,D
20184,03857654,38,2,1,,A,29,E,110,D
20184,03857654,38,3,1,,A,35,E,120,D
20184,03857654,38,4,1,,A,8,E,140,D
20184,03857654,38,5,1,,A,233,E,150,D
20184,03857654,38,6,1,,A,2,E,160,D
20184,03857654,38,7,1,,A,12,E,190,D
20184,03857944,76,0,1,1,D,,H,,A
20184,03857944,76,1,1,,A,35,E,100,D
20184,03857944,76,2,1,,A,15,E,110,D
20184,03857944,76,3,1,,A,21,E,200,D
20184,03857944,76,4,1,,A,33,E,210,D
20184,03857944,76,5,1,,A,26,E,220,D
20184,03858414,6,0,1,1,D,,H,,A
20184,03858414,6,1,1,,A,139,E,100,D
20184,03858414,6,2,1,,A,55,E,110,D
20184,03858414,6,3,1,,A,406,E,130,D
20184,03859514,19,0,1,1,D,,H,,A
20184,03859514,19,1,1,,A,147,E,100,D
20184,03859514,19,2,1,,A,43,E,110,D
20184,03859914,25,0,1,2,D,,H,,A
20184,03859914,25,1,1,,A,19,E,100,D
20184,03859914,25,2,1,,A,7,E,110,D
20184,03859914,25,3,1,,A,8,E,120,D
20184,03859914,25,4,1,,A,2,E,140,D
20184,03859914,25,5,1,,A,61,E,150,D
20184,03859914,25,6,1,,A,3,E,190,D
20184,03860014,39,0,1,1,D,,H,,A
20184,03860014,39,1,1,,A,16,E,100,D
20184,03860014,39,2,1,,A,4,E,110,D
20184,03891463,35,0,1,1,D,,H,,A
20184,03891463,35,1,1,,A,143,E,100,D
20184,03891463,35,2,1,,A,57,E,110,D
20184,03891843,48,0,1,2,D,,H,,A
20184,03891843,48,1,1,,A,24,E,100,D
20184,03891843,48,2,1,,A,6,E,110,D
20184,03891943,55,0,1,1,D,,H,,A
20184,03891943,55,1,1,,A,78,E,100,D
20184,03891943,55,2,1,,A,29,E,110,D
20184,03891943,55,3,1,,A,38,E,120,D
20184,03891943,55,4,1,,A,8,E,140,D
20184,03891943,55,5,1,,A,233,E,150,D
20184,03891943,55,6,1,,A,2,E,160,D
20184,03891943,55,7,1,,A,12,E,190,D
20184,03892053,24,0,1,1,D,,H,,A
20184,03892053,24,1,1,,A,441,E,100,D
20184,03892053,24,2,1,,A,146,E,110,D
20184,03892053,24,3,1,,A,337,E,120,D
20184,03892053,24,4,1,,A,2514,U,130,D
20184,03892053,24,5,1,,A,43,E,140,D
20184,03892053,24,6,1,,A,590,E,160,D
20184,03892053,24,7,1,,A,69,E,170,D
20184,03892053,24,8,1,,A,77,E,190,D
20184,03892513,12,0,1,1,D,,H,,A
20184,03892513,12,1,1,,A,62,E,100,D
20184,03892513,12,2,1,,A,18,E,110,D
20184,03892603,13,0,1,2,D,,H,,A
20184,03892603,13,1,1,,A,425,E,100,D
20184,03892603,13,2,1,,A,123,E,110,D
20184,03892603,13,3,1,,A,1452,E,130,D
20184,03893083,32,0,1,3,D,,H,,A
20184,03893083,32,1,1,,A,11,E,100,D
20184,03893083,32,2,1,,A,3,E,110,D
20184,03893083,32,3,1,,A,2,E,200,D
20184,03893083,32,4,1,,A,10,E,210,D
20184,03893083,32,5,1,,A,9,E,220,D
20184,03894093,25,0,1,1,D,,H,,A
20184,03894093,25,1,1,,A,76,E,100,D
20184,03894093,25,2,1,,A,24,E,110,D
20184,03895373,13,0,1,1,D,,H,,A
20184,03895373,13,1,1,,A,298,E,100,D
20184,03895373,13,2,1,,A,111,E,110,D
20184,03895373,13,3,1,,A,391,E,130,D
20184,03895883,26,0,1,1,D,,H,,A
20184,03895883,26,1,1,,A,156,E,100,D
20184,03895883,26,2,1,,A,44,E,110,D
20184,03896903,23,0,1,1,D,,H,,A
20184,03896903,23,1,1,,A,141,E,100,D
20184,03896903,23,2,1,,A,34,E,110,D
20184,03897343,30,0,1,1,D,,H,,A
20184,03897343,30,1,1,,A,176,E,100,D
20184,03897343,30,2,1,,A,63,E,110,D
20184,03897343,30,3,1,,A,133,E,120,D
20184,03897343,30,4,1,,A,17,E,140,D
20184,03897343,30,5,1,,A,236,E,160,D
20184,03897343,30,6,1,,A,27,E,170,D
20184,03897343,30,7,1,,A,31,E,190,D
20184,03897343,30,8,1,,A,244,E,200,D
20184,03897343,30,9,1,,A,46,E,210,D
20184,03897343,30,10,1,,A,27,E,220,D
20184,03897543,48,0,1,1,D,,H,,A
20184,03897543,48,1,1,,A,615,E,100,D
