ALCNO,CHIP,CHIPCOV,CHIPCOV_,CHIPPRMX,CHIP_,CHIP_RMX,CHXCHNG,CHXCHNG_,IHS,IHSCOV,IHSCOV_,IHS_,JCHIPQVX,JCHI_QVX,JMDCDQVX,JMDC_QVX,MDCDCOV,MDCDCOV_,MDCDPRMX,MDCD_RMX,MEDICAID,MEDI_AID,MEDPREM,MEDPREM_,MILITARY,MILI_ARY,MILMAN,MILMAN_,MILOTCOV,MILOTHR,MILOTHR_,MILOTSTL,MILO_COV,MILO_STL,MILSPC1,MILSPC1_,MILSPC2,MILSPC2_,MILSPC3,MILSPC3_,MILSPC4,MILSPC4_,MILVACOV,MILVASTL,MILV_COV,MILV_STL,MXCHNG,MXCHNG_,NEWID,QTRIRPMX,QTRI_PMX,RECTYPE,REC_ORIG,REC_STAT,SEQNO,STRFPRM1,STRF_RM1,TRIANYPD,TRIA_YPD,TRICRSTL,TRIC_STL,TRIIRGXB,TRII_GXB,TRILSTTM,TRIL_TTM,TRIRPMPD,TRIRPMXB,TRIR_MPD,TRIR_MXB,QYEAR
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,5,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03784483,,A,HHM,1,1,6,,A,,A,,A,5,D,,A,10,,D,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03784493,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03784633,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,1,D,03784723,,A,HHM,5,1,9,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,3,D,,A,,A,,A,1,1,D,D,,A,03784743,,A,HHM,5,1,9,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03784793,,A,HHM,5,1,5,,A,2,D,1,D,,A,,A,09,,D,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,2,D,03784933,,A,HHM,5,1,9,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03784963,,A,HHM,1,1,10,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03785083,,A,HHM,5,1,9,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03785263,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03785373,,A,HHM,5,1,9,,A,2,D,1,D,,A,,A,10,,D,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03785433,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,4,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03785523,,A,HHM,5,1,17,,A,,A,1,D,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03785533,,A,HHM,5,1,12,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,C,03785593,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03785643,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03785743,,A,HHM,1,1,7,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03785763,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,78,D,2,D,26,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03785773,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03785823,,A,HHM,1,1,21,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03786023,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,6,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03786093,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03786153,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,150,D,5,D,50,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03786213,,A,HHM,5,1,10,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03786273,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03786473,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03786743,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03797513,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03797663,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03797683,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,3,D,,A,,A,2,1,D,D,,A,03797773,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03798093,,A,HHM,4,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03798133,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03798263,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,2,D,03798343,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,3,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03798833,,A,HHM,5,1,8,,A,2,D,1,D,,A,,A,10,,D,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03798843,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03798853,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,C,03798943,,A,HHM,1,1,8,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,5,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03798953,660,D,HHM,5,1,4,,A,1,D,1,D,,A,1,D,04,220,D,D,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03798973,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,5,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03799063,,A,HHM,1,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03799123,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,2,D,03799203,138,D,HHM,5,1,26,,A,1,D,1,D,,A,1,D,04,46,D,D,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03799253,,A,HHM,5,1,12,,A,2,D,1,D,,A,,A,09,,D,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,150,D,4,D,50,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03799393,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,1,1,D,,D,A,2,D,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03799403,,A,HHM,5,1,6,2,D,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03799493,,A,HHM,5,1,17,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03800033,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,1,2,D,,D,A,,C,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03800083,,A,HHM,5,1,3,2,D,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03800133,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,3,D,3,D,1,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03800373,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,1,3,D,,D,A,2,D,2,0,D,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03800413,,A,HHM,5,1,4,2,D,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03800523,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03800713,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03800723,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03800803,,A,HHM,5,1,12,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03800913,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,3,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03800993,38,D,HHM,5,1,31,,A,1,D,1,D,,A,1,D,09,150,D,D,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03801073,,A,HHM,1,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03801593,,A,HHM,1,1,11,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03801623,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03801893,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03801903,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03802003,,A,HHM,1,1,7,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03802043,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03802253,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03802573,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03802583,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03802703,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03802743,,A,HHM,5,1,10,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03802753,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03802963,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03803003,,A,HHM,5,1,18,,A,2,D,1,D,,A,,A,10,,D,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03803083,,A,HHM,4,1,6,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03803093,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03803153,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,5,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03803203,,A,HHM,5,1,10,,A,2,D,1,D,,A,,A,04,,D,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03803283,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03803293,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03803323,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03803853,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,C,03803913,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,1,1,D,50,D,D,1,D,2,0,D,D,150,D,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03803943,,A,HHM,5,1,8,1,D,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03803983,,A,HHM,1,1,18,,A,,A,,A,1,D,,A,10,,D,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03804043,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,3,D,,A,,A,,A,1,1,D,D,,A,03804153,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,2,D,,A,A,,A,,A,,A,,A,0,,D,A,,A,03804243,,A,HHM,4,1,11,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03804263,,A,HHM,4,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,C,03804323,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,7,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03804403,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03804463,,A,HHM,1,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03804583,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03804763,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03804853,,A,HHM,5,1,8,,A,2,D,1,D,,A,,A,09,,D,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03804933,,A,HHM,5,1,9,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,8,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03805043,,A,HHM,5,1,17,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,C,03805353,,A,HHM,5,1,10,,A,,A,,A,,A,,A,,,A,A,20182
0,1,1,D,,D,A,2,D,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03805423,,A,HHM,5,1,4,2,D,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,C,03805483,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,3,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03805843,,A,HHM,5,1,16,,A,2,D,1,D,,A,,A,10,,D,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03806033,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03806173,,A,HHM,1,1,3,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03806313,,A,HHM,1,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,C,03806433,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,66,D,2,D,22,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03806583,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20182
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03806623,,A,HHM,1,1,4,,A,,A,,A,,A,,A,,,A,A,20182
