QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,LSDNUM,LSDNUM_,LSDCODE,LSDCODE_,MODELYR,MODELYR_,PRCBSNSZ,PRCB_NSZ,NUMPAY,NUMPAY_,PMTMONTH,PMTM_NTH,PAYEXPX,PAYEXPX_,PAYTIME,PAYTIME_,EMPLYEXP,EMPL_EXP,TRADEEXP,TRAD_EXP,DOWNEXP,DOWNEXP_,DNEMPEXP,DNEM_EXP,LSDENDMO,LSDE_DMO,QADPMT1X,QADP_T1X,QADPMT2X,QADP_T2X,QADPMT3X,QADP_T3X,QEXTRA1X,QEXT_A1X,QEXTRA2X,QEXT_A2X,QEXTRA3X,QEXT_A3X,QADDOWNX,QADD_WNX,QADFEEX,QADFEEX_,LSD__AKE,LSDENDYR,LSDE_DYR,PMTYEAR,PMTYEAR_,LSD_MAKE
20191,03909104,37,0,5,01,D,105,D,2017,D,,A,36,D,11,D,420,D,3,D,,A,,A,1000,D,,A,,A,420,D,420,D,420,D,,A,,A,,A,1000,D,,A,D,,A,2017,D,LIN
20191,03909644,19,0,5,01,D,105,D,2017,D,,A,36,D,05,D,348,D,3,D,,A,1000,D,,A,,A,,A,348,D,348,D,348,D,48,D,48,D,48,D,,A,,A,D,,A,2017,D,TOY
20191,03910284,6,0,1,01,D,105,D,2013,D,,A,60,D,10,D,380,D,3,D,,A,,A,,A,,A,,A,380,D,380,D,380,D,,A,,A,,A,,A,,A,D,,A,2013,D,TOY
20191,03910534,8,0,1,01,D,105,D,2018,D,.40,D,36,D,11,D,179,D,3,D,,A,14000,D,,A,,A,,A,179,D,179,D,179,D,,A,,A,,A,,A,,A,D,,A,2017,D,JEE
20191,03910764,17,0,5,01,D,105,D,2018,D,,A,36,D,03,D,450,D,3,D,,A,,A,,A,,A,,A,450,D,450,D,450,D,,A,,A,,A,,A,,A,D,,A,2018,D,TOY
20191,03911014,17,0,5,01,D,105,D,2016,D,,A,36,D,06,D,387,D,3,D,,A,,A,783,D,,A,,A,387,D,387,D,387,D,,A,,A,,A,783,D,,A,D,,A,2016,D,FOR
20191,03911334,23,0,5,01,D,105,D,2017,D,,A,36,D,11,D,213,D,3,D,,A,,A,,A,,A,,A,213,D,213,D,213,D,,A,,A,,A,,A,,A,D,,A,2017,D,FOR
20191,03912254,17,0,5,02,D,105,D,2019,D,,A,36,D,12,D,360,D,3,D,,A,,A,,A,,A,,A,,A,360,D,360,D,,A,,A,,A,,A,,A,D,,A,2018,D,SUB
20191,03923344,9,0,5,01,D,105,D,2017,D,,A,36,D,02,D,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2017,D,SUB
20191,03923394,8,0,5,01,D,105,D,2019,D,,A,,C,01,F,680,D,3,D,,A,,A,,A,,A,12,D,680,D,680,D,680,D,,A,,A,,A,,A,,A,D,,A,2015,F,AUD
20191,03923394,9,0,5,02,D,105,D,2019,D,,A,,C,04,F,720,D,3,D,,A,,A,,A,,A,,A,720,D,720,D,720,D,,A,,A,,A,,A,,A,D,,A,2018,F,DOD
20191,03923394,10,0,1,03,D,105,D,2019,D,,A,,C,01,D,600,D,3,D,,A,,A,,A,,A,,A,,A,600,D,600,D,,A,,A,,A,,A,,A,D,,A,2019,D,GMC
20191,03923394,11,0,1,04,D,105,D,2019,D,,A,,C,01,D,600,D,3,D,,A,,A,,A,,A,,A,,A,600,D,600,D,,A,,A,,A,,A,,A,D,,A,2019,D,DOD
20191,03923484,20,0,5,01,D,105,D,2016,D,,A,36,D,07,D,286,D,3,D,,A,,A,2500,D,,A,01,D,286,D,286,D,286,D,,A,,A,,A,2500,D,944,D,D,,A,2015,D,MAZ
20191,03923484,21,0,1,02,D,105,D,2018,D,,A,39,D,02,D,355,D,3,D,,A,,A,,A,,A,,A,,A,,A,355,D,,A,,A,,A,,A,,A,D,,A,2019,D,MAZ
20191,03923554,14,0,5,01,D,105,D,2016,D,,A,36,D,02,D,424,D,3,D,,A,,A,1500,D,,A,,A,424,D,424,D,424,D,,A,,A,,A,1500,D,,A,D,,A,2016,D,HON
20191,03923764,13,0,5,01,D,105,D,2015,D,,A,36,D,08,D,141,D,3,D,,A,,A,3000,D,,A,,A,141,D,141,D,141,D,,A,,A,,A,3000,D,,A,D,,A,2015,D,HON
20191,03923764,14,0,5,02,D,105,D,2016,D,,A,36,D,01,D,275,D,3,D,,A,,A,3000,D,,A,,A,275,D,275,D,275,D,,A,,A,,A,3000,D,,A,D,,A,2017,D,DOD
20191,03923814,10,0,5,01,D,105,D,2018,D,,A,36,D,01,D,280,D,3,D,,A,,A,500,D,,A,,A,280,D,280,D,280,D,,A,,A,,A,500,D,,A,D,,A,2018,D,HYU
20191,03923964,8,0,5,01,D,105,D,2016,D,,A,36,D,07,D,,C,3,D,,A,,A,,C,,A,,A,400,F,400,F,400,F,,A,,A,,A,,B,,A,D,,A,2016,D,CHE
20191,03924594,10,0,5,01,D,105,D,2017,D,,A,36,D,11,D,650,D,3,D,,A,,A,,A,,A,,A,650,D,650,D,650,D,,A,,A,,A,,A,,A,D,,A,2017,D,ACU
20191,03924594,11,0,5,02,D,105,D,2015,D,,A,36,D,04,D,550,D,3,D,,A,,A,,A,,A,,A,550,D,550,D,550,D,,A,,A,,A,,A,,A,D,,A,2015,D,TOY
20191,03924734,25,0,5,01,D,105,D,2016,D,,A,36,D,03,D,221,D,3,D,,A,,A,,A,,A,02,D,221,D,221,D,221,D,,A,,A,,A,,A,,A,D,,A,2016,D,CHE
20191,03924734,26,0,1,02,D,105,D,2019,D,,A,36,D,02,D,277,D,3,D,,A,,A,4000,D,,A,,A,,A,,A,277,D,,A,,A,,A,4000,D,,A,D,,A,2019,D,HON
20191,03924894,14,0,5,01,D,105,D,2018,D,,A,48,D,04,D,502,D,3,D,,A,,A,7000,D,,A,,A,502,D,502,D,502,D,,A,,A,,A,7000,D,,A,D,,A,2018,D,LAN
20191,03925224,6,0,5,01,D,105,D,2017,D,,A,36,D,01,D,358,D,3,D,,A,,A,,A,,A,,A,358,D,358,D,358,D,,A,,A,,A,,A,,A,D,,A,2017,D,NIS
20191,03925824,4,0,5,01,D,105,D,2007,D,,A,35,D,02,D,300,D,3,D,,A,,A,1200,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,1200,D,,A,D,,A,2018,D,CAD
20191,03925834,12,0,5,01,D,105,D,2018,D,,A,36,D,01,D,200,D,3,D,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,D,,A,2018,D,KIA
20191,03925924,38,0,5,01,D,105,D,2017,D,,A,36,D,05,D,209,D,3,D,,A,,A,1000,D,,A,,A,209,D,209,D,209,D,,A,,A,,A,1000,D,,A,D,,A,2017,D,HYU
20191,03926344,14,0,5,01,D,105,D,2016,D,,A,36,D,01,F,510,D,3,D,,A,,A,,A,,A,,A,510,D,510,D,510,D,,A,,A,,A,,A,,A,D,,A,2016,D,TOY
20191,03926464,20,0,5,01,D,105,D,2016,D,,A,36,D,05,D,338,D,3,D,,A,,A,,A,,A,01,D,338,D,338,D,338,D,,A,,A,,A,,A,,A,D,,A,2016,D,HON
20191,03926464,21,0,1,02,D,105,D,2019,D,,A,39,D,01,D,369,D,3,D,,A,,A,1500,D,,A,,A,,A,369,D,369,D,,A,,A,,A,1500,D,,A,D,,A,2019,D,HON
20191,03926514,28,0,5,01,D,105,D,2018,D,,A,36,D,03,D,348,D,3,D,,A,,A,2000,D,,A,,A,348,D,348,D,348,D,,A,,A,,A,2000,D,,A,D,,A,2018,D,ACU
20191,03926874,13,0,5,01,D,105,D,2018,D,,A,60,D,02,D,395,D,3,D,,A,,A,,A,,A,,A,395,D,395,D,395,D,,A,,A,,A,,A,,A,D,,A,2018,D,CHR
20191,03926874,14,0,5,02,D,105,D,2018,D,,A,36,D,02,D,400,D,3,D,,A,,A,1500,D,,A,,A,400,D,400,D,400,D,,A,,A,,A,1500,D,,A,D,,A,2018,D,CHR
20191,03927644,14,0,5,01,D,105,D,2011,D,,A,96,D,12,D,193,D,3,D,,A,,A,1500,D,,A,,A,193,D,193,D,193,D,,A,,A,,A,1500,D,,A,D,,A,2010,D,SUB
20191,03927644,15,0,5,02,D,105,D,2016,D,,A,96,D,09,D,653,D,3,D,,A,17000,D,,A,,A,,A,653,D,653,D,653,D,,A,,A,,A,,A,,A,D,,A,2016,D,FOR
20191,03927814,26,0,1,01,D,105,D,2017,D,.75,D,48,D,12,D,550,D,3,D,,A,,A,,A,,A,,A,550,D,550,D,550,D,,A,,A,,A,,A,,A,D,,A,2018,D,JEE
20191,03928184,14,0,5,01,D,105,D,2017,D,,A,36,D,04,D,330,D,3,D,,A,,A,,A,,A,,A,330,D,330,D,330,D,,A,,A,,A,,A,,A,D,,A,2017,D,TOY
20191,03928704,12,0,5,01,D,105,D,2018,D,,A,36,D,05,D,326,D,3,D,,A,,A,,A,,A,,A,326,D,326,D,326,D,,A,,A,,A,,A,,A,D,,A,2018,D,TOY
20191,03928704,14,0,5,03,D,105,D,2018,D,,A,36,D,11,D,426,D,3,D,,A,550,D,,A,,A,,A,426,D,426,D,426,D,,A,,A,,A,,A,,A,D,,A,2018,D,TOY
20191,03928974,8,0,5,01,D,105,D,2017,D,,A,36,D,06,D,349,D,3,D,,A,,A,,A,,A,,A,349,D,349,D,349,D,,A,,A,,A,,A,,A,D,,A,2017,D,HON
20191,03928994,6,0,1,01,D,105,D,2018,D,,A,36,D,02,D,,C,3,D,,A,,A,,A,,A,,A,,A,,A,372,F,,A,,A,,A,,A,,A,D,,A,2019,D,BMW
20191,03929524,5,0,5,01,D,105,D,2014,D,,A,60,D,04,D,,C,3,D,,A,,A,,A,,A,,A,680,F,680,F,680,F,,A,,A,,A,,A,,A,D,,A,2018,D,FOR
20191,03930114,32,0,5,01,D,105,D,2015,D,,A,42,D,07,D,332,D,3,D,,A,,A,,A,,A,,A,332,D,332,D,332,D,,A,,A,,A,,A,,A,D,,A,2015,D,BUI
20191,03930294,10,0,5,01,D,105,D,2017,D,,A,36,D,02,D,357,D,3,D,,A,,A,2700,D,,A,,A,357,D,357,D,357,D,,A,,A,,A,2700,D,,A,D,,A,2017,D,NIS
20191,03930724,6,0,5,01,D,105,D,2017,D,,A,36,D,05,F,299,D,3,D,,A,,C,,A,,A,,A,299,D,299,D,299,D,,A,,A,,A,,A,,A,D,,A,2017,D,VOK
20191,03930734,18,0,5,01,D,105,D,2016,D,,A,36,D,01,D,350,D,3,D,,A,,A,,A,,A,,A,350,D,350,D,350,D,,A,,A,,A,,A,,A,D,,A,2017,D,MIN
20191,03931094,8,0,5,02,D,105,D,2018,D,,A,36,D,07,D,550,D,3,D,,A,550,D,3000,D,,A,,A,550,D,550,D,550,D,,A,,A,,A,3000,D,,A,D,,A,2018,D,AUD
20191,03931234,17,0,5,01,D,105,D,2016,D,,A,,C,04,F,,C,,C,,A,,A,,A,,A,,A,568,F,568,F,568,F,,A,,A,,A,,A,,A,D,,A,2017,F,HON
20191,03931494,19,0,5,02,D,105,D,2018,D,,A,36,D,07,D,700,D,3,D,,A,,A,,A,,A,,A,700,D,700,D,700,D,,A,,A,,A,,A,,A,D,,A,2018,D,HON
20191,03931714,16,0,5,01,D,105,D,2018,D,,A,24,D,06,D,226,D,3,D,,A,,A,2600,D,1000,D,,A,226,D,226,D,226,D,,A,,A,,A,1600,D,,A,D,,A,2018,D,GMC
20191,03931714,17,0,5,02,D,105,D,2017,D,,A,24,D,06,D,120,D,3,D,,A,,A,2000,D,1000,D,,A,120,D,120,D,120,D,,A,,A,,A,1000,D,,A,D,,A,2017,D,CHE
20191,03931894,11,0,5,01,D,105,D,2017,D,,A,39,D,05,D,246,D,3,D,,A,,A,,A,,A,,A,246,D,246,D,246,D,,A,,A,,A,,A,,A,D,,A,2017,D,CHE
20191,03932204,25,0,5,01,D,105,D,2018,D,,A,36,D,05,D,1200,D,3,D,,A,,A,3000,D,,A,,A,1200,D,1200,D,1200,D,,A,,A,,A,3000,D,,A,D,,A,2017,D,BMW
20191,03932344,14,0,5,01,D,105,D,2017,D,,A,36,D,07,D,650,D,3,D,,A,,A,1200,D,,A,,A,650,D,650,D,650,D,,A,,A,,A,1200,D,,A,D,,A,2017,D,FOR
20191,03932994,17,0,5,01,D,105,D,2017,D,,A,36,D,04,D,253,D,3,D,,A,3000,D,2000,D,,A,,A,253,D,253,D,253,D,,A,,A,,A,2000,D,,A,D,,A,2017,D,FOR
20191,03933334,12,0,5,01,D,105,D,2018,D,,A,36,D,04,D,330,D,3,D,,A,,A,,A,,A,,A,330,D,330,D,330,D,,A,,A,,A,,A,,A,D,,A,2018,D,NIS
20191,03933414,8,0,5,01,D,105,D,2017,D,,A,36,D,11,D,825,D,3,D,,A,,A,,A,,A,02,D,825,D,825,D,825,D,,A,,A,,A,,A,,A,D,,A,2016,D,LEX
20191,03944593,5,0,1,01,D,105,D,2018,D,,A,36,D,11,D,500,D,3,D,,A,,A,,A,,A,,A,,A,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2018,D,KIA
20191,03944603,20,0,5,01,D,105,D,2012,D,,A,48,D,04,D,497,D,3,D,,A,2000,D,3000,D,,A,,A,497,D,497,D,497,D,,A,,A,,A,3000,D,,A,D,,A,2015,D,HON
20191,03944963,20,0,5,01,D,105,D,2013,D,,A,60,D,11,D,318,D,3,D,,A,,A,,A,,A,,A,318,D,318,D,318,D,,A,,A,,A,,A,,A,D,,A,2015,D,HON
20191,03945013,11,0,1,01,D,105,D,2011,D,,A,36,D,10,D,250,D,3,D,,A,,A,500,D,,A,,A,250,D,250,D,250,D,,A,,A,,A,500,D,,A,D,,A,2018,D,KIA
20191,03945223,20,0,5,01,D,105,D,2016,D,,A,36,D,01,D,273,D,3,D,,A,,A,2000,D,,A,,A,273,D,273,D,273,D,,A,,A,,A,2000,D,,A,D,,A,2016,D,FOR
20191,03945523,20,0,5,01,D,105,D,2019,D,,A,36,D,05,D,548,D,3,D,,A,,A,,A,,A,,A,548,D,548,D,548,D,,A,,A,,A,,A,,A,D,,A,2018,D,NIS
20191,03945873,16,0,1,01,D,105,D,2019,D,,A,39,D,02,D,271,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2019,D,HON
20191,03945953,38,0,5,01,D,105,D,2016,D,,A,36,D,10,D,435,D,3,D,,A,,A,3200,D,,A,,A,435,D,435,D,435,D,,A,,A,,A,3200,D,,A,D,,A,2016,D,SUB
20191,03946013,23,0,5,01,D,105,D,2018,D,,A,36,D,10,D,269,D,3,D,,A,14000,D,,A,,A,,A,269,D,269,D,269,D,,A,,A,,A,,A,,A,D,,A,2018,D,KIA
20191,03946373,22,0,5,01,D,105,D,2017,D,,A,,C,01,F,,C,3,D,,A,,A,,C,,A,,A,500,F,500,F,500,F,,A,,A,,A,,B,,A,D,,A,2017,D,VOV
20191,03946953,20,0,5,01,D,105,D,2016,D,,A,24,D,01,D,700,D,3,D,,A,,A,3000,D,,A,12,D,700,D,700,D,700,D,,A,,A,,A,3000,D,1000,D,D,,A,2017,D,MRB
20191,03946953,21,0,1,02,D,105,D,2019,D,,A,24,D,02,D,742,D,3,D,,A,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,2000,D,,A,D,,A,2019,D,LEX
20191,03946973,23,0,5,01,D,105,D,2016,D,,A,36,D,04,D,520,D,3,D,,A,,A,1500,D,,A,12,D,520,D,520,D,520,D,,A,,A,,A,1500,D,,A,D,,A,2016,D,LEX
20191,03946973,24,0,5,02,D,105,D,2017,D,,A,36,D,05,D,308,D,3,D,,A,,A,1000,D,,A,,A,308,D,308,D,308,D,,A,,A,,A,1000,D,,A,D,,A,2017,D,TOY
20191,03946973,25,0,1,03,D,105,D,2019,D,,A,36,D,01,D,525,D,3,D,,A,,A,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,2500,D,,A,D,,A,2019,D,LEX
20191,03947143,17,0,5,01,D,105,D,2016,D,,A,36,D,01,D,389,D,3,D,,A,,A,,A,,A,10,D,389,D,,A,,A,,A,,A,,A,,A,,A,D,,A,2016,D,NIS
20191,03947203,20,0,1,01,D,105,D,2015,D,,A,36,D,08,D,312,D,3,D,,A,,A,2000,D,,A,,A,312,D,312,D,312,D,,A,,A,,A,2000,D,,A,D,,A,2016,D,MAZ
20191,03947203,21,0,1,02,D,105,D,2018,D,,A,36,D,01,D,331,D,3,D,,A,,A,2300,D,,A,,A,331,D,331,D,331,D,,A,,A,,A,2300,D,,A,D,,A,2018,D,MAZ
20191,03947293,8,0,5,01,D,105,D,2017,D,,A,36,D,12,F,,C,3,D,,A,,A,,A,,A,,A,380,F,380,F,380,F,,A,,A,,A,,A,,A,D,,A,2017,D,HON
20191,03947503,57,0,5,01,D,105,D,2017,D,,A,39,D,11,D,325,D,3,D,,A,,A,,A,,A,,A,325,D,325,D,325,D,,A,,A,,A,,A,,A,D,,A,2016,D,CHE
20191,03947503,59,0,5,03,D,105,D,2016,D,,A,36,D,05,D,225,D,3,D,,A,,A,,A,,A,,A,225,D,225,D,225,D,,A,,A,,A,,A,,A,D,,A,2016,D,CHE
20191,03947503,60,0,5,04,D,105,D,2018,D,,A,36,D,10,D,360,D,3,D,,A,,A,1500,D,,A,,A,360,D,360,D,360,D,,A,,A,,A,1500,D,,A,D,,A,2018,D,FOR
20191,03947643,19,0,1,01,D,105,D,2018,D,,A,36,D,11,D,307,D,3,D,,A,,A,3000,D,,A,,A,307,D,307,D,307,D,,A,,A,,A,3000,D,,A,D,,A,2016,D,SUB
20191,03948113,24,0,5,01,D,105,D,2016,D,,A,36,D,09,D,454,D,3,D,,A,,A,3000,D,,A,,A,454,D,454,D,454,D,,A,,A,,A,3000,D,,A,D,,A,2016,D,FOR
20191,03948113,25,0,5,02,D,105,D,2016,D,,A,36,D,12,D,490,D,3,D,,A,,A,,A,,A,,A,490,D,490,D,490,D,,A,,A,,A,,A,,A,D,,A,2016,D,FOR
20191,03948173,13,0,5,01,D,105,D,2015,D,,A,36,D,05,D,350,D,3,D,,A,,A,,A,,A,,A,350,D,350,D,350,D,,A,,A,,A,,A,,A,D,,A,2015,D,BUI
20191,03948213,42,0,5,01,D,105,D,2017,D,,A,36,D,08,D,361,D,3,D,,A,,A,,A,,A,,A,361,D,361,D,361,D,,A,,A,,A,,A,,A,D,,A,2017,D,LEX
20191,03948303,9,0,1,01,D,105,D,2019,D,,A,36,D,01,D,390,D,3,D,,A,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,2000,D,,A,D,,A,2019,D,SUB
20191,03948383,13,0,5,01,D,105,D,2018,D,,A,48,D,03,D,380,D,3,D,,A,,A,1700,D,,A,,A,380,D,380,D,380,D,,A,,A,,A,1700,D,,A,D,,A,2018,D,VOK
20191,03948693,22,0,5,01,D,105,D,2019,D,,A,36,D,07,D,510,D,3,D,,A,,A,2000,D,,A,,A,510,D,510,D,510,D,,A,,A,,A,2000,D,,A,D,,A,2018,D,INF
20191,03948693,24,0,5,03,D,105,D,2016,D,,A,36,D,09,D,325,D,3,D,,A,,A,,A,,A,,A,325,D,325,D,325,D,,A,,A,,A,,A,,A,D,,A,2016,D,NIS
20191,03949013,11,0,5,01,D,105,D,2011,D,,A,72,D,12,D,259,D,3,D,,A,,A,,A,,A,,A,259,D,259,D,259,D,,A,,A,,A,,A,,A,D,,A,2015,D,TOY
20191,03949103,22,0,5,01,D,105,D,2015,D,,A,39,D,07,D,515,D,3,D,,A,,A,,A,,A,,A,515,D,515,D,515,D,,A,,A,,A,,A,,A,D,,A,2015,D,DOD
20191,03949373,18,0,5,01,D,105,D,2016,D,,A,39,D,07,D,256,D,3,D,,A,,A,,A,,A,,A,256,D,256,D,256,D,,A,,A,,A,,A,,A,D,,A,2016,D,CHE
20191,03949523,9,0,5,01,D,105,D,2017,D,,A,36,D,08,D,0,D,3,D,,A,,A,30000,D,,A,,A,,A,,A,,A,,A,,A,,A,30000,D,,A,D,,A,2017,D,CAD
20191,03949673,27,0,1,01,D,105,D,2016,D,,A,60,D,10,D,260,D,3,D,,A,,A,,A,,A,12,D,260,D,260,D,260,D,,A,,A,,A,,A,550,F,D,2018,D,2017,D,TOY
20191,03950153,10,0,5,01,D,105,D,2016,D,,A,36,D,03,D,226,D,3,D,,A,2500,D,,A,,A,,A,226,D,226,D,226,D,,A,,A,,A,,A,,A,D,,A,2017,D,HON
20191,03950203,25,0,5,01,D,105,D,2017,D,,A,39,D,11,D,568,D,3,D,,A,,A,6000,D,,A,,A,568,D,568,D,568,D,,A,,A,,A,6000,D,,A,D,,A,2016,D,MRB
20191,03950273,8,0,5,01,D,105,D,2018,D,,A,36,D,03,D,798,D,3,D,,A,49000,D,,A,,A,,A,798,D,798,D,798,D,,A,,A,,A,,A,,A,D,,A,2018,D,LEX
20191,03950403,18,0,5,01,D,105,D,2016,D,,A,36,D,06,D,200,D,3,D,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,D,,A,2016,D,HYU
20191,03950403,19,0,5,02,D,105,D,2016,D,,A,36,D,06,D,340,D,3,D,,A,,A,,A,,A,,A,340,D,340,D,340,D,,A,,A,,A,,A,,A,D,,A,2016,D,HON
20191,03951203,8,0,5,01,D,105,D,2016,D,,A,39,D,10,F,352,D,3,D,,A,,A,,A,,A,,A,352,D,352,D,352,D,,A,,A,,A,,A,,A,D,,A,2016,D,CHE
20191,03951423,28,0,5,01,D,105,D,2017,D,,A,39,D,12,D,450,D,3,D,,A,,A,5000,D,,A,,A,450,D,450,D,450,D,,A,,A,,A,5000,D,,A,D,,A,2017,D,TOY
20191,03952073,25,0,5,01,D,105,D,2016,D,,A,36,D,07,D,350,D,3,D,,A,,A,4000,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,4000,D,,A,D,,A,2016,D,LIN
20191,03952393,15,0,1,01,D,105,D,2018,D,,A,336,D,12,D,351,D,3,D,,A,,A,2000,D,,A,,A,,A,,A,351,D,,A,,A,,A,2000,D,,A,D,,A,2018,D,LEX
20191,03953293,26,0,5,01,D,105,D,2017,D,,A,39,D,04,D,269,D,3,D,,A,1500,D,,A,,A,,A,269,D,269,D,269,D,,A,,A,,A,,A,,A,D,,A,2017,D,CHE
20191,03954153,22,0,5,01,D,105,D,2016,D,,A,36,D,11,D,234,D,3,D,,A,,A,,A,,A,,A,234,D,234,D,234,D,,A,,A,,A,,A,,A,D,,A,2016,D,GMC
20191,03954293,50,0,5,01,D,105,D,2018,D,,A,24,D,04,D,1000,D,3,D,,A,,A,,A,,A,,A,1000,D,1000,D,1000,D,,A,,A,,A,,A,,A,D,,A,2018,D,CHE
20191,03964933,16,0,5,01,D,105,D,2006,D,,A,60,D,11,D,500,D,3,D,,A,,A,1000,D,,A,,A,500,D,500,D,500,D,40,D,40,D,40,D,1000,D,,A,D,,A,2016,D,TOY
20191,03964933,17,0,5,02,D,105,D,2018,D,,A,36,D,08,D,540,D,3,D,,A,,A,500,D,,A,,A,540,D,540,D,540,D,30,D,30,D,30,D,500,D,,A,D,,A,2018,D,DOD
20191,03965203,9,0,1,01,D,105,D,2018,D,,A,36,D,08,D,460,D,3,D,,A,,A,,A,,A,,A,460,D,460,D,460,D,,A,,A,,A,,A,,A,D,,A,2018,D,TOY
20191,03965453,17,0,5,01,D,105,D,2016,D,,A,36,D,04,D,422,D,3,D,,A,,A,,A,,A,,A,422,D,422,D,422,D,,A,,A,,A,,A,,A,D,,A,2016,D,FOR
20191,03965523,16,0,1,01,D,105,D,2019,D,,A,42,D,01,D,259,D,3,D,,A,750,D,5000,D,,A,,A,,A,,A,259,D,,A,,A,,A,5000,D,,A,D,,A,2019,D,SUB
20191,03965673,44,0,5,01,D,105,D,2018,D,,A,36,D,04,D,425,D,3,D,,A,,A,1000,D,,A,,A,425,D,425,D,425,D,,A,,A,,A,1000,D,,A,D,,A,2018,D,ACU
20191,03966783,24,0,5,01,D,105,D,2016,D,,A,36,D,05,D,276,D,3,D,,A,,A,1000,D,,A,,A,276,D,276,D,276,D,,A,,A,,A,1000,D,,A,D,,A,2016,D,JEE
20191,03967243,8,0,5,01,D,105,D,2017,D,,A,36,D,09,D,175,D,3,D,,A,,A,,C,,A,,A,175,D,175,D,175,D,,A,,A,,A,,B,,A,D,,A,2017,D,CHE
20191,03967463,11,0,1,03,D,105,D,2019,D,,A,39,D,10,D,350,D,3,D,,A,,A,,C,,A,,A,350,D,350,D,350,D,,A,,A,,A,,B,,A,D,,A,2018,D,SUB
20191,03968083,16,0,5,01,D,105,D,2017,D,,A,39,D,06,D,278,D,3,D,,A,,A,5200,D,,A,,A,278,D,278,D,278,D,,A,,A,,A,5200,D,,A,D,,A,2017,D,CHE
20191,03968213,33,0,5,01,D,105,D,2016,D,,A,60,D,12,D,735,D,3,D,,A,,C,,A,,A,,A,735,D,735,D,735,D,,A,,A,,A,,A,,A,D,,A,2016,D,RAM
20191,03968213,34,0,5,02,D,105,D,2014,D,,A,60,D,12,D,535,D,3,D,,A,,C,,A,,A,,A,535,D,535,D,535,D,,A,,A,,A,,A,,A,D,,A,2014,D,SUB
20191,03969563,18,0,5,01,D,105,D,2009,D,,A,48,D,08,D,292,D,3,D,,A,,A,2100,D,,A,,A,292,D,292,D,292,D,,A,,A,,A,2100,D,,A,D,,A,2017,D,TOY
20191,03969773,8,0,1,01,D,105,D,1992,D,,A,1,D,01,D,0,D,8,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,,A,D,2019,D,2018,D,HON
20191,03970443,16,0,5,01,D,105,D,2015,D,,A,36,D,02,D,315,D,3,D,,A,,A,3000,D,,A,,A,315,D,315,D,315,D,,A,,A,,A,3000,D,,A,D,,A,2016,D,NIS
20191,03971263,29,0,5,01,D,105,D,2016,D,,A,48,D,11,D,285,D,3,D,,A,,A,,A,,A,,A,285,D,285,D,285,D,,A,,A,,A,,A,,A,D,,A,2016,D,HYU
20191,03971383,15,0,1,01,D,105,D,2019,D,,A,42,D,02,D,356,D,3,D,,A,500,D,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,5000,D,,A,D,,A,2019,D,JEE
20191,03971663,15,0,5,01,D,105,D,2016,D,,A,36,D,10,D,321,D,3,D,,A,4500,D,,A,,A,12,D,321,D,321,D,,A,,A,,A,,A,,A,,A,D,,A,2016,D,SUB
20191,03971663,16,0,1,02,D,105,D,2019,D,,A,36,D,01,D,375,D,3,D,,A,,A,1500,D,,A,,A,,A,,A,375,D,,A,,A,,A,1500,D,,A,D,,A,2019,D,SUB
20191,03972313,43,0,5,01,D,105,D,2015,D,,A,36,D,01,F,270,D,3,D,,A,,A,,A,,A,,A,270,D,270,D,270,D,,A,,A,,A,,A,,A,D,,A,2015,D,NIS
20191,03972313,44,0,5,02,D,105,D,2015,D,,A,36,D,11,D,270,D,3,D,,A,,A,,A,,A,11,D,270,D,,A,,A,,A,,A,,A,,A,425,D,D,,A,2015,D,NIS
20191,03972343,20,0,5,01,D,105,D,2018,D,,A,36,D,10,D,175,D,3,D,,A,,A,4000,D,,A,11,D,175,D,,A,,A,,A,,A,,A,4000,D,,A,D,,A,2018,D,SUB
20191,03972583,13,0,5,01,D,105,D,2016,D,,A,36,D,11,D,291,D,3,D,,A,1500,D,,A,,A,11,D,291,D,,A,,A,,A,,A,,A,,A,495,D,D,,A,2015,D,CHR
20191,03972733,25,0,5,01,D,105,D,2018,D,,A,8,D,04,D,283,D,3,D,,A,,A,,A,,A,,A,283,D,283,D,283,D,,A,,A,,A,,A,,A,D,,A,2018,D,VOK
20191,03972823,16,0,5,01,D,105,D,2017,D,,A,36,D,02,D,264,D,3,D,,A,,A,,A,,A,,A,264,D,264,D,264,D,,A,,A,,A,,A,,A,D,,A,2017,D,CHE
