QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,APPRPRYB,APPR_RYB,SRVCMOB,SRVCMOB_,REPAIRX,REPAIRX_,APPRPB1,APPRPB1_,APPRPB2,APPRPB2_,APPRPB3,APPRPB3_,APPRPB4,APPRPB4_,APPRPB5,APPRPB5_,APPRPB6,APPRPB6_,APPRPB7,APPRPB7_,APPRPB8,APPRPB8_,APPRPB9,EQBPURCH,APPRPB9_
20182,03720724,9,0,1,200,D,03,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03720724,10,0,1,200,D,04,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03720724,11,0,1,120,D,04,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03721284,6,0,1,200,D,02,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03721284,7,0,1,200,D,03,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03721284,8,0,1,200,D,04,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03721304,9,0,1,120,D,02,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03721334,12,0,1,190,D,04,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03721434,14,0,1,130,D,03,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03721444,10,0,1,190,D,03,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03721454,4,0,1,130,D,03,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03721494,2,0,1,190,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03721574,3,0,1,200,D,04,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03721664,5,0,1,190,D,04,D,2300,D,210,D,190,D,,A,,A,,A,,A,,A,,A,,,A
20182,03721684,7,0,1,190,D,02,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03721824,3,0,1,190,D,02,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03721824,4,0,1,190,D,03,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03721824,5,0,1,190,D,04,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03722214,8,0,1,130,D,04,D,211,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03722504,4,0,1,190,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03722594,10,0,1,220,D,02,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03722594,11,0,1,220,D,03,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03723044,17,0,2,190,D,02,D,265,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03723144,20,0,1,220,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03723144,21,0,1,120,D,02,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03723144,22,0,1,120,D,03,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03723144,23,0,1,120,D,04,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03723144,24,0,1,110,D,03,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03723144,25,0,1,110,D,04,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03723144,26,0,2,220,D,02,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03723144,27,0,2,110,D,02,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03723254,9,0,1,190,D,04,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03723404,12,0,1,110,D,04,D,133,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03723474,6,0,1,110,D,04,D,202,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03723524,4,0,1,200,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03723624,12,0,1,190,D,02,D,122,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03723654,5,0,1,200,D,02,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03723654,6,0,1,200,D,03,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03723654,7,0,1,200,D,04,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03723654,8,0,2,200,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03723754,24,0,1,170,D,04,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03723754,25,0,1,190,D,04,D,91,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03734154,12,0,1,190,D,04,D,117,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03734864,7,0,2,190,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03735204,3,0,1,210,D,05,D,,H,210,D,100,D,,A,,A,,A,,A,,A,,A,,,A
20182,03735204,3,1,1,100,D,05,D,63,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03735204,3,2,1,110,D,05,D,54,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03735204,3,3,1,120,D,05,D,50,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03735204,3,4,1,130,D,05,D,117,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03735204,3,5,1,200,D,05,D,55,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03735204,3,6,1,220,D,05,D,15,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03735214,13,0,1,190,D,05,D,101,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03735264,8,0,1,110,D,03,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03735494,2,0,1,190,D,04,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03735574,2,0,1,190,D,03,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03735574,3,0,2,190,D,03,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03735674,11,0,2,190,D,03,D,128,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03735804,10,0,1,130,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03735974,4,0,1,140,D,04,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03736114,6,0,1,110,D,04,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03736144,4,0,1,200,D,05,D,178,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03736694,7,0,1,200,D,04,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03736694,8,0,1,200,D,05,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03736694,9,0,2,200,D,03,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03736724,7,0,1,110,D,03,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03736764,14,0,1,200,D,04,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03736764,15,0,1,200,D,05,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03736764,16,0,1,200,D,03,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03736764,17,0,2,200,D,03,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03736784,14,0,1,110,D,03,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03736784,15,0,1,110,D,04,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03736784,16,0,1,110,D,05,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03736784,17,0,2,200,D,03,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03737214,5,0,1,190,D,03,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03737214,6,0,1,190,D,04,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03737214,7,0,1,190,D,05,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03737534,4,0,1,200,D,05,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03737534,5,0,1,200,D,04,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03737914,9,0,1,200,D,05,D,309,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03738314,2,0,1,110,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03738404,3,0,1,190,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03738404,4,0,1,190,D,04,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03738404,5,0,1,190,D,05,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03738404,6,0,2,190,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03739294,17,0,2,190,D,03,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03739354,4,0,1,190,D,03,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03739784,3,0,1,200,D,05,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03739784,4,0,2,190,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03739944,11,0,1,220,D,04,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03740144,16,0,1,190,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03740144,17,0,1,190,D,04,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03740144,18,0,1,190,D,05,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03740264,11,0,1,200,D,05,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03740284,15,0,1,110,D,03,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03740284,16,0,1,190,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03740324,3,0,1,190,D,05,D,1079,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03740324,4,0,1,190,D,03,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03740454,6,0,1,130,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03740704,2,0,1,110,D,05,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03740824,13,0,1,190,D,03,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03741034,12,0,1,190,D,03,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03741364,6,0,1,110,D,04,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03741564,7,0,1,190,D,04,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03741564,8,0,1,190,D,05,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03741564,9,0,2,190,D,03,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03741634,4,0,1,190,D,04,D,1620,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03741894,21,0,1,210,D,03,D,,H,210,D,190,D,,A,,A,,A,,A,,A,,A,,,A
20182,03741894,21,1,1,190,D,03,D,1,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03741894,21,2,1,200,D,03,D,2,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03741894,22,0,1,210,D,04,D,,H,210,D,190,D,,A,,A,,A,,A,,A,,A,,,A
20182,03741894,22,1,1,190,D,04,D,2,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03741894,22,2,1,200,D,04,D,1,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03741894,23,0,1,210,D,05,D,,H,210,D,190,D,,A,,A,,A,,A,,A,,A,,,A
20182,03741894,23,1,1,190,D,05,D,1,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03741894,23,2,1,200,D,05,D,2,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03741894,24,0,2,210,D,03,D,,H,210,D,190,D,,A,,A,,A,,A,,A,,A,,,A
20182,03741894,24,1,2,190,D,03,D,1,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03741894,24,2,2,200,D,03,D,2,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03742414,7,0,2,190,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03742844,6,0,1,190,D,04,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03742984,5,0,2,190,D,03,D,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03743064,6,0,1,190,D,05,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03743194,7,0,1,110,D,03,D,277,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03743244,7,0,1,220,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03743244,8,0,1,220,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03743244,9,0,2,220,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03743884,10,0,1,190,D,05,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03744734,6,0,1,200,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03755483,5,0,1,190,D,01,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03755483,6,0,1,190,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03755483,7,0,1,190,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03755483,8,0,2,190,D,01,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03755673,6,0,1,190,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03755673,7,0,1,190,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03755673,8,0,1,190,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03755723,5,0,1,190,D,03,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03755763,4,0,1,190,D,02,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03756163,8,0,1,220,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03756163,9,0,1,220,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03756233,18,0,1,110,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03756233,19,0,1,110,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03756233,20,0,1,110,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03756233,21,0,1,190,D,02,D,102,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03756233,22,0,1,190,D,03,D,102,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03756573,21,0,1,190,D,01,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03756573,22,0,1,190,D,02,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03756573,23,0,1,190,D,03,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03756653,1,0,2,200,D,01,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03757003,9,0,1,110,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03757093,8,0,1,190,D,03,D,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03757323,2,0,2,190,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03757703,9,0,1,190,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03757813,6,0,1,190,D,01,D,268,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03758153,2,0,1,220,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03758653,12,0,1,110,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03758783,7,0,1,190,D,01,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03758783,8,0,1,190,D,02,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03758783,9,0,1,190,D,03,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03759163,9,0,1,190,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03759163,10,0,2,190,D,01,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03759603,2,0,2,110,D,01,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03759803,16,0,1,170,D,03,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03759803,17,0,1,190,D,03,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03759923,3,0,1,190,D,03,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03759923,4,0,2,190,D,01,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03760343,4,0,1,190,D,02,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03760833,5,0,1,190,D,03,D,208,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03760833,6,0,1,190,D,01,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03761133,6,0,1,210,D,01,D,,H,200,D,110,D,,A,,A,,A,,A,,A,,A,,,A
20182,03761133,6,1,1,200,D,01,D,26,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03761133,6,2,1,110,D,01,D,24,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03761133,7,0,1,210,D,02,D,,H,200,D,110,D,,A,,A,,A,,A,,A,,A,,,A
20182,03761133,7,1,1,200,D,02,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03761133,7,2,1,110,D,02,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03761133,8,0,1,210,D,03,D,,H,200,D,110,D,,A,,A,,A,,A,,A,,A,,,A
20182,03761133,8,1,1,200,D,03,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03761133,8,2,1,110,D,03,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03761333,2,0,1,130,D,03,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03761353,12,0,1,220,D,01,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03761353,13,0,1,220,D,02,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03761353,14,0,1,220,D,03,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03761463,5,0,1,190,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03761463,6,0,1,110,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03761463,7,0,1,200,D,03,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03761613,7,0,1,190,D,01,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03761613,8,0,1,190,D,01,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03761713,6,0,1,220,D,01,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03761713,7,0,1,220,D,02,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03761713,8,0,1,220,D,03,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03761713,9,0,2,220,D,01,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03761923,5,0,1,200,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03762193,1,0,2,190,D,01,D,272,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03762553,8,0,1,200,D,02,D,102,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03762653,19,0,1,220,D,01,D,123,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03762953,6,0,1,190,D,03,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03763333,3,0,1,110,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03763393,8,0,1,190,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03763823,5,0,2,200,D,01,D,144,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03763953,6,0,1,200,D,01,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03763953,7,0,1,200,D,02,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03763953,8,0,1,200,D,03,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03764073,3,0,2,190,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03764113,4,0,1,200,D,01,D,614,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03764113,5,0,1,120,D,01,D,151,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03764113,6,0,1,110,D,01,D,315,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03764143,1,0,1,190,D,02,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03764153,2,0,2,190,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03764373,3,0,1,110,D,01,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03764373,4,0,1,150,D,01,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03764373,5,0,1,110,D,03,D,321,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03764403,8,0,1,190,D,02,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03764733,10,0,1,110,D,03,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03764753,3,0,1,200,D,02,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03764753,4,0,1,200,D,03,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03764753,5,0,2,200,D,01,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03765193,3,0,2,220,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03765233,6,0,1,140,D,03,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03765253,10,0,1,110,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03765263,2,0,1,190,D,03,D,163,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03765263,3,0,2,190,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03765373,3,0,1,170,D,02,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03765613,10,0,1,120,D,03,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03765633,4,0,2,190,D,01,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03765733,9,0,1,190,D,02,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03765813,8,0,1,110,D,01,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03765813,9,0,1,110,D,02,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03765813,10,0,1,110,D,03,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03766053,3,0,1,190,D,03,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03776153,6,0,1,200,D,03,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03776253,3,0,1,190,D,04,D,328,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03776343,4,0,1,110,D,02,D,2334,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03776363,11,0,1,130,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03776363,12,0,1,190,D,02,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03776363,13,0,1,190,D,03,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03776363,14,0,1,190,D,04,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03776453,22,0,1,130,D,04,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03776553,4,0,2,100,D,02,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03776673,7,0,1,190,D,03,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03776673,8,0,1,190,D,04,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03776673,9,0,2,190,D,02,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03776703,3,0,1,110,D,02,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03776743,8,0,1,200,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03776743,9,0,1,200,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03776743,10,0,1,200,D,04,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03776923,4,0,1,130,D,04,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03777343,3,0,1,200,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03778103,3,0,1,130,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03778423,2,0,1,110,D,03,D,141,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03778763,4,0,1,190,D,02,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03778853,10,0,1,200,D,03,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03778853,11,0,1,200,D,04,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03778853,12,0,2,200,D,02,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03778993,2,0,1,190,D,04,D,137,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03778993,3,0,2,190,D,02,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03779373,9,0,1,190,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03779373,10,0,1,190,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03779373,11,0,1,190,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03779493,6,0,1,190,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20182,03779663,15,0,1,110,D,04,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
