QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOF,PROP0NOF,OWNYF,OWNYF_,NEWMRRT,NEWMRRT_,ORGMRTX,ORGMRTX_,QMRTTERM,QMRT_ERM,MRTPMTX,MRTPMTX_,PAYPROTX,PAYP_OTX,PAYPROIN,PAYP_OIN,PAYMORIN,PAYM_RIN,PAYOTHER,PAYO_HER,QESCROWX,QESC_OWX,QPRINM1X,QPRI_M1X,QPRINM2X,QPRI_M2X,QPRINM3X,QPRI_M3X,QADINT1X,QADI_T1X,QADINT2X,QADI_T2X,QADINT3X,QADI_T3X,QRFINDAT,QRFI_DAT,FRSTPYMO,FRST_YMO,FRSTPYYR,FRST_YYR,FIXEDRTE,FIXE_RTE,QNEWDATE,QNEW_ATE,QBLNCM1X,QBLN_M1X,QBLNCM2X,QBLN_M2X,QBLNCM3X,QBLN_M3X,LOAN_NOF,LOAN0NOF,VARRTE,VARRTE_,INTONLY,INTONLY_,OTHRTE,OTHRTE_,PAYMT1X,PAYMT1X_,PAYMT2X,PAYMT2X_,PAYMT3X,PAYMT3X_,PAYPRINI,PAYP_INI,PAYINT,PAYINT_,REFI,REFI_
20182,03734934,18,0,5,01,D,100,D,.0385,D,204000,D,30,D,2400,D,3,D,4,D,,A,,A,1444,D,329,D,330,D,331,D,627,D,626,D,625,D,,A,12,D,2015,D,1,D,,A,195511,D,195182,D,194852,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03734984,22,0,5,01,D,100,D,.0400,D,204000,D,30,D,1181,D,,B,,B,,B,,B,207,D,304,D,305,D,306,D,670,D,669,D,668,D,,A,05,D,2017,D,1,D,,A,201016,D,200712,D,200407,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03735164,30,0,5,01,D,100,D,.0780,F,250000,F,30,F,2000,F,3,F,4,F,,A,,A,200,F,551,F,554,F,558,F,1249,F,1246,F,1242,F,,A,05,F,2003,F,1,F,,A,192168,F,191618,F,191063,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03735214,23,0,5,01,D,100,D,.0365,D,123000,D,30,D,926,D,3,D,4,D,,A,,A,363,D,234,D,235,D,236,D,329,D,328,D,327,D,,A,04,D,2012,D,1,D,,A,108057,D,107823,D,107588,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03735264,26,0,5,01,D,100,D,.0417,D,192912,D,30,D,940,D,,A,,A,,A,,A,0,D,309,D,310,D,311,D,631,D,630,D,629,D,,A,12,D,2014,D,1,D,,A,181671,D,181363,D,181053,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03735374,18,0,5,01,D,100,D,.0400,F,300000,F,30,F,1908,F,3,F,4,F,,A,,A,476,F,253,F,254,F,255,F,567,F,566,F,565,F,,A,06,F,2017,F,2,F,,A,296944,F,296501,F,296058,F,01,D,,A,,A,,A,1721,F,1721,F,1721,F,1,D,2,D,2,D
20182,03735444,20,0,5,01,D,100,D,.0400,D,45000,D,30,D,2500,D,,B,,B,,B,,B,2285,D,81,D,82,D,82,D,134,D,133,D,133,D,,A,08,D,2012,D,1,D,,A,40129,D,40048,D,39967,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03735484,14,0,5,01,D,100,D,.0365,D,85000,D,30,D,634,D,3,D,4,D,,A,,A,245,D,139,D,140,D,140,D,250,D,249,D,249,D,,A,05,D,2016,D,1,D,032018,D,82036,D,81897,D,81757,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03735494,14,0,5,01,D,100,D,.0500,D,145000,D,30,D,818,D,3,D,4,D,,A,,A,40,D,340,D,341,D,342,D,438,D,437,D,436,D,,A,10,D,2004,D,1,D,,A,105235,D,104895,D,104554,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03735614,30,0,5,01,D,100,D,.0417,F,135000,F,20,F,1650,F,3,F,4,F,,A,,A,820,F,422,F,423,F,425,F,408,F,407,F,405,F,,A,05,F,2014,F,1,F,,A,117455,F,117033,F,116610,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03735624,18,0,5,01,D,100,D,.0365,D,10650,D,30,D,815,D,3,D,4,D,5,D,,A,766,D,18,D,18,D,18,D,31,D,31,D,31,D,,A,09,D,2016,D,1,D,,A,10343,D,10326,D,10308,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03735674,43,0,5,01,D,100,D,.0469,D,172768,D,30,D,895,D,,A,,A,,A,,A,0,D,312,D,313,D,315,D,583,D,582,D,580,D,,A,09,D,2010,D,1,D,,A,149119,D,148807,D,148493,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03735744,12,0,5,01,D,100,D,.0365,D,240000,D,15,D,2150,D,3,D,4,D,,A,,A,417,D,1050,D,1053,D,1056,D,683,D,680,D,677,D,,A,12,D,2016,D,1,D,,A,224630,D,223581,D,222528,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03735774,13,0,5,01,D,100,D,.0450,D,230000,D,30,D,1935,D,3,D,4,D,,A,,A,770,D,335,D,336,D,337,D,830,D,829,D,828,D,,A,12,D,2015,D,1,D,,A,221422,D,221087,D,220751,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03735804,27,0,5,01,D,100,D,.0400,D,110587,D,15,D,818,D,,A,,A,,A,,A,0,D,452,D,454,D,455,D,366,D,364,D,363,D,,A,01,D,2018,D,1,D,,A,109687,D,109234,D,108780,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03735814,32,0,5,01,D,100,D,.0425,D,500000,D,30,D,2460,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,09,D,2001,D,2,D,,A,302817,D,301430,D,300038,D,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03735884,17,0,5,01,D,100,D,.0450,D,179000,D,30,D,1372,D,3,D,4,D,,A,,A,465,D,360,D,361,D,363,D,547,D,546,D,544,D,,A,10,D,2008,D,1,D,,A,145903,D,145543,D,145182,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03735934,19,0,5,01,D,100,D,.0613,F,48274,F,40,F,365,F,3,F,4,F,,A,,A,95,F,93,F,94,F,94,F,177,F,176,F,176,F,,A,06,F,1995,F,1,F,,A,34631,F,34538,F,34445,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03735974,20,0,5,01,D,100,D,.0446,D,310000,D,30,D,2233,D,3,D,4,D,,A,,A,670,D,547,D,549,D,551,D,1016,D,1014,D,1012,D,,A,10,D,2011,D,1,D,,A,273453,D,272906,D,272357,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03736114,22,0,5,01,D,100,D,.0400,F,167000,F,30,F,1220,F,3,F,4,F,,A,,A,423,F,244,F,245,F,246,F,553,F,552,F,551,F,,A,08,F,2017,F,1,F,,A,165790,F,165546,F,165301,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,C
20182,03736154,17,0,5,01,D,100,D,.0425,D,103000,D,30,D,850,D,3,D,4,D,,A,,A,343,D,164,D,164,D,165,D,343,D,343,D,342,D,,A,11,D,2014,D,1,D,,A,96901,D,96737,D,96572,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03736194,25,0,5,01,D,100,D,.0425,D,168923,D,30,D,831,D,3,D,4,D,,A,,A,0,D,,A,,A,241,D,,A,,A,590,D,,A,07,D,2017,D,1,D,052018,D,,A,,A,166558,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03736194,58,0,5,01,D,100,D,.0400,D,158143,D,30,D,755,D,3,D,4,D,,A,,A,0,D,234,D,235,D,,A,521,D,520,D,,A,052018,D,07,D,2017,D,1,D,,A,156299,D,156065,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20182,03736434,31,0,5,01,D,100,D,.0365,D,419000,D,30,D,2345,D,3,D,4,D,,A,,A,428,D,695,D,697,D,700,D,1222,D,1220,D,1217,D,,A,01,D,2016,D,1,D,,A,401643,D,400948,D,400250,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03736664,18,0,5,01,D,100,D,.0385,D,230000,D,30,D,1823,D,3,D,4,D,,A,,A,745,D,382,D,383,D,384,D,696,D,695,D,694,D,,A,03,D,2015,D,1,D,,A,217044,D,216662,D,216279,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03736674,24,0,5,01,D,100,D,.0488,D,213000,D,30,D,2169,D,3,D,4,D,,A,,A,1041,D,371,D,373,D,374,D,757,D,755,D,754,D,,A,01,D,2011,D,1,D,,A,186111,D,185740,D,185367,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03736684,10,0,5,01,D,100,D,.0469,D,70000,D,30,D,616,D,3,D,4,D,,A,,A,253,D,129,D,129,D,130,D,234,D,234,D,233,D,,A,06,D,2010,D,1,D,,A,59995,D,59867,D,59738,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03736704,23,0,5,02,D,400,D,.0600,D,13511,D,10,D,150,D,,A,,A,,A,,A,0,D,141,D,141,D,142,D,9,D,9,D,8,D,,A,04,D,2009,D,1,D,,A,1883,D,1743,D,1602,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03736724,29,0,5,01,D,100,D,.0604,D,149169,D,15,D,1552,D,3,D,4,D,,A,,A,290,D,911,D,915,D,920,D,351,D,347,D,342,D,,A,08,D,2008,D,1,D,,A,69814,D,68903,D,67988,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03736764,36,0,5,01,D,100,D,.0365,D,100000,D,15,D,966,D,3,D,4,D,,A,,A,244,D,,A,444,D,445,D,,A,278,D,277,D,,A,08,D,2016,D,1,D,042018,D,,A,91397,D,90953,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03736764,71,0,5,01,D,100,D,.0365,D,95255,D,15,D,900,D,3,D,,A,,A,,A,212,D,422,D,,A,,A,266,D,,A,,A,042018,D,08,D,2016,D,1,D,,A,87477,D,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20182,03736784,45,0,5,01,D,100,D,.0500,D,450000,D,30,D,3139,D,3,D,,A,,A,,A,723,D,,A,,A,541,D,,A,,A,1875,D,,A,05,D,2018,D,1,D,052018,D,,A,,A,450000,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03736784,46,0,5,01,D,100,D,.0400,D,42000,D,10,D,425,D,,A,,A,,A,,A,0,D,2277,T,2274,T,2267,T,858,D,851,D,843,D,,A,03,D,2016,D,2,D,,A,34886,D,34577,D,34267,D,02,D,,A,,A,3,D,3169,D,3169,D,3138,D,1,D,2,D,2,D
20182,03736784,47,0,5,02,D,300,D,.0400,D,160000,D,30,D,1285,D,3,D,4,D,,A,,A,521,D,237,D,238,D,238,D,527,D,526,D,526,D,,A,07,D,2017,D,1,D,,A,158133,D,157896,D,157658,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03736784,73,0,5,01,D,100,D,.0385,D,368755,D,15,D,3169,D,3,D,4,D,,A,,A,469,D,2277,T,2274,T,,A,1041,D,1035,D,,A,052018,D,11,D,2015,D,1,D,,A,324390,D,322730,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20182,03736894,20,0,5,01,D,100,D,.0450,D,360000,D,30,D,2400,D,3,D,4,D,,A,,A,576,D,478,D,479,D,481,D,1346,D,1345,D,1343,D,,A,01,D,2018,D,1,D,,A,359050,D,358573,D,358093,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03736934,13,0,5,01,D,100,D,.0400,F,100000,F,30,F,719,F,3,F,4,F,,A,,A,242,F,148,F,149,F,149,F,329,F,328,F,328,F,,A,06,F,2017,F,1,F,,A,98690,F,98542,F,98393,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03736964,16,0,5,01,D,100,D,.1100,F,79500,F,30,F,1200,F,3,F,4,F,,A,,A,443,F,192,F,194,F,196,F,565,F,563,F,561,F,,A,09,F,2000,F,1,F,,A,61640,F,61448,F,61254,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03737034,12,0,5,01,D,100,D,.0385,D,47000,D,30,D,431,D,3,D,4,D,5,D,,A,211,D,77,D,77,D,77,D,143,D,143,D,143,D,,A,06,D,2015,D,1,D,,A,44595,D,44518,D,44441,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03737224,13,0,1,01,D,100,D,.0398,F,132668,F,15,F,980,F,,C,,C,,C,,C,0,F,641,F,644,F,646,F,339,F,336,F,334,F,,A,11,F,2013,F,1,F,,A,102077,F,101436,F,100792,F,01,D,,A,,A,,A,,A,,A,,A,,C,,A,2,D
20182,03737504,17,0,5,01,D,100,D,.0428,D,225000,D,30,D,1600,D,3,D,4,D,,A,,A,489,D,371,D,373,D,374,D,740,D,738,D,737,D,,A,11,D,2013,D,1,D,,A,207408,D,207037,D,206665,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03737534,18,0,5,01,D,100,D,.0400,D,129000,D,20,D,1122,D,3,D,4,D,,A,,A,340,D,,A,,A,544,D,,A,,A,238,D,,A,06,D,2007,D,1,D,052018,D,,A,,A,71298,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03737534,35,0,5,01,D,100,D,.0400,D,129000,D,20,D,1117,D,3,D,4,D,,A,,A,335,D,541,D,543,D,,A,241,D,239,D,,A,052018,D,06,D,2007,D,1,D,,A,72382,D,71841,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20182,03737564,21,0,5,01,D,100,D,.0650,F,31642,F,30,F,800,F,3,F,4,F,,A,,A,600,F,49,F,49,F,50,F,151,F,151,F,150,F,,A,10,F,2009,F,1,F,,A,27859,F,27810,F,27760,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03737734,14,0,5,01,D,100,D,.0400,D,105000,D,30,D,1000,D,3,D,4,D,5,D,,A,499,D,162,D,163,D,164,D,339,D,338,D,337,D,,A,05,D,2016,D,1,D,,A,101559,D,101397,D,101234,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03737744,21,0,5,01,D,100,D,.0365,D,370650,D,30,D,1994,D,,B,,B,,B,,B,298,D,615,D,617,D,619,D,1081,D,1079,D,1077,D,,A,01,D,2016,D,1,D,,A,355290,D,354675,D,354058,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03737794,17,0,5,01,D,100,D,.0960,D,61000,D,23,D,636,D,3,D,4,D,5,D,,A,87,D,81,D,82,D,83,D,468,D,467,D,466,D,,A,03,D,2015,D,1,D,,A,58467,D,58385,D,58304,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03737834,18,0,5,01,D,100,D,.0604,F,111581,F,15,F,1095,F,3,F,4,F,,A,,A,151,F,691,F,695,F,698,F,253,F,249,F,246,F,,A,03,F,2008,F,1,F,,A,50168,F,49476,F,48781,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03737884,17,0,5,01,D,100,D,.0538,D,350000,D,30,D,2200,D,3,D,4,D,5,D,,A,239,D,791,D,794,D,798,D,1170,D,1167,D,1163,D,,A,02,D,2005,D,1,D,,A,260993,D,260202,D,259408,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03737974,14,0,5,01,D,100,D,.0385,D,177685,D,15,D,1700,D,3,D,,A,,A,,A,399,D,810,D,812,D,815,D,491,D,489,D,486,D,,A,07,D,2015,D,1,D,,A,153094,D,152284,D,151472,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03737994,12,0,5,01,D,100,D,.0700,D,134676,D,30,D,1141,D,3,D,4,D,5,D,6,D,245,D,181,D,182,D,183,D,715,D,714,D,713,D,,A,02,D,2011,D,1,D,,A,122574,D,122393,D,122211,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03738084,19,0,1,01,D,100,D,.0697,D,75382,D,30,D,500,D,,A,,A,,A,,A,0,D,192,D,193,D,195,D,308,D,307,D,305,D,,A,12,D,2001,D,1,D,,A,52978,D,52785,D,52592,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03738154,18,0,5,01,D,100,D,.0641,D,114000,D,30,D,849,D,3,D,,A,,A,,A,135,D,87,D,88,D,88,D,194,D,193,D,193,D,,A,07,D,2006,D,2,D,,A,92242,D,92021,D,91799,D,01,D,1,D,,A,,A,313,D,313,D,313,D,1,D,2,D,2,D
20182,03738164,37,0,5,01,D,100,D,.0400,D,161000,D,30,D,1140,D,3,D,4,D,5,D,,A,371,D,240,D,241,D,242,D,529,D,528,D,527,D,,A,05,D,2017,D,1,D,,A,158642,D,158401,D,158160,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03738184,11,0,5,01,D,100,D,.0398,D,240000,D,30,D,1700,D,3,D,4,D,5,D,,A,557,D,420,D,422,D,423,D,723,D,721,D,720,D,,A,05,D,2013,D,1,D,,A,217848,D,217428,D,217006,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03738234,16,0,5,01,D,100,D,.0525,D,340000,D,30,D,2400,D,3,D,4,D,,A,,A,523,D,500,D,502,D,504,D,1377,D,1375,D,1373,D,,A,06,D,2013,D,1,D,,A,314847,D,314348,D,313846,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03738314,16,0,5,01,D,100,D,.0500,D,108000,D,30,D,700,D,3,D,4,D,,A,,A,120,D,246,D,247,D,248,D,334,D,333,D,332,D,,A,06,D,2005,D,1,D,,A,80256,D,80010,D,79763,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03738344,18,0,5,01,D,100,D,.0365,D,68000,D,30,D,760,D,3,D,4,D,,A,,A,449,D,130,D,131,D,131,D,136,D,135,D,135,D,,A,01,D,2012,D,1,D,,A,59370,D,59239,D,59109,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03738404,22,0,5,01,D,100,D,.0400,D,100000,D,30,D,719,D,3,D,4,D,,A,,A,242,D,148,D,149,D,149,D,329,D,328,D,328,D,,A,06,D,2017,D,1,D,,A,98690,D,98542,D,98393,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03738404,23,0,1,02,D,300,D,.0900,D,256000,D,30,D,1400,D,,A,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,07,D,2018,D,1,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03738574,28,0,5,01,D,100,D,.0434,D,202000,D,30,D,1594,D,3,D,,A,,A,,A,590,D,362,D,364,D,365,D,642,D,640,D,639,D,,A,09,D,2011,D,1,D,,A,177411,D,177049,D,176685,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03738664,22,0,5,01,D,100,D,.0695,F,150000,F,30,F,1000,F,,B,,B,,B,,B,7,F,491,F,494,F,497,F,502,F,499,F,496,F,,A,04,F,1998,F,1,F,,A,86652,F,86160,F,85666,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03738674,23,0,5,01,D,100,D,.0385,D,139000,D,30,D,890,D,3,D,4,D,,A,,A,238,D,230,D,231,D,232,D,422,D,421,D,420,D,,A,04,D,2015,D,1,D,,A,131381,D,131150,D,130919,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03738694,23,0,5,01,D,100,D,.0400,D,130000,D,15,D,1650,D,3,D,4,D,5,D,,A,688,D,573,D,575,D,576,D,389,D,387,D,386,D,,A,03,D,2016,D,1,D,,A,116814,D,116241,D,115666,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03738704,53,0,5,01,D,100,D,.0398,D,171500,D,30,D,1174,D,3,D,4,D,5,D,,A,357,D,302,D,303,D,304,D,515,D,514,D,513,D,,A,04,D,2013,D,1,D,,A,155355,D,155053,D,154751,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03738884,26,0,5,01,D,100,D,.0540,D,168468,D,30,D,1435,D,3,D,4,D,5,D,,A,489,D,418,D,420,D,422,D,528,D,526,D,524,D,,A,05,D,2003,D,1,D,,A,117371,D,116953,D,116533,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03738914,17,0,5,01,D,100,D,.0398,D,175000,D,30,D,1250,D,,B,,B,,B,,B,417,D,306,D,307,D,308,D,527,D,526,D,525,D,,A,05,D,2013,D,1,D,,A,158876,D,158570,D,158262,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03739004,30,0,5,01,D,100,D,.0365,D,200011,D,30,D,1200,D,3,D,4,D,,A,,A,285,D,383,D,384,D,385,D,532,D,531,D,530,D,,A,02,D,2012,D,1,D,,A,174989,D,174607,D,174223,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03739064,12,0,5,01,D,100,D,.0400,D,243346,D,15,D,1800,D,,A,,A,,A,,A,0,D,1012,D,1016,D,1019,D,788,D,784,D,781,D,,A,08,D,2017,D,1,D,,A,236354,D,235342,D,234327,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03739174,17,0,5,01,D,100,D,.0365,D,75000,D,30,D,1685,D,,B,,B,,B,,B,1342,D,121,D,121,D,121,D,222,D,222,D,222,D,,A,11,D,2016,D,1,D,,A,73119,D,72999,D,72878,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03739184,38,0,5,01,D,100,D,.0475,D,180000,D,30,D,1400,D,3,D,4,D,,A,,A,461,D,357,D,358,D,360,D,582,D,581,D,579,D,,A,08,D,2008,D,1,D,,A,147093,D,146736,D,146378,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03739274,38,0,5,01,D,100,D,.0450,D,197361,D,30,D,1000,D,,A,,A,,A,,A,0,D,333,D,334,D,335,D,667,D,666,D,665,D,,A,09,D,2012,D,1,D,,A,177940,D,177607,D,177273,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03739294,44,0,5,01,D,100,D,.0695,F,230000,F,30,F,3300,F,3,F,4,F,,A,,A,1778,F,738,F,742,F,746,F,784,F,780,F,776,F,,A,06,F,1998,F,1,F,,A,135398,F,134660,F,133918,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03739304,13,0,5,01,D,100,D,.0504,D,80000,D,30,D,760,D,3,D,4,D,5,D,,A,329,D,144,D,145,D,146,D,287,D,286,D,285,D,,A,11,D,2009,D,1,D,,A,68224,D,68080,D,67934,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03739344,10,0,5,01,D,100,D,.0469,F,45000,F,20,F,400,F,,B,,B,,B,,B,111,F,164,F,165,F,165,F,125,F,124,F,124,F,,A,04,F,2010,F,1,F,,A,32017,F,31853,F,31688,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03739354,22,0,5,01,D,100,D,.0400,D,247164,D,30,D,1615,D,3,D,4,D,,A,,A,435,D,356,D,357,D,358,D,824,D,823,D,822,D,,A,03,D,2018,D,1,D,032018,D,247164,D,246808,D,246451,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03739354,23,0,5,02,D,300,D,.0400,D,16500,D,15,D,122,D,3,D,,A,,A,,A,0,D,,A,,A,67,D,,A,,A,55,D,,A,05,D,2018,D,1,D,052018,D,,A,,A,16500,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03739354,24,0,5,02,D,300,D,.0700,F,115000,F,30,F,765,F,,A,,A,,A,,A,0,F,220,F,222,F,223,F,630,F,628,F,627,F,,A,07,F,2007,F,2,F,,A,97137,F,96939,F,96739,F,02,D,,A,,A,,A,850,F,850,F,850,F,1,D,2,D,1,D
20182,03739354,25,0,5,02,D,300,D,.0400,D,16500,D,30,D,2300,D,,B,,B,,B,,B,2221,D,,A,24,D,24,D,,A,55,D,55,D,,A,04,D,2018,D,1,D,042018,D,,A,16500,D,16476,D,03,D,,A,,A,,A,,A,,A,,A,,C,,A,2,D
20182,03739354,50,0,5,01,D,100,D,.0365,D,389000,D,15,D,2300,D,,A,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,032018,D,07,D,2016,D,1,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20182,03739354,51,0,5,02,D,300,D,.0365,F,50000,F,30,F,500,F,3,F,4,F,,A,,A,271,F,83,F,83,F,,A,146,F,146,F,,A,,A,01,F,2016,F,1,F,,A,48088,F,48005,F,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20182,03739354,52,0,5,02,D,300,D,.0784,F,204807,F,30,D,2300,D,3,F,4,F,,A,,A,757,F,751,F,,A,,A,624,F,,A,,A,042018,D,,C,2013,F,1,D,,A,174803,F,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,C,,A,,A
20182,03739544,51,0,5,01,D,100,D,.0400,D,467550,D,30,D,2752,D,,A,4,D,5,D,,A,520,D,673,D,676,D,678,D,1559,D,1556,D,1554,D,,A,03,D,2018,D,1,D,,A,677852,T,675622,T,675839,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03739554,17,0,5,01,D,100,D,.0365,D,172000,D,30,D,981,D,3,D,4,D,,A,,A,194,D,325,D,326,D,327,D,462,D,461,D,460,D,,A,06,D,2012,D,1,D,,A,151778,D,151453,D,151127,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03739574,27,0,5,01,D,100,D,.1500,F,85000,F,30,F,1200,F,3,F,4,F,5,F,,A,125,F,16,F,16,F,16,F,1059,F,1059,F,1059,F,,A,07,F,2016,F,1,F,,A,84718,F,84702,F,84686,F,01,D,,C,,C,,C,,A,,A,,A,1,D,2,D,2,D
20182,03739684,26,0,5,01,D,100,D,.0470,D,193920,D,25,D,1100,D,,A,,A,,A,,A,0,D,403,D,404,D,406,D,697,D,696,D,694,D,,A,08,D,2014,D,1,D,,A,178008,D,177605,D,177201,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03739714,20,0,5,01,D,100,D,.0425,D,176000,D,30,D,1470,D,,B,,B,,B,,B,604,D,454,D,455,D,457,D,412,D,411,D,409,D,,A,06,D,2003,D,1,D,,A,116412,D,115958,D,115503,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20182,03739754,24,0,5,01,D,100,D,.0400,D,80000,D,30,D,576,D,3,D,4,D,,A,,A,194,D,117,D,118,D,118,D,265,D,264,D,264,D,,A,10,D,2017,D,1,D,,A,79419,D,79302,D,79185,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20182,03739784,13,0,5,01,D,100,D,.0510,D,80000,D,30,D,545,D,3,D,4,D,,A,,A,111,D,181,D,181,D,182,D,253,D,253,D,252,D,,A,05,D,2005,D,1,D,,A,59618,D,59438,D,59256,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
