QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MINAPPLY,MINA_PLY,GFTCMIN,GFTCMIN_,MIN_MO,MIN_MO_,MINPURX,MINPURX_,MINRENTX,MINR_NTX,MNAPPL1,MNAPPL1_,MNAPPL2,MNAPPL2_,MNAPPL3,MNAPPL3_,MNAPPL4,MNAPPL4_,MNAPPL5,MNAPPL5_,MNAPPL6,MNAPPL6_,MNAPPL7,MNAPPL7_,MNAPPL8,MNAPPL8_,MNAPPL9,MNAPPL9_,INSTLSCR,INST_SCR,INSTLLEX,INST_LEX,APBGRPON,APBPURCH,APBP_RCH
20181,03850461,1,0,1,650,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850461,2,0,1,650,D,1,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850461,3,0,1,650,D,1,D,02,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850461,4,0,1,300,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850461,5,0,1,440,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03850461,6,0,1,480,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850471,1,0,1,230,D,1,D,12,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850471,2,0,1,470,D,1,D,02,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850511,1,0,1,230,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850511,2,0,1,640,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03850511,3,0,1,750,D,1,D,02,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850511,4,0,1,660,D,1,D,12,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850511,5,0,1,330,D,1,D,01,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850511,6,0,1,510,D,1,D,02,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850521,2,0,1,240,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850521,3,0,1,240,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850521,4,0,1,750,D,1,D,02,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850521,5,0,1,650,D,1,D,02,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850521,6,0,1,390,D,1,D,02,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850611,1,0,1,230,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850611,2,0,1,260,D,1,D,12,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850611,3,0,1,490,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850631,1,0,1,230,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850661,1,0,1,240,D,1,D,01,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850661,2,0,1,660,D,1,D,02,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850661,3,0,1,440,D,1,D,01,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03850711,1,0,1,230,D,1,D,12,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850741,1,0,1,640,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03850781,1,0,1,300,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850781,2,0,1,440,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03850821,1,0,1,660,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850861,1,0,1,660,D,1,D,12,D,2138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850911,1,0,1,230,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03850981,1,0,1,395,D,1,D,12,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851021,1,0,1,260,D,1,D,12,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851021,2,0,1,655,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851021,3,0,1,480,D,1,D,12,D,3189,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851031,1,0,1,230,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851031,2,0,1,230,D,3,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851031,3,0,1,260,D,1,D,02,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851051,1,0,1,365,D,1,D,12,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03851071,1,0,1,660,D,1,D,02,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851104,1,0,1,655,D,1,D,02,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851104,2,0,1,660,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851111,1,0,1,425,D,3,D,01,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03851221,1,0,1,240,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851221,2,0,1,640,D,1,D,12,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03851261,2,0,1,240,D,1,D,12,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851261,3,0,1,645,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851261,4,0,1,660,D,1,D,02,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851261,5,0,1,300,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851261,6,0,1,750,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851261,7,0,1,750,D,1,D,12,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851261,8,0,1,320,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851261,9,0,1,390,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851271,1,0,1,270,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851301,1,0,1,480,D,1,D,02,D,431,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851371,1,0,1,640,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03851391,1,0,1,460,D,1,D,02,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851391,2,0,1,470,D,1,D,12,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851401,1,0,1,655,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851431,1,0,1,230,D,1,D,12,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851431,2,0,1,640,D,1,D,01,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03851431,3,0,1,365,D,1,D,02,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03851451,1,0,1,650,D,1,D,12,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851451,2,0,1,650,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851451,3,0,1,440,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03851451,4,0,1,425,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03851501,1,0,1,230,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851521,1,0,1,500,D,1,D,12,D,152,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851521,2,0,1,500,D,1,D,01,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851561,1,0,1,640,D,1,D,02,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03851611,1,0,1,425,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03851611,2,0,1,500,D,3,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851641,1,0,1,230,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851641,2,0,1,230,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851641,3,0,1,365,D,1,D,01,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03851661,1,0,1,230,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851661,2,0,1,260,D,1,D,01,D,169,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851741,1,0,1,470,D,1,D,01,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851741,2,0,1,470,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851811,1,0,1,640,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851811,2,0,1,700,D,2,D,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851821,1,0,1,230,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851821,2,0,1,480,D,1,D,02,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851831,2,0,1,230,D,1,D,02,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851831,3,0,1,655,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851831,4,0,1,655,D,1,D,02,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03851831,5,0,1,365,D,1,D,02,D,412,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03851941,3,0,1,470,D,1,D,01,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852024,1,0,1,300,D,1,D,02,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852231,1,0,1,230,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852251,1,0,1,900,D,1,D,12,D,,H,,A,900,D,365,D,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03852251,1,1,1,365,D,1,D,12,D,206,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852251,1,2,1,425,D,1,D,12,D,53,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852251,1,3,1,440,D,1,D,12,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852251,1,4,1,640,D,1,D,12,D,166,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852271,5,0,1,750,D,1,D,01,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852331,1,0,1,240,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852331,2,0,1,800,D,1,D,02,D,,H,,A,645,D,640,D,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03852331,2,1,1,640,D,1,D,02,D,3581,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852331,3,0,1,300,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852391,6,0,1,230,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852391,7,0,1,270,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852391,8,0,1,350,D,1,D,01,D,322,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852391,9,0,1,365,D,1,D,02,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03852454,1,0,1,640,D,1,D,12,D,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03852454,2,0,1,700,D,1,D,12,D,361,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852454,3,0,1,460,D,2,D,,A,,A,244,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852454,4,0,1,350,D,1,D,02,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852641,1,0,1,660,D,1,D,12,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852641,2,0,1,750,D,1,D,01,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852641,3,0,1,425,D,1,D,01,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03852651,1,0,1,900,D,1,D,12,D,,H,,A,230,D,900,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852651,1,1,1,230,D,1,D,12,D,37,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852651,1,2,1,240,D,1,D,12,D,36,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852651,1,3,1,260,D,1,D,12,D,89,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852651,1,4,1,270,D,1,D,12,D,42,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852651,1,5,1,470,D,1,D,12,D,43,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852651,1,6,1,480,D,1,D,12,D,62,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852651,1,7,1,500,D,1,D,12,D,88,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852651,1,8,1,645,D,1,D,12,D,45,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852651,1,9,1,660,D,1,D,12,D,83,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852651,1,10,1,700,D,1,D,12,D,125,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852651,2,0,1,310,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852651,3,0,1,820,D,1,D,01,D,,H,,A,480,D,540,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852651,3,1,1,480,D,1,D,01,D,180,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852651,3,2,1,540,D,1,D,01,D,237,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852751,1,0,1,645,D,1,D,02,D,321,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852751,2,0,1,310,D,1,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852751,3,0,1,350,D,1,D,12,D,117,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852751,4,0,1,365,D,1,D,01,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03852791,1,0,1,270,D,1,D,12,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852791,2,0,1,320,D,1,D,12,D,152,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852811,1,0,1,460,D,1,D,01,D,4500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852811,2,0,1,350,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852811,3,0,1,800,D,1,D,12,D,,H,,A,320,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852811,3,1,1,320,D,1,D,12,D,216,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852811,3,2,1,330,D,1,D,12,D,64,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852811,4,0,1,440,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03852901,1,0,1,230,D,1,D,12,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852901,2,0,1,260,D,1,D,12,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852901,3,0,1,270,D,1,D,02,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852901,4,0,1,620,D,1,D,01,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852901,5,0,1,660,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852901,6,0,1,330,D,1,D,02,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03852901,7,0,1,500,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853011,1,0,1,500,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853061,1,0,1,230,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853061,2,0,1,260,D,1,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853091,2,0,1,230,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853091,3,0,1,365,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03853091,4,0,1,365,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03853091,5,0,1,425,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03853151,1,0,1,645,D,1,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853151,2,0,1,365,D,1,D,12,D,3392,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03853151,3,0,1,570,D,1,D,02,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853211,1,0,1,620,D,1,D,02,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853281,1,0,1,390,D,1,D,01,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853301,2,0,1,230,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853301,3,0,1,640,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03853301,4,0,1,470,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853311,1,0,1,230,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853311,2,0,1,470,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853311,3,0,1,570,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853334,1,0,1,640,D,1,D,02,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03853361,2,0,1,260,D,1,D,02,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853361,3,0,1,655,D,1,D,12,D,271,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853361,4,0,1,365,D,1,D,12,D,455,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03853361,5,0,1,390,D,3,D,12,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853361,6,0,1,470,D,1,D,12,D,433,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853361,7,0,1,480,D,1,D,02,D,238,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853411,2,0,1,470,D,1,D,02,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853491,1,0,1,365,D,1,D,01,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03853501,1,0,1,240,D,2,D,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853591,1,0,1,425,D,1,D,12,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03853671,1,0,1,640,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03853671,2,0,1,425,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03853671,3,0,1,500,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853691,1,0,1,260,D,1,D,01,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853741,1,0,1,230,D,3,D,12,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853771,1,0,1,240,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853771,2,0,1,640,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03853771,3,0,1,660,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853811,1,0,1,230,D,1,D,12,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853831,1,0,1,640,D,1,D,12,D,1080,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03853831,2,0,1,660,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853831,3,0,1,660,D,1,D,02,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853841,2,0,1,230,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853841,3,0,1,260,D,1,D,12,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853841,4,0,1,660,D,1,D,02,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853841,5,0,1,320,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853841,6,0,1,350,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853841,7,0,1,500,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853901,1,0,1,620,D,1,D,01,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853901,2,0,1,645,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03853901,3,0,1,425,D,1,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
