QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20182,03719694,25,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719724,12,0,1,620,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719824,28,0,1,620,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719824,29,0,1,620,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719824,30,0,1,620,D,1,D,04,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719824,31,0,2,420,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719864,9,0,1,120,D,1,D,04,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719864,10,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719884,11,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719894,17,0,1,410,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03719894,18,0,2,510,D,1,D,02,D,161,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719954,8,0,1,420,D,1,D,04,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03719954,9,0,1,620,D,1,D,04,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720004,12,0,1,620,D,1,D,13,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720034,21,0,1,200,D,1,D,04,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720054,9,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720084,20,0,1,410,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03720084,21,0,1,410,D,1,D,04,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03720084,22,0,2,420,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720094,19,0,1,410,D,1,D,02,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03720094,20,0,1,620,D,1,D,03,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720134,12,0,1,420,D,1,D,02,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720134,13,0,1,420,D,1,D,03,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720134,14,0,1,420,D,1,D,04,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720174,12,0,1,200,D,1,D,02,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720174,13,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720244,11,0,1,410,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03720244,12,0,1,410,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03720244,13,0,1,410,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03720244,14,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720244,15,0,2,420,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720264,14,0,1,620,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720294,21,0,2,130,D,1,D,02,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720294,21,1,2,120,D,1,D,02,D,432,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720294,21,2,2,110,D,1,D,02,D,143,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720414,19,0,1,420,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720414,20,0,1,620,D,1,D,04,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720424,9,0,1,120,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720424,10,0,1,410,D,1,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20182,03720424,11,0,1,420,D,1,D,04,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720464,23,0,1,620,D,1,D,13,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720474,13,0,1,200,D,1,D,02,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720474,14,0,1,620,D,1,D,13,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720474,15,0,2,410,D,1,D,02,D,136,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20182,03720494,9,0,1,110,D,1,D,04,D,353,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720494,10,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720554,6,0,1,510,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720554,7,0,1,510,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720554,8,0,1,510,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720554,9,0,2,510,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720564,14,0,1,410,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03720564,15,0,1,410,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03720564,16,0,1,410,D,1,D,04,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03720564,17,0,1,410,D,1,D,02,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03720564,18,0,1,410,D,1,D,03,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03720564,19,0,1,410,D,1,D,04,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03720564,20,0,1,420,D,1,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720564,21,0,1,420,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720564,22,0,1,620,D,1,D,13,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720564,23,0,1,530,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720564,24,0,1,530,D,1,D,03,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720564,25,0,1,530,D,1,D,04,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720564,26,0,2,410,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03720564,27,0,2,530,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720604,8,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720624,13,0,1,620,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720654,8,0,1,620,D,1,D,13,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720664,11,0,1,330,D,1,D,02,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720664,12,0,1,410,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20182,03720664,13,0,1,410,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20182,03720664,14,0,1,410,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20182,03720664,15,0,1,420,D,1,D,02,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720664,16,0,1,420,D,1,D,02,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720664,17,0,1,420,D,1,D,03,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720664,18,0,1,420,D,1,D,04,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720664,19,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720724,27,0,1,200,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720784,18,0,1,200,D,1,D,03,D,184,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720784,19,0,1,620,D,1,D,03,D,94,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720784,20,0,1,655,D,1,D,03,D,177,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20182,03720824,13,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720864,10,0,1,110,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720864,11,0,1,120,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720864,12,0,1,330,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720864,13,0,1,420,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720864,14,0,1,420,D,1,D,04,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720864,15,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720894,14,0,1,110,D,1,D,03,D,292,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720894,15,0,1,120,D,1,D,03,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720894,16,0,1,420,D,1,D,03,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720894,17,0,1,420,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720904,12,0,1,200,D,1,D,02,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720904,13,0,1,620,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720944,18,0,1,200,D,1,D,03,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720944,19,0,1,620,D,1,D,13,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720944,20,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03720994,17,0,1,620,D,1,D,04,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721014,19,0,1,420,D,1,D,04,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721014,20,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721014,21,0,2,410,D,1,D,02,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03721014,22,0,2,410,D,1,D,02,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03721024,13,0,1,330,D,1,D,02,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721024,14,0,1,420,D,1,D,02,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721024,15,0,1,510,D,1,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721024,16,0,1,620,D,1,D,02,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721024,17,0,2,200,D,1,D,02,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721054,15,0,1,200,D,1,D,04,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721064,15,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721094,15,0,1,120,D,1,D,02,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721114,21,0,1,420,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721114,22,0,1,620,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721124,20,0,1,200,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721154,4,0,1,410,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03721154,5,0,1,410,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03721154,6,0,1,620,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721154,7,0,2,510,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721174,15,0,1,510,D,1,D,03,D,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721174,16,0,1,530,D,1,D,04,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721184,12,0,1,620,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721194,7,0,1,420,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721194,8,0,1,420,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721194,9,0,1,420,D,1,D,04,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721194,10,0,1,620,D,1,D,13,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721234,14,0,1,200,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721234,15,0,1,620,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721254,8,0,1,620,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721264,42,0,1,420,D,1,D,02,D,355,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721264,43,0,1,420,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721264,44,0,1,420,D,1,D,04,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721264,45,0,1,410,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03721264,46,0,1,410,D,1,D,03,D,285,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03721264,47,0,1,410,D,1,D,04,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03721264,48,0,1,410,D,1,D,04,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03721284,16,0,1,620,D,1,D,13,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721304,24,0,1,200,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721304,25,0,1,420,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721304,26,0,1,420,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721304,27,0,1,420,D,1,D,04,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721304,28,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721304,29,0,2,420,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721324,13,0,1,200,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721324,14,0,1,620,D,1,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721434,40,0,1,200,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721434,41,0,1,200,D,1,D,03,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721434,42,0,1,200,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721434,43,0,1,420,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721434,44,0,1,420,D,1,D,03,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721434,45,0,1,620,D,1,D,13,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721434,46,0,1,620,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721434,47,0,2,200,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721444,17,0,1,120,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721444,18,0,1,200,D,1,D,04,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721444,19,0,1,330,D,1,D,03,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721444,20,0,1,420,D,1,D,03,D,1642,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721444,21,0,1,410,D,1,D,04,D,1869,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03721454,11,0,1,420,D,1,D,02,D,1642,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721464,19,0,1,200,D,1,D,03,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721464,20,0,1,200,D,1,D,04,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721464,21,0,1,620,D,1,D,03,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721464,22,0,1,620,D,1,D,04,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721494,19,0,1,110,D,1,D,04,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721494,20,0,1,110,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721494,21,0,1,330,D,1,D,02,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721494,22,0,1,620,D,1,D,02,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721494,23,0,1,620,D,1,D,13,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721494,24,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721494,25,0,2,420,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721634,13,0,1,620,D,1,D,13,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721644,13,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721664,14,0,1,900,D,1,D,03,D,,H,900,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721664,14,1,1,200,D,1,D,03,D,162,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721664,14,2,1,420,D,1,D,03,D,58,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721664,15,0,1,900,D,1,D,04,D,,H,900,D,620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721664,15,1,1,200,D,1,D,04,D,128,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721664,15,2,1,410,D,1,D,04,D,80,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721664,15,3,1,620,D,1,D,04,D,27,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721684,18,0,1,110,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721684,19,0,1,420,D,1,D,04,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721684,20,0,1,620,D,1,D,13,D,69,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721684,21,0,2,110,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721684,22,0,2,200,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721694,9,0,1,410,D,1,D,02,D,560,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03721694,10,0,1,410,D,1,D,03,D,560,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03721694,11,0,1,410,D,1,D,04,D,560,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03721694,12,0,1,420,D,1,D,02,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721694,13,0,1,420,D,1,D,03,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721694,14,0,1,420,D,1,D,04,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721694,15,0,1,620,D,1,D,13,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721694,16,0,2,120,D,1,D,02,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721704,16,0,1,330,D,1,D,03,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721704,17,0,1,620,D,1,D,13,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721704,18,0,1,620,D,1,D,04,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721724,23,0,1,130,D,1,D,04,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721724,23,1,1,120,D,1,D,04,D,208,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721724,23,2,1,110,D,1,D,04,D,84,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721724,24,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721724,25,0,1,510,D,1,D,04,D,178,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721734,15,0,1,410,D,1,D,02,D,228,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03721734,16,0,1,410,D,1,D,03,D,228,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03721734,17,0,1,410,D,1,D,04,D,228,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03721754,8,0,1,620,D,1,D,13,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721784,9,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721824,21,0,1,620,D,1,D,03,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721864,19,0,1,200,D,1,D,02,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721864,20,0,1,620,D,1,D,04,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721864,21,0,1,620,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721884,16,0,1,120,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721884,17,0,1,410,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03721884,18,0,1,410,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03721884,19,0,1,410,D,1,D,04,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20182,03721884,20,0,1,420,D,1,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03721904,18,0,1,620,D,1,D,03,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03722044,11,0,1,420,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03722054,15,0,1,200,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03722084,20,0,1,200,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03722084,21,0,1,620,D,1,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03722084,22,0,2,620,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03722114,29,0,1,420,D,1,D,04,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03722114,30,0,1,620,D,1,D,04,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03722124,10,0,1,420,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
