QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYD,CLOTHYD_,CLSVGFTC,CLSV_FTC,CLOTHMOD,CLOT_MOD,CLSRVCX,CLSRVCX_,CLOTHD1,CLOTHD1_,CLOTHD2,CLOTHD2_,CLOTHD3,CLOTHD3_,CLOTHD4,CLOTHD4_,CLOTHD5,CLOTHD5_,CLOTHD6,CLOTHD6_,CLOTHD7,CLOTHD7_,CLOTHD8,CLOTHD8_,CLOTHD9,CLOTHD9_
20191,03966623,4,0,1,470,D,1,D,01,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03967033,5,0,1,450,D,1,D,01,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03967733,5,0,1,450,D,1,D,01,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03967733,6,0,1,460,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03967743,24,0,1,450,D,1,D,12,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03968063,10,0,1,450,D,1,D,01,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03968213,11,0,1,470,D,1,D,01,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03968773,4,0,1,470,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03969083,3,0,1,470,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03970523,12,0,1,470,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03971653,5,0,1,450,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03972203,6,0,1,470,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03972563,1,0,2,450,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03972823,1,0,1,490,D,1,D,11,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03972923,1,0,1,450,D,1,D,01,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03973683,10,0,2,460,D,1,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03973743,2,0,1,470,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03973773,2,0,1,450,D,1,D,01,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03973883,12,0,1,450,D,1,D,12,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03974293,1,0,1,450,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03974563,13,0,1,450,D,2,D,11,D,218,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03975143,7,0,1,470,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03975163,2,0,1,450,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03985543,7,0,1,450,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03986093,13,0,1,460,D,1,D,02,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03986413,4,0,1,460,D,1,D,01,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03986413,5,0,1,460,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03987683,25,0,1,460,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03987733,4,0,1,460,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03988243,6,0,2,450,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03989043,6,0,1,450,D,1,D,02,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03989073,4,0,2,490,D,1,D,12,D,103,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03989083,9,0,1,450,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03990673,7,0,1,450,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03990793,5,0,1,450,D,1,D,02,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03990913,4,0,1,470,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03991173,2,0,1,450,D,1,D,01,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03991213,11,0,1,470,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03991563,1,0,1,470,D,1,D,02,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03991623,3,0,1,450,D,1,D,02,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03992893,5,0,1,450,D,1,D,01,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03992893,6,0,2,450,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03993803,5,0,1,470,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03995953,8,0,2,450,D,1,D,12,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03996193,15,0,1,450,D,1,D,01,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04007022,5,0,1,470,D,1,D,12,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04007062,7,0,2,470,D,1,D,10,D,269,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04007102,7,0,1,460,D,1,D,12,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04007102,8,0,1,450,D,1,D,12,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04007972,1,0,1,470,D,1,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04008632,2,0,2,450,D,1,D,10,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04008762,5,0,2,450,D,1,D,10,D,234,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04010822,7,0,1,450,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04011062,17,0,1,470,D,1,D,11,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04011462,7,0,1,450,D,1,D,12,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04011602,7,0,1,450,D,1,D,10,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04011672,10,0,1,470,D,1,D,12,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04012262,2,0,1,470,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04012832,5,0,1,470,D,1,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013672,1,0,1,470,D,2,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04013822,11,0,2,470,D,1,D,10,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04014272,4,0,1,480,D,1,D,11,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04014272,5,0,1,480,D,1,D,12,D,174,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04014632,5,0,2,500,D,1,D,10,D,,H,500,D,450,D,,A,,A,,A,,A,,A,,A,,A
20191,04014632,5,1,2,450,D,1,D,10,D,14,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04014632,5,2,2,480,D,1,D,10,D,26,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04015022,3,0,2,450,D,1,D,10,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04015222,4,0,1,470,D,1,D,11,D,354,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04015402,10,0,2,470,D,1,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04015442,10,0,1,470,D,1,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04016942,2,0,1,460,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04017002,3,0,2,480,D,1,D,10,D,183,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04017142,8,0,1,450,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04017342,2,0,1,470,D,1,D,11,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04029542,2,0,1,450,D,1,D,11,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04029762,2,0,1,460,D,1,D,01,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04029952,3,0,1,470,D,1,D,01,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04030632,13,0,1,450,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04030922,10,0,1,470,D,1,D,01,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04032162,11,0,1,450,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04032392,20,0,1,450,D,1,D,01,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04032442,12,0,1,450,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04032472,6,0,1,460,D,1,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04032812,3,0,1,470,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04034172,8,0,1,450,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04035672,3,0,1,450,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04037022,1,0,1,470,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04037372,6,0,1,460,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04038052,26,0,1,450,D,1,D,01,D,810,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04038052,27,0,1,450,D,1,D,12,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04038612,7,0,1,460,D,1,D,12,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04038642,2,0,1,450,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04038702,6,0,1,460,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04039442,5,0,1,450,D,1,D,01,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04039442,6,0,1,450,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04039442,7,0,1,450,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04039442,8,0,2,450,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04039442,9,0,2,450,D,1,D,12,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04040062,15,0,1,450,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04040062,16,0,1,480,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04040142,6,0,1,490,D,1,D,02,D,237,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04041142,2,0,2,450,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04041432,5,0,1,450,D,1,D,01,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04041432,6,0,1,460,D,1,D,12,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04041464,12,0,2,450,D,1,D,12,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04041562,1,0,1,460,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04041622,3,0,1,450,D,1,D,02,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04041962,3,0,2,450,D,1,D,12,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04042142,7,0,1,450,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04042142,8,0,1,450,D,1,D,12,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04042142,9,0,1,450,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04042272,6,0,1,460,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04042602,4,0,1,480,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04042642,11,0,1,470,D,1,D,01,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04042884,6,0,1,450,D,1,D,01,D,218,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04042952,9,0,1,450,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04043302,4,0,1,460,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04044402,7,0,1,470,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04044672,11,0,1,470,D,1,D,01,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04045112,3,0,1,450,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04045372,4,0,1,450,D,1,D,02,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04045642,7,0,2,460,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04046112,1,0,1,450,D,1,D,02,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04046372,16,0,1,450,D,1,D,01,D,103,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04046372,17,0,1,450,D,1,D,02,D,103,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04046372,18,0,1,450,D,1,D,12,D,103,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04047162,3,0,1,470,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04047502,17,0,1,450,D,1,D,12,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04048242,6,0,1,470,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04069851,5,0,1,460,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04069921,5,0,1,470,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04070161,3,0,1,450,D,1,D,11,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04070661,5,0,1,460,D,1,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04070971,4,0,1,470,D,1,D,11,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04071991,6,0,1,450,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04071991,7,0,1,490,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04071991,8,0,1,490,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04071991,9,0,1,490,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04073031,10,0,1,450,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04073591,9,0,1,450,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04073601,4,0,1,490,D,1,D,10,D,118,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04073601,5,0,1,490,D,1,D,11,D,118,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04073601,6,0,1,490,D,1,D,12,D,118,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04073661,2,0,1,470,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04074381,6,0,1,450,D,1,D,12,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04074571,5,0,1,450,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04074741,15,0,1,450,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04076041,15,0,1,480,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04076221,6,0,1,450,D,1,D,11,D,50,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04076764,15,0,1,450,D,2,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04077084,16,0,1,450,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04077731,10,0,1,450,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04079251,8,0,1,470,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04079321,11,0,1,450,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04090541,2,0,1,460,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04091561,2,0,1,450,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04091721,1,0,1,450,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04092151,5,0,1,460,D,1,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04092341,19,0,1,470,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04092571,5,0,1,470,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04092871,13,0,1,450,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04093241,19,0,1,450,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04095051,2,0,1,450,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04095251,13,0,1,460,D,2,D,11,D,73,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04095641,9,0,1,450,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04095981,10,0,1,450,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04096321,3,0,1,450,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04096351,2,0,1,470,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04097261,7,0,1,470,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04097261,8,0,1,470,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04098451,6,0,1,450,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04098781,2,0,1,450,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04099031,10,0,1,460,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04100541,2,0,1,450,D,1,D,12,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04100821,4,0,1,480,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04100991,7,0,1,470,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04101204,7,0,1,500,D,1,D,12,D,,H,500,D,450,D,,A,,A,,A,,A,,A,,A,,A
20191,04101204,7,1,1,450,D,1,D,12,D,5,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04101361,1,0,1,500,D,1,D,12,D,,H,480,D,460,D,,A,,A,,A,,A,,A,,A,,A
20191,04101361,1,1,1,480,D,1,D,12,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04101361,1,2,1,460,D,1,D,12,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04101391,4,0,1,470,D,1,D,01,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04101681,4,0,1,450,D,1,D,12,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04101681,5,0,1,450,D,1,D,01,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04101771,5,0,1,450,D,1,D,01,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04101884,5,0,1,470,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04102261,7,0,1,480,D,1,D,02,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04102361,7,0,1,470,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04103221,14,0,1,450,D,1,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04103821,7,0,1,450,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04103821,8,0,1,460,D,1,D,01,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04104421,17,0,1,450,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04104631,3,0,1,460,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04104981,1,0,1,470,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04106171,5,0,1,450,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04106471,5,0,1,470,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04106501,11,0,1,460,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04106501,12,0,1,450,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04106701,5,0,1,470,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04107081,3,0,1,450,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04107111,7,0,1,490,D,1,D,12,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04107111,8,0,1,490,D,1,D,01,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04107111,9,0,1,490,D,1,D,02,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04107811,1,0,1,470,D,1,D,12,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04108434,6,0,1,450,D,1,D,01,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04108781,2,0,1,450,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04110021,4,0,1,450,D,1,D,02,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04110041,6,0,1,450,D,1,D,12,D,217,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04110041,7,0,1,460,D,1,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04110171,3,0,1,470,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04110341,7,0,1,450,D,1,D,02,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04110341,8,0,1,470,D,1,D,01,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04110441,2,0,1,470,D,1,D,02,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04110701,8,0,1,460,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04110701,9,0,1,470,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04110971,3,0,1,470,D,2,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04110991,14,0,1,450,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04110991,15,0,1,480,D,1,D,12,D,660,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04111431,8,0,1,470,D,2,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
