QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MISCCODE,MISC_ODE,MISCMO,MISCMO_,MISCGFTC,MISC_FTC,MISCEXPX,MISC_XPX,MISCDE1,MISCDE1_,MISCDE2,MISCDE2_,MISCDE3,MISCDE3_,MISCDE4,MISCDE4_,MISCDE5,MISCDE5_,MISCDE6,MISCDE6_,MISCDE7,MISCDE7_,MISCDE8,MISCDE8_,MISCDE9,MISPURCH,MISCDE9_
20181,03640524,7,0,1,240,D,10,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640524,8,0,1,260,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640534,16,0,1,140,D,11,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640614,12,0,1,330,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640634,21,0,1,390,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640634,22,0,1,330,D,12,D,2,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640634,23,0,1,330,D,10,D,2,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640634,24,0,1,330,D,10,D,2,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640664,16,0,1,330,D,12,D,2,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640664,17,0,1,100,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640744,32,0,1,390,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640744,33,0,1,340,D,12,D,2,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640744,34,0,1,460,D,12,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640744,35,0,2,260,D,10,D,1,D,146,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640764,12,0,1,260,D,11,D,1,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640784,46,0,1,330,D,11,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640814,27,0,1,180,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640834,17,0,1,240,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640834,18,0,1,250,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640854,10,0,1,330,D,12,D,2,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640854,11,0,1,240,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640854,12,0,2,260,D,10,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640874,55,0,1,400,D,12,D,1,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640874,56,0,1,400,D,10,D,1,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640874,57,0,1,400,D,11,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640874,58,0,1,260,D,12,D,1,D,705,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640874,59,0,1,240,D,13,D,1,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640874,60,0,1,260,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640874,61,0,2,140,D,10,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640874,62,0,2,140,D,10,D,2,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640874,63,0,2,260,D,10,D,1,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640904,13,0,1,170,D,13,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640904,14,0,1,180,D,13,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640904,15,0,1,250,D,13,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641034,11,0,1,140,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641044,21,0,1,370,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641044,22,0,1,260,D,12,D,1,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641044,23,0,1,260,D,10,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641044,24,0,1,260,D,11,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641114,8,0,1,170,D,12,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641114,9,0,1,140,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641114,10,0,1,260,D,11,D,1,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641114,11,0,2,170,D,10,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641134,28,0,1,330,D,12,D,2,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641134,29,0,1,240,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641134,30,0,2,140,D,10,D,1,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641154,19,0,1,150,D,12,D,1,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641154,20,0,1,180,D,11,D,1,D,575,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641154,21,0,1,370,D,12,D,1,D,771,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641154,22,0,1,210,D,12,D,2,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641154,23,0,1,330,D,12,D,1,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641154,24,0,1,250,D,13,D,1,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641194,10,0,1,170,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641204,25,0,1,180,D,13,D,1,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641204,26,0,1,170,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641204,27,0,1,130,D,12,D,1,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641204,28,0,1,225,D,13,D,1,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641284,28,0,1,170,D,13,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641284,29,0,1,370,D,13,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641284,30,0,1,130,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641284,31,0,1,410,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641284,32,0,2,110,D,10,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641404,9,0,1,390,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641414,9,0,1,390,D,13,D,1,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641424,5,0,1,240,D,13,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641424,6,0,1,260,D,12,D,1,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641434,12,0,1,170,D,13,D,1,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641434,13,0,1,170,D,10,D,1,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641474,39,0,1,150,D,10,D,1,D,346,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641474,40,0,1,160,D,12,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641474,41,0,1,150,D,12,D,1,D,218,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641474,42,0,1,170,D,11,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641584,18,0,1,170,D,10,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641584,19,0,1,170,D,11,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641654,25,0,1,140,D,11,D,2,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641674,27,0,2,140,D,10,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641744,23,0,1,250,D,12,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641754,15,0,1,150,D,10,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641754,16,0,1,150,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641754,17,0,1,240,D,11,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641754,18,0,1,260,D,11,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641814,19,0,1,140,D,12,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641814,20,0,1,390,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641854,25,0,1,180,D,10,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641854,26,0,1,180,D,11,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641854,27,0,1,390,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641854,28,0,1,240,D,13,D,1,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641874,82,0,1,140,D,11,D,2,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641874,83,0,1,160,D,11,D,1,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641874,84,0,1,340,D,11,D,2,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641914,17,0,1,240,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641944,5,0,1,390,D,13,D,1,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642014,7,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642034,12,0,1,390,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642064,16,0,1,150,D,11,D,1,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642064,17,0,1,370,D,13,D,1,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642104,28,0,1,240,D,13,D,1,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20181,03642214,12,0,1,390,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642244,39,0,1,210,D,12,D,1,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642244,40,0,1,330,D,11,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642244,41,0,1,330,D,12,D,2,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642244,42,0,1,240,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642244,43,0,1,240,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642244,44,0,1,240,D,12,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642244,45,0,1,260,D,10,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642254,22,0,1,210,D,11,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642254,23,0,1,260,D,11,D,1,D,121,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642254,24,0,1,240,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642294,9,0,1,170,D,10,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642294,10,0,1,240,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642304,21,0,1,240,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642304,22,0,1,250,D,11,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642314,10,0,1,330,D,12,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20181,03642334,17,0,1,250,D,10,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642344,32,0,1,140,D,11,D,1,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642344,33,0,1,140,D,11,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642344,34,0,1,250,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642344,35,0,1,260,D,11,D,1,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642344,36,0,1,130,D,12,D,1,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642344,37,0,1,420,D,12,D,1,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642354,15,0,1,330,D,12,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642354,16,0,1,265,D,12,D,1,D,,H,250,D,240,D,,A,,A,,A,,A,,A,,A,,,A
20181,03642354,16,1,1,250,D,12,D,1,D,32,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642354,16,2,1,240,D,12,D,1,D,23,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642394,21,0,1,140,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642394,22,0,1,140,D,11,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642394,23,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642404,20,0,1,140,D,11,D,1,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642404,21,0,1,390,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642404,22,0,1,330,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20181,03642424,28,0,1,330,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20181,03642424,29,0,1,340,D,11,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20181,03642424,30,0,1,340,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20181,03642434,16,0,1,150,D,12,D,1,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642444,12,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642454,13,0,1,180,D,13,D,1,D,540,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642454,14,0,1,170,D,13,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642454,15,0,1,150,D,13,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642454,16,0,1,330,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642474,20,0,1,330,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642494,5,0,1,380,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642504,31,0,1,390,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642504,32,0,1,410,D,12,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642544,7,0,1,140,D,10,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642544,8,0,1,260,D,12,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642564,34,0,1,140,D,11,D,2,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642564,35,0,1,330,D,12,D,2,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642584,14,0,1,140,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642584,15,0,1,370,D,13,D,1,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642584,16,0,1,240,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642604,9,0,1,170,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642614,32,0,1,360,D,11,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642614,33,0,1,160,D,12,D,1,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642614,34,0,1,170,D,12,D,1,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642714,26,0,1,140,D,11,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642714,27,0,1,170,D,12,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642714,28,0,1,330,D,11,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642714,29,0,1,330,D,11,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642714,30,0,1,240,D,11,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642724,29,0,1,170,D,12,D,1,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642734,27,0,1,380,D,13,D,1,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642734,28,0,1,370,D,13,D,1,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642734,29,0,1,250,D,11,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642734,30,0,1,260,D,10,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642734,31,0,2,140,D,10,D,1,D,45,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642734,32,0,2,240,D,10,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642734,33,0,2,260,D,10,D,1,D,490,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642764,8,0,1,340,D,12,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642784,37,0,1,330,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642784,38,0,2,330,D,10,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642824,30,0,1,330,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642824,31,0,1,330,D,12,D,2,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642824,32,0,1,240,D,11,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642824,33,0,1,250,D,12,D,1,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642824,34,0,1,260,D,12,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642824,35,0,2,240,D,10,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642884,14,0,1,380,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642884,15,0,1,330,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642884,16,0,1,240,D,12,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642904,16,0,1,140,D,12,D,2,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642904,17,0,1,390,D,11,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642904,18,0,1,390,D,12,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642924,34,0,1,180,D,13,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642924,35,0,1,380,D,12,D,2,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642924,36,0,1,260,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642944,12,0,1,140,D,13,D,2,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642984,14,0,1,240,D,12,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642984,15,0,1,240,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642984,16,0,2,260,D,10,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642994,25,0,1,330,D,12,D,2,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642994,26,0,1,240,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642994,27,0,2,330,D,10,D,2,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643004,15,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20181,03643004,16,0,1,260,D,10,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643044,46,0,1,380,D,12,D,1,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643044,47,0,1,170,D,10,D,1,D,701,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643044,48,0,1,170,D,11,D,1,D,460,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643044,49,0,1,170,D,12,D,1,D,612,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643044,50,0,1,140,D,10,D,2,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643044,51,0,1,140,D,12,D,2,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643044,52,0,1,330,D,12,D,2,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643054,19,0,1,140,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643054,20,0,1,370,D,13,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643054,21,0,1,240,D,13,D,1,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643054,22,0,2,210,D,10,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643074,17,0,1,180,D,13,D,1,D,114,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643074,18,0,1,170,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643074,19,0,1,330,D,10,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643074,20,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643144,20,0,1,390,D,13,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643144,21,0,1,330,D,11,D,1,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643194,24,0,1,260,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643234,27,0,1,170,D,10,D,1,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643234,28,0,1,170,D,11,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643234,29,0,1,170,D,12,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643234,30,0,1,330,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643234,31,0,1,260,D,11,D,1,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643234,32,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643254,18,0,1,180,D,11,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643254,19,0,1,390,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643254,20,0,1,250,D,11,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643354,29,0,1,330,D,12,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643354,30,0,1,250,D,10,D,1,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643374,17,0,1,250,D,11,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643404,62,0,1,160,D,12,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643404,63,0,1,170,D,13,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643404,64,0,1,180,D,13,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643404,65,0,1,370,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643404,66,0,1,210,D,10,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643404,67,0,1,210,D,11,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643404,68,0,1,210,D,12,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643404,69,0,1,210,D,10,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643404,70,0,1,210,D,11,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643404,71,0,1,210,D,12,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643404,72,0,1,225,D,13,D,1,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643404,73,0,1,330,D,12,D,1,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643404,74,0,1,240,D,13,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643454,24,0,1,380,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643454,25,0,1,330,D,10,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643454,26,0,1,330,D,11,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643454,27,0,1,330,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
